ts,pred,side,entry,exit,pnl
2026-02-04T21:01:00+00:00,2,up,4945.02,4955.96,10.9399999999996
2026-02-04T21:02:00+00:00,2,up,4940.85,4956.44,15.589999999999236
2026-02-04T21:06:00+00:00,2,up,4949.98,4953.38,3.4000000000005457
2026-02-04T21:07:00+00:00,2,up,4947.94,4953.98,6.039999999999964
2026-02-04T21:08:00+00:00,2,up,4945.38,4954.38,9.0
2026-02-04T21:09:00+00:00,2,up,4946.52,4956.1,9.579999999999927
2026-02-04T21:10:00+00:00,2,up,4944.33,4961.46,17.13000000000011
2026-02-04T21:11:00+00:00,2,up,4945.45,4967.39,21.94000000000051
2026-02-04T21:12:00+00:00,2,up,4947.02,4966.67,19.649999999999636
2026-02-04T21:13:00+00:00,2,up,4948.67,4970.04,21.36999999999989
2026-02-04T21:15:00+00:00,2,up,4951.71,4966.33,14.61999999999989
2026-02-04T21:16:00+00:00,2,up,4957.8,4966.9,9.099999999999454
2026-02-04T21:17:00+00:00,2,up,4955.08,4961.17,6.0900000000001455
2026-02-04T21:19:00+00:00,2,up,4954.31,4962.01,7.699999999999818
2026-02-04T21:20:00+00:00,0,down,4951.33,4960.15,-8.819999999999709
2026-02-04T21:25:00+00:00,0,down,4954.94,4965.94,-11.0
2026-02-04T21:26:00+00:00,0,down,4955.96,4967.02,-11.0600000000004
