entry_time,entry_price,stop,target,timeout,target_updates,s1_prob,s2_prob,exit_time,exit_price,exit_reason,pnl,side
2026-03-22 23:49:00+00:00,4461.04,4486.04,4425.75,2026-03-23 00:30:00+00:00,4,0.6081139445304871,0.4363369643688202,2026-03-23 00:03:00+00:00,4436.18,reverse_signal,24.859999999999673,down
2026-03-23 00:04:00+00:00,4436.13,4411.13,4477.48,2026-03-23 00:44:00+00:00,8,0.8606414198875427,0.8398382067680359,2026-03-23 00:15:00+00:00,4411.13,stop_loss,-25.0,up
2026-03-23 00:16:00+00:00,4416.43,4391.43,4470.56,2026-03-23 01:04:00+00:00,10,0.8853303790092468,0.9149481654167175,2026-03-23 00:35:00+00:00,4391.43,stop_loss,-25.0,up
2026-03-23 00:36:00+00:00,4367.63,4342.63,4397.63,2026-03-23 01:06:00+00:00,0,0.9021947979927063,0.9471464157104492,2026-03-23 00:36:00+00:00,4342.63,stop_loss,-25.0,up
2026-03-23 00:37:00+00:00,4348.9,4323.9,4388.86,2026-03-23 01:20:00+00:00,10,0.8047450184822083,0.9650402069091797,2026-03-23 00:52:00+00:00,4323.9,stop_loss,-25.0,up
2026-03-23 00:53:00+00:00,4322.77,4297.77,4454.61,2026-03-23 01:45:00+00:00,17,0.8298532366752625,0.9735221862792969,2026-03-23 01:18:00+00:00,4430.52,reverse_signal,107.75,up
2026-03-23 01:19:00+00:00,4430.44,4455.44,4400.44,2026-03-23 01:49:00+00:00,0,0.7688114047050476,0.4457411766052246,2026-03-23 01:20:00+00:00,4422.69,reverse_signal,7.75,down
2026-03-23 01:21:00+00:00,4423.27,4398.27,4453.27,2026-03-23 01:51:00+00:00,0,0.8072623014450073,0.8747369050979614,2026-03-23 01:22:00+00:00,4442.52,reverse_signal,19.25,up
2026-03-23 01:23:00+00:00,4442.56,4467.56,4408.63,2026-03-23 01:53:00+00:00,1,0.7590005993843079,0.3357011079788208,2026-03-23 01:24:00+00:00,4432.37,reverse_signal,10.19000000000051,down
2026-03-23 01:25:00+00:00,4432.31,4407.31,4462.31,2026-03-23 01:55:00+00:00,1,0.7700724601745605,0.5731701850891113,2026-03-23 01:31:00+00:00,4445.08,reverse_signal,12.769999999999527,up
2026-03-23 01:32:00+00:00,4444.81,4469.81,4400.48,2026-03-23 02:15:00+00:00,8,0.7704839110374451,0.2611011266708374,2026-03-23 01:48:00+00:00,4418.16,reverse_signal,26.650000000000546,down
2026-03-23 01:49:00+00:00,4418.35,4393.35,4448.35,2026-03-23 02:24:00+00:00,5,0.6053360104560852,0.6420937180519104,2026-03-23 01:57:00+00:00,4393.35,stop_loss,-25.0,up
2026-03-23 02:06:00+00:00,4414.15,4439.15,4308.4,2026-03-23 04:36:00+00:00,31,0.6863591074943542,0.36915457248687744,2026-03-23 04:36:00+00:00,4375.25,timeout,38.899999999999636,down
2026-03-23 04:37:00+00:00,4374.73,4399.73,4272.93,2026-03-23 06:30:00+00:00,17,0.5365215539932251,0.15788346529006958,2026-03-23 06:02:00+00:00,4294.12,reverse_signal,80.60999999999967,down
2026-03-23 06:03:00+00:00,4293.99,4268.99,4323.99,2026-03-23 06:37:00+00:00,3,0.6715394854545593,0.5940327644348145,2026-03-23 06:14:00+00:00,4294.79,reverse_signal,0.8000000000001819,up
2026-03-23 06:15:00+00:00,4294.88,4319.88,4264.88,2026-03-23 06:45:00+00:00,0,0.7238916158676147,0.35752755403518677,2026-03-23 06:16:00+00:00,4291.02,reverse_signal,3.8599999999996726,down
2026-03-23 06:17:00+00:00,4291.18,4266.18,4321.18,2026-03-23 06:57:00+00:00,5,0.7428196668624878,0.7142094373703003,2026-03-23 06:28:00+00:00,4266.18,stop_loss,-25.0,up
2026-03-23 06:29:00+00:00,4251.92,4226.92,4281.92,2026-03-23 06:59:00+00:00,1,0.8047780394554138,0.8487343192100525,2026-03-23 06:32:00+00:00,4226.92,stop_loss,-25.0,up
2026-03-23 06:33:00+00:00,4226.87,4201.87,4267.46,2026-03-23 07:12:00+00:00,5,0.8048656582832336,0.884560763835907,2026-03-23 06:43:00+00:00,4201.87,stop_loss,-25.0,up
