pattern,fh,sh,eh,ob,cool,os,rec,slk,rob,ros,n_bars,tpx,slx,rr,pt,nt,pnl,wr,dd
F15S60,15,60,360,-5,-30,-40,-30,0,15,10,3358,0.55,0.25,2.2,0.4,133,339.16714911277586,47.368421052631575,-303.9564639592568
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.6,0.15,4.0,0.4,137,338.40665909540803,31.386861313868614,-304.54804892080574
F60S90,60,90,360,-5,-20,-40,-30,10,15,15,1811,0.65,0.35,1.8571428571428574,0.4,40,336.23204667572645,40.0,-214.69404379103707
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.65,0.35,1.8571428571428574,0.45,8,335.43273189939373,62.5,-12.670000000000073
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.65,0.25,2.6,0.4,8,335.43273189939373,62.5,-12.670000000000073
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.65,0.25,2.6,0.45,8,335.43273189939373,62.5,-12.670000000000073
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.65,0.35,1.8571428571428574,0.4,8,335.43273189939373,62.5,-12.670000000000073
F15S60,15,60,360,-5,-20,-40,-30,5,20,10,4446,0.65,0.25,2.6,0.45,118,335.31863337678124,42.3728813559322,-449.47428117850814
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.65,0.25,2.6,0.4,44,333.89283029854596,40.909090909090914,-133.9050273472053
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.6,0.3,2.0,0.4,43,333.40380172031473,46.51162790697674,-98.85917232757674
F60S90,60,90,360,-5,-30,-40,-30,0,20,15,836,0.55,0.25,2.2,0.4,9,331.83601389197884,77.77777777777779,-28.97015758444104
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.6,0.3,2.0,0.45,6,331.01761345367595,83.33333333333334,-2.819999999999709
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.6,0.25,2.4,0.45,6,331.01761345367595,83.33333333333334,-2.819999999999709
F15S60,15,60,360,-5,-20,-50,-30,10,20,15,4180,0.6,0.15,4.0,0.4,125,327.92790508014195,30.4,-240.96669542545442
F60S90,60,90,360,-5,-20,-50,-30,0,20,15,1944,0.65,0.25,2.6,0.45,14,327.10902209907636,50.0,-69.5833302018109
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.55,0.25,2.2,0.45,27,324.8257300995256,51.85185185185185,-69.42068649761313
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.65,0.35,1.8571428571428574,0.45,15,324.01978776510714,60.0,-72.38754431204052
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.6,0.3,2.0,0.4,6,323.6776134536758,83.33333333333334,-2.819999999999709
F60S90,60,90,360,-5,-30,-40,-30,0,20,15,836,0.55,0.25,2.2,0.45,9,323.2960138919789,77.77777777777779,-28.97015758444104
F30S120,30,120,240,-5,-30,-40,-30,0,15,10,778,0.65,0.35,1.8571428571428574,0.4,6,322.8796077264824,83.33333333333334,0.0
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.65,0.25,2.6,0.4,61,322.3802392434982,40.98360655737705,-218.5567394224554
F15S60,15,60,360,-5,-20,-50,-30,10,15,15,3927,0.55,0.25,2.2,0.4,181,320.56803515313004,41.43646408839779,-584.3298674735765
F15S60,15,60,360,-5,-20,-40,-30,5,20,10,4446,0.65,0.35,1.8571428571428574,0.45,114,320.3819536646747,49.122807017543856,-286.76107000866796
F60S90,60,90,360,-5,-30,-40,-30,0,20,15,836,0.6,0.15,4.0,0.4,10,320.2661165117506,60.0,-35.75206164947849
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.6,0.3,2.0,0.4,45,319.9345100988876,53.333333333333336,-115.22057208831075
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.65,0.25,2.6,0.45,55,319.360472596582,40.0,-179.8547216914385
F30S120,30,120,240,-5,-20,-40,-30,5,15,15,3146,0.65,0.25,2.6,0.45,23,318.9885410779657,47.82608695652174,-115.22701710897854
F60S90,60,90,360,-5,-20,-40,-30,10,15,10,862,0.55,0.25,2.2,0.45,12,318.2680488435517,75.0,-47.86865171837326
F15S60,15,60,360,-5,-20,-50,-30,10,15,15,3927,0.6,0.15,4.0,0.45,84,317.51718689346353,33.33333333333333,-161.17118812471654
F15S60,15,60,360,-5,-20,-60,-30,5,20,15,2920,0.65,0.35,1.8571428571428574,0.45,66,316.36319886208275,39.39393939393939,-205.67204940365082
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.6,0.3,2.0,0.4,25,315.6170544810643,64.0,-46.39000000000033
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.65,0.25,2.6,0.4,192,313.25971141023047,38.54166666666667,-485.85105340233576
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.55,0.25,2.2,0.45,10,313.0229295647132,70.0,-29.242910470886272
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.55,0.25,2.2,0.4,10,311.43292956471396,70.0,-29.242910470886272
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.6,0.25,2.4,0.4,20,310.7171034234002,55.00000000000001,-73.60926796594003
F15S60,15,60,360,-5,-30,-40,-30,0,20,15,7470,0.6,0.15,4.0,0.45,159,310.3708028025103,31.446540880503143,-417.813815269556
F60S90,60,90,360,-5,-20,-40,-30,10,20,10,1205,0.65,0.25,2.6,0.45,17,310.0351362206675,52.94117647058824,-128.35233075441465
F60S90,60,90,360,-5,-20,-50,-30,0,15,15,1599,0.6,0.15,4.0,0.45,12,309.99683022980935,50.0,-50.10963247881136
F30S120,30,120,240,-5,-30,-40,-30,5,20,15,1334,0.55,0.25,2.2,0.45,13,309.53700403607854,61.53846153846154,-60.88448268872435
F30S120,30,120,240,-5,-30,-40,-30,5,20,15,1334,0.55,0.25,2.2,0.4,16,308.5938223616349,62.5,-93.19766436316695
F30S120,30,120,240,-5,-20,-40,-30,5,15,15,3146,0.55,0.25,2.2,0.4,39,307.010372273799,53.84615384615385,-85.34195268042185
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.6,0.25,2.4,0.4,25,305.7846065576837,60.0,-61.85908716695667
F15S60,15,60,360,-5,-20,-60,-30,0,15,15,3958,0.6,0.15,4.0,0.4,86,305.7520246971467,30.23255813953488,-177.72474287066507
F15S60,15,60,360,-5,-20,-40,-30,5,20,15,9291,0.6,0.15,4.0,0.4,264,305.41855787704617,30.681818181818183,-497.60514907713787
F60S90,60,90,360,-5,-20,-40,-30,10,20,10,1205,0.65,0.25,2.6,0.4,18,304.70513622066755,50.0,-133.68233075441458
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.65,0.35,1.8571428571428574,0.4,16,304.2897877651076,56.25,-72.38754431204052
F60S90,60,90,360,-5,-20,-50,-30,5,15,15,1099,0.6,0.15,4.0,0.4,14,304.18750693162065,42.857142857142854,-74.65790186654522
F15S60,15,60,360,-5,-20,-60,-30,5,15,15,2840,0.7,0.2,3.4999999999999996,0.45,26,304.1321864965057,26.923076923076923,-111.1745959025584
F60S90,60,90,360,-5,-20,-50,-30,5,15,15,1099,0.6,0.15,4.0,0.45,14,303.56750693162076,42.857142857142854,-74.65790186654522
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.6,0.25,2.4,0.4,8,302.78747692288107,62.5,-46.50024270355698
F15S60,15,60,360,-5,-30,-40,-30,0,20,10,4477,0.65,0.35,1.8571428571428574,0.4,125,301.93013525777997,42.4,-539.1943403887253
F30S120,30,120,240,-5,-20,-40,-30,5,20,15,3414,0.6,0.25,2.4,0.4,32,300.91096239943045,53.125,-131.46571822532633
F15S60,15,60,360,-5,-20,-60,-30,5,20,15,2920,0.6,0.25,2.4,0.45,76,299.70424629433774,40.78947368421053,-137.31600713084936
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.6,0.15,4.0,0.4,128,298.4981864297365,32.03125,-424.4036326691894
F30S120,30,120,240,-5,-20,-50,-30,5,20,15,1521,0.65,0.35,1.8571428571428574,0.45,7,298.1134470776492,57.14285714285714,-28.038848588264045
F15S60,15,60,360,-5,-20,-50,-30,10,20,15,4180,0.6,0.25,2.4,0.4,161,297.1847012382218,39.75155279503105,-539.5236051748489
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.6,0.3,2.0,0.4,8,293.4874283821691,62.5,-55.80029124426892
F15S60,15,60,360,-5,-30,-40,-30,0,20,15,7470,0.6,0.15,4.0,0.4,194,292.4562921943175,29.896907216494846,-392.46665228742677
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.6,0.3,2.0,0.45,13,290.4910090139547,53.84615384615385,-54.4415934176277
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.6,0.25,2.4,0.45,7,290.3174769228808,57.14285714285714,-46.50024270355698
F15S60,15,60,360,-5,-20,-60,-30,5,20,15,2920,0.65,0.25,2.6,0.4,80,288.6557145981915,40.0,-253.3080372224531
F15S60,15,60,360,-5,-30,-40,-30,5,20,15,4902,0.65,0.35,1.8571428571428574,0.45,125,288.430730220502,50.4,-387.020281387915
F30S120,30,120,240,-5,-30,-40,-30,10,15,15,1067,0.65,0.25,2.6,0.4,10,287.5883510206113,70.0,-38.427156343828756
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.6,0.3,2.0,0.4,20,285.38536653315305,55.00000000000001,-87.7111215591276
F60S90,60,90,360,-5,-20,-40,-30,10,15,15,1811,0.65,0.25,2.6,0.4,42,284.49047235843045,35.714285714285715,-156.7191671034434
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.6,0.25,2.4,0.4,44,284.3223912055364,43.18181818181818,-122.48272857181564
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.55,0.25,2.2,0.4,51,284.1095396410665,49.01960784313725,-184.99997530898963
F60S90,60,90,360,-5,-20,-40,-30,10,15,15,1811,0.55,0.25,2.2,0.4,55,283.6499899935093,43.63636363636363,-261.9469369928329
F60S90,60,90,360,-5,-20,-40,-30,0,15,15,3256,0.6,0.3,2.0,0.4,81,283.0886788602097,41.9753086419753,-316.61730358303794
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.6,0.3,2.0,0.45,7,281.0174283821689,57.14285714285714,-55.80029124426892
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.6,0.15,4.0,0.45,33,280.69292661545205,36.36363636363637,-103.96032183115085
F60S90,60,90,360,-5,-20,-40,-30,10,15,15,1811,0.6,0.25,2.4,0.45,36,280.03888855602054,38.88888888888889,-183.72027614843955
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.65,0.25,2.6,0.4,6,279.96153458033587,66.66666666666666,-60.180879994479255
F15S60,15,60,360,-5,-20,-40,-30,5,20,10,4446,0.6,0.15,4.0,0.4,123,279.6839887696492,34.146341463414636,-301.347345608674
F30S120,30,120,240,-5,-30,-40,-30,0,15,10,778,0.65,0.25,2.6,0.4,6,278.07616833338307,83.33333333333334,0.0
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.7,0.2,3.4999999999999996,0.4,29,276.15938573452104,34.48275862068966,-141.90535881968253
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.55,0.25,2.2,0.45,51,275.7833006491637,43.13725490196079,-221.97972790187305
F60S90,60,90,360,-5,-20,-40,-30,10,15,15,1811,0.6,0.3,2.0,0.4,45,274.882806867784,44.44444444444444,-161.8258257018224
F30S120,30,120,240,-5,-20,-50,-30,0,20,10,993,0.65,0.25,2.6,0.45,3,273.9341162833198,66.66666666666666,0.0
F30S120,30,120,240,-5,-20,-50,-30,0,20,10,993,0.65,0.25,2.6,0.4,3,273.9341162833198,66.66666666666666,0.0
F30S120,30,120,240,-5,-20,-40,-30,0,20,15,5302,0.65,0.35,1.8571428571428574,0.4,54,273.9232605943853,50.0,-155.24375617264786
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.65,0.35,1.8571428571428574,0.45,157,273.5303918315867,47.13375796178344,-518.4964793018798
F30S120,30,120,240,-5,-30,-40,-30,10,15,15,1067,0.6,0.25,2.4,0.45,5,273.45594625603553,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,15,15,1067,0.6,0.3,2.0,0.45,5,273.45594625603553,100.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.6,0.25,2.4,0.45,15,271.12561849233543,53.333333333333336,-47.30305193451932
F30S120,30,120,240,-5,-20,-50,-30,10,20,15,1084,0.6,0.3,2.0,0.4,11,268.22245271416523,54.54545454545454,-56.353770339170296
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.6,0.25,2.4,0.4,156,266.6903332650327,40.38461538461539,-444.7840951251701
F15S60,15,60,360,-5,-20,-40,-30,10,15,10,3523,0.6,0.15,4.0,0.4,52,266.00585041105023,40.38461538461539,-202.49268003771658
F15S60,15,60,360,-5,-20,-40,-20,5,20,15,3263,0.6,0.25,2.4,0.4,101,265.5915456474345,49.504950495049506,-399.8350915525634
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.65,0.35,1.8571428571428574,0.4,40,264.9188706852606,50.0,-151.4247268575191
F15S60,15,60,360,-5,-20,-40,-30,10,15,15,7430,0.65,0.25,2.6,0.4,214,264.46485500395465,38.78504672897196,-566.7744377231807
F30S120,30,120,240,-5,-20,-50,-30,10,20,15,1084,0.6,0.25,2.4,0.4,11,264.0311846832792,54.54545454545454,-46.96147528264191
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.6,0.25,2.4,0.45,17,263.53185336153047,47.05882352941176,-55.641097294928386
F30S120,30,120,240,-5,-30,-40,-30,10,15,15,1067,0.65,0.35,1.8571428571428574,0.4,10,262.95911266290295,70.0,-53.798018881359894
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.6,0.25,2.4,0.4,45,260.4721522269774,48.888888888888886,-124.06427443759776
F30S120,30,120,240,-5,-20,-40,-30,5,20,15,3414,0.6,0.15,4.0,0.45,16,259.07217938033955,43.75,-67.1754323240848
F30S120,30,120,240,-5,-30,-40,-30,5,20,15,1334,0.65,0.25,2.6,0.45,12,259.0679608297496,58.333333333333336,-33.840000000000146
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.6,0.25,2.4,0.4,6,258.9767334591961,66.66666666666666,-60.180879994479255
F15S60,15,60,360,-5,-20,-40,-30,10,15,10,3523,0.6,0.3,2.0,0.45,71,258.8123330117419,46.478873239436616,-549.5635899653707
F15S60,15,60,360,-5,-20,-40,-30,10,15,10,3523,0.65,0.35,1.8571428571428574,0.45,64,258.06728401301416,50.0,-281.15542740977116
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.6,0.25,2.4,0.45,39,257.64931358426065,41.02564102564102,-147.36565643620133
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.65,0.25,2.6,0.45,15,257.2063627868397,53.333333333333336,-102.2647410679283
F15S60,15,60,360,-5,-20,-40,-30,5,15,15,8690,0.65,0.25,2.6,0.4,239,256.6555936506079,38.912133891213394,-719.1709246825203
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.65,0.35,1.8571428571428574,0.45,12,256.20159020285473,66.66666666666666,-115.8709206430085
F15S60,15,60,360,-5,-20,-40,-30,5,15,15,8690,0.7,0.2,3.4999999999999996,0.4,194,255.90177074059602,35.56701030927835,-627.9944481270536
F60S90,60,90,360,-5,-20,-40,-30,0,15,15,3256,0.7,0.2,3.4999999999999996,0.45,38,255.3690220265985,34.21052631578947,-221.4101591910876
F30S120,30,120,240,-5,-20,-40,-30,5,20,15,3414,0.6,0.15,4.0,0.4,21,254.81313663922174,42.857142857142854,-95.7627964824569
F60S90,60,90,360,-5,-20,-50,-30,0,15,15,1599,0.6,0.15,4.0,0.4,16,254.31072738373177,37.5,-83.17653250368176
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.6,0.3,2.0,0.4,16,253.57610331176238,50.0,-68.45159341762792
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.6,0.15,4.0,0.45,35,253.25077353608094,31.428571428571427,-154.80100800401397
F15S60,15,60,360,-5,-30,-40,-30,5,20,15,4902,0.65,0.35,1.8571428571428574,0.4,151,253.16561873892124,48.34437086092716,-426.7102813879137
F30S120,30,120,240,-5,-20,-50,-30,5,20,15,1521,0.65,0.25,2.6,0.45,7,253.12028578073296,57.14285714285714,-60.48024343025827
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.6,0.3,2.0,0.45,17,252.81563390254587,47.05882352941176,-66.35731675391298
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.65,0.25,2.6,0.4,21,252.40368116261925,52.38095238095239,-96.96795254443077
F15S60,15,60,360,-5,-20,-50,-30,10,15,15,3927,0.65,0.25,2.6,0.4,112,252.22915384226417,33.035714285714285,-339.28025621550023
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.7,0.2,3.4999999999999996,0.45,11,251.76644956691098,45.45454545454545,-30.848858991779707
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.6,0.3,2.0,0.45,15,250.62358461587473,53.333333333333336,-56.76366232142391
F15S60,15,60,360,-5,-30,-40,-30,0,15,10,3358,0.7,0.2,3.4999999999999996,0.4,47,250.2600172763564,38.297872340425535,-151.5251178001945
F15S60,15,60,360,-5,-20,-40,-30,5,20,10,4446,0.6,0.15,4.0,0.45,105,249.8065144158495,33.33333333333333,-281.85747875323796
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.6,0.3,2.0,0.45,21,248.7157756184638,66.66666666666666,-49.77000000000044
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.65,0.25,2.6,0.4,18,247.8841481340869,44.44444444444444,-44.35320578148412
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.65,0.35,1.8571428571428574,0.4,5,247.46780376302377,100.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,5,15,15,3146,0.55,0.25,2.2,0.45,29,246.94405762181532,48.275862068965516,-98.59023702630338
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.65,0.25,2.6,0.45,16,246.80589385878102,56.25,-69.7066855761841
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.6,0.25,2.4,0.45,132,244.98206952556984,42.42424242424242,-484.19941250683496
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.55,0.25,2.2,0.45,26,243.97416429853,46.15384615384615,-123.96409215136191
F60S90,60,90,360,-5,-30,-40,-30,0,20,15,836,0.7,0.2,3.4999999999999996,0.45,6,243.12508547594734,66.66666666666666,-23.176126067553014
F60S90,60,90,360,-5,-30,-40,-30,0,20,15,836,0.7,0.2,3.4999999999999996,0.4,6,243.12508547594734,66.66666666666666,-23.176126067553014
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.7,0.2,3.4999999999999996,0.4,12,243.10696763959504,41.66666666666667,-34.094501942432544
F30S120,30,120,240,-5,-20,-40,-30,0,15,10,2078,0.65,0.35,1.8571428571428574,0.4,15,243.09083853462198,60.0,-61.74672658471627
F30S120,30,120,240,-5,-20,-50,-30,5,20,15,1521,0.65,0.35,1.8571428571428574,0.4,8,242.6944308176703,62.5,-91.09786484824326
F60S90,60,90,360,-5,-20,-40,-30,0,20,15,4261,0.55,0.25,2.2,0.4,119,242.5277030981788,43.69747899159664,-345.5365093285609
F30S120,30,120,240,-5,-30,-40,-30,5,20,15,1334,0.65,0.35,1.8571428571428574,0.45,12,242.19106036415542,58.333333333333336,-33.840000000000146
F15S60,15,60,360,-5,-20,-40,-30,5,15,10,4103,0.6,0.3,2.0,0.45,113,242.16921348566848,46.902654867256636,-256.1961936714424
F15S60,15,60,360,-5,-20,-40,-30,5,15,10,4103,0.65,0.25,2.6,0.45,106,241.42524128381547,39.62264150943396,-441.1287166479274
F15S60,15,60,360,-5,-20,-40,-30,10,15,15,7430,0.55,0.25,2.2,0.4,282,241.37052534901431,39.71631205673759,-609.1401867570999
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.65,0.35,1.8571428571428574,0.45,48,240.78806121645675,41.66666666666667,-146.89072780467268
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.55,0.25,2.2,0.45,10,239.4585024836042,70.0,-69.01357384062976
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.6,0.15,4.0,0.4,22,239.38889622914257,36.36363636363637,-64.31072658205994
F15S60,15,60,360,-5,-20,-40,-20,5,20,15,3263,0.6,0.25,2.4,0.45,79,238.87229330557557,50.63291139240506,-388.1150915525641
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.65,0.25,2.6,0.4,16,237.0863627868398,50.0,-102.2647410679283
F30S120,30,120,240,-5,-20,-50,-30,5,20,15,1521,0.6,0.3,2.0,0.4,8,236.78192319828895,62.5,-78.08388415563786
F15S60,15,60,360,-5,-20,-50,-30,10,15,15,3927,0.55,0.25,2.2,0.45,155,235.89282771958779,39.35483870967742,-675.7118756082155
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.6,0.15,4.0,0.45,116,235.81291667546657,34.48275862068966,-260.36721666446556
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.65,0.25,2.6,0.45,13,235.50617897128177,46.15384615384615,-57.178583400003845
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.6,0.25,2.4,0.45,21,235.00075606867586,61.904761904761905,-65.23908716695678
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.6,0.3,2.0,0.45,38,234.07475203365675,42.10526315789473,-149.0478240508246
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.6,0.25,2.4,0.45,13,233.92360904526504,46.15384615384615,-103.38899338631745
F30S120,30,120,240,-5,-20,-40,-30,0,20,15,5302,0.65,0.25,2.6,0.4,57,233.7451433907454,43.859649122807014,-218.52317709043382
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.6,0.15,4.0,0.45,5,233.5572294909698,40.0,-12.957459153759373
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.6,0.15,4.0,0.4,5,233.5572294909698,40.0,-12.957459153759373
F15S60,15,60,360,-5,-20,-50,-30,0,15,10,3266,0.65,0.25,2.6,0.45,65,233.11424735676474,41.53846153846154,-212.17745721355413
F15S60,15,60,360,-5,-20,-60,-30,0,20,15,4303,0.55,0.25,2.2,0.45,112,233.08125048667716,41.964285714285715,-219.03301857508905
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.65,0.25,2.6,0.45,16,233.05414813408697,43.75,-44.35320578148412
F30S120,30,120,240,-5,-20,-50,-30,5,20,15,1521,0.6,0.25,2.4,0.45,7,232.0158062003984,57.14285714285714,-60.48024343025827
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.6,0.3,2.0,0.45,38,230.35139464267695,50.0,-110.80297164541025
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.6,0.15,4.0,0.45,14,230.1366717308938,42.857142857142854,-77.50255582743557
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.65,0.35,1.8571428571428574,0.4,12,229.6413097239547,50.0,-57.71067624359239
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.55,0.25,2.2,0.4,11,229.60850248360475,63.63636363636363,-69.01357384062976
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.7,0.2,3.4999999999999996,0.45,22,228.3079454022868,36.36363636363637,-95.36791345169286
F15S60,15,60,360,-5,-20,-60,-30,0,15,15,3958,0.6,0.3,2.0,0.45,94,224.7298397793861,42.5531914893617,-289.5668678371744
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.55,0.25,2.2,0.4,14,224.35320070136413,50.0,-151.33006982078405
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.65,0.25,2.6,0.45,35,223.65577473227495,42.857142857142854,-142.62502734720556
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.6,0.3,2.0,0.4,155,223.29402763085864,45.16129032258064,-723.448370580561
F30S120,30,120,240,-5,-30,-40,-30,5,15,15,1133,0.65,0.35,1.8571428571428574,0.4,9,223.23412332994485,66.66666666666666,-61.48141788592784
F15S60,15,60,360,-5,-20,-60,-30,0,15,15,3958,0.6,0.3,2.0,0.4,112,223.20807417163041,41.964285714285715,-356.7424624712503
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.65,0.35,1.8571428571428574,0.4,18,222.9416159864545,44.44444444444444,-60.11848809407729
F15S60,15,60,360,-5,-20,-50,-30,5,15,15,5154,0.55,0.25,2.2,0.45,184,221.8155945431654,39.67391304347826,-472.213308010711
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.6,0.25,2.4,0.4,6,220.80143066048367,66.66666666666666,-29.242910470886272
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.65,0.35,1.8571428571428574,0.45,10,220.25130972395436,50.0,-57.71067624359239
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.65,0.35,1.8571428571428574,0.45,4,220.18780376302402,100.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,0,20,15,5302,0.6,0.3,2.0,0.45,58,218.79054089746387,44.827586206896555,-250.52690771971993
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.65,0.25,2.6,0.4,5,217.79937017507655,80.0,0.0
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.65,0.25,2.6,0.45,5,217.79937017507655,80.0,0.0
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.65,0.35,1.8571428571428574,0.4,63,216.79089950942216,39.682539682539684,-248.7973835059861
F30S120,30,120,240,-5,-30,-40,-30,5,20,15,1334,0.65,0.25,2.6,0.4,14,216.45228160356191,50.0,-49.5058129744848
F60S90,60,90,360,-5,-20,-40,-30,10,20,10,1205,0.65,0.35,1.8571428571428574,0.4,15,216.29772402929666,53.333333333333336,-112.25824378897778
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.65,0.25,2.6,0.45,55,215.46120520136628,38.18181818181819,-207.4947919789738
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.65,0.25,2.6,0.4,37,215.32962676903844,43.24324324324324,-297.12007828440073
F15S60,15,60,360,-5,-20,-40,-30,5,15,10,4103,0.55,0.25,2.2,0.45,156,214.99698592800723,47.43589743589743,-507.61440490438736
F60S90,60,90,360,-5,-20,-40,-30,10,20,10,1205,0.65,0.35,1.8571428571428574,0.45,13,214.8083584898286,53.84615384615385,-112.25824378897778
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.65,0.35,1.8571428571428574,0.45,13,214.74111016205597,46.15384615384615,-79.57001676000527
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.65,0.35,1.8571428571428574,0.4,7,214.57575421931142,57.14285714285714,-47.094238906299324
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.6,0.15,4.0,0.4,45,214.01820333735668,28.888888888888886,-137.2013192980753
