side,signal_ts,entry_time,entry_price,entry_style,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win
1,2026-05-06 19:15:00+00:00,2026-05-06 19:16:00+00:00,4691.99,breakout,4688.47,4702.549999999998,3.519999999999527,10.559999999998581,120,2026-05-06 21:16:00+00:00,4688.47,4691.99,0,2026-05-06 20:45:00+00:00,4688.47,stop_loss,-3.519999999999527,False
-1,2026-05-07 07:00:00+00:00,2026-05-07 07:01:00+00:00,4742.37,breakout,4747.47,4727.069999999999,5.100000000000364,15.300000000001091,120,2026-05-07 09:01:00+00:00,4742.37,4747.47,0,2026-05-07 07:10:00+00:00,4747.47,stop_loss,-5.100000000000364,False
1,2026-05-07 07:15:00+00:00,2026-05-07 07:16:00+00:00,4744.66,breakout,4734.45,4775.29,10.210000000000036,30.63000000000011,120,2026-05-07 10:15:00+00:00,4734.45,4744.66,1,2026-05-07 08:25:00+00:00,4734.45,stop_loss,-10.210000000000036,False
-1,2026-05-07 08:30:00+00:00,2026-05-07 08:38:00+00:00,4733.78,breakout,4740.61,4713.29,6.829999999999927,20.48999999999978,120,2026-05-07 10:38:00+00:00,4733.78,4740.61,0,2026-05-07 10:38:00+00:00,4737.72,timeout,-3.9400000000005093,False
1,2026-05-07 10:45:00+00:00,2026-05-07 10:46:00+00:00,4738.1,breakout,4732.44,4755.080000000003,5.660000000000764,16.980000000002292,120,2026-05-07 12:46:00+00:00,4732.44,4738.1,0,2026-05-07 11:09:00+00:00,4732.44,stop_loss,-5.660000000000764,False
-1,2026-05-07 12:15:00+00:00,2026-05-07 12:20:00+00:00,4741.86,breakout,4745.61,4730.61,3.75,11.25,120,2026-05-07 14:30:00+00:00,4741.86,4745.61,1,2026-05-07 12:31:00+00:00,4745.61,stop_loss,-3.75,False
1,2026-05-07 12:45:00+00:00,2026-05-07 12:46:00+00:00,4744.48,breakout,4737.2,4766.319999999999,7.279999999999745,21.839999999999236,120,2026-05-07 14:46:00+00:00,4737.2,4744.48,0,2026-05-07 13:05:00+00:00,4737.2,stop_loss,-7.279999999999745,False
-1,2026-05-07 13:15:00+00:00,2026-05-07 13:16:00+00:00,4741.32,breakout,4750.57,4713.57,9.25,27.75,120,2026-05-07 15:16:00+00:00,4741.32,4750.57,0,2026-05-07 13:31:00+00:00,4750.57,stop_loss,-9.25,False
-1,2026-05-07 14:00:00+00:00,2026-05-07 14:02:00+00:00,4742.93,breakout,4749.78,4722.380000000002,6.849999999999454,20.549999999998363,120,2026-05-07 16:02:00+00:00,4742.93,4749.78,0,2026-05-07 14:12:00+00:00,4749.78,stop_loss,-6.849999999999454,False
1,2026-05-07 14:15:00+00:00,2026-05-07 14:16:00+00:00,4753.09,breakout,4746.79,4771.990000000001,6.300000000000182,18.900000000000546,120,2026-05-07 17:00:00+00:00,4746.79,4753.09,2,2026-05-07 15:24:00+00:00,4746.79,stop_loss,-6.300000000000182,False
-1,2026-05-07 15:30:00+00:00,2026-05-07 15:31:00+00:00,4745.77,breakout,4754.38,4719.940000000001,8.609999999999673,25.829999999999018,120,2026-05-07 18:00:00+00:00,4745.77,4754.38,1,2026-05-07 16:07:00+00:00,4719.940000000001,target_hit,25.829999999999018,True
-1,2026-05-07 16:45:00+00:00,2026-05-07 16:46:00+00:00,4715.3,breakout,4721.22,4697.54,5.920000000000073,17.76000000000022,120,2026-05-07 18:46:00+00:00,4715.3,4721.22,0,2026-05-07 17:26:00+00:00,4697.54,target_hit,17.76000000000022,True
-1,2026-05-07 17:30:00+00:00,2026-05-07 17:31:00+00:00,4708.83,breakout,4714.97,4690.409999999999,6.140000000000327,18.420000000000982,120,2026-05-07 20:15:00+00:00,4708.83,4714.97,2,2026-05-07 18:33:00+00:00,4714.97,stop_loss,-6.140000000000327,False
1,2026-05-07 19:15:00+00:00,2026-05-07 19:16:00+00:00,4710.96,breakout,4707.22,4722.179999999999,3.7399999999997817,11.219999999999345,120,2026-05-07 21:16:00+00:00,4707.22,4710.96,0,2026-05-07 19:17:00+00:00,4707.22,stop_loss,-3.7399999999997817,False
1,2026-05-07 19:45:00+00:00,2026-05-07 19:51:00+00:00,4710.88,breakout,4707.04,4722.400000000001,3.8400000000001455,11.520000000000437,120,2026-05-07 21:51:00+00:00,4707.04,4710.88,0,2026-05-07 19:52:00+00:00,4707.04,stop_loss,-3.8400000000001455,False
-1,2026-05-08 07:00:00+00:00,2026-05-08 07:01:00+00:00,4723.91,breakout,4729.87,4706.03,5.960000000000036,17.88000000000011,120,2026-05-08 09:01:00+00:00,4723.91,4729.87,0,2026-05-08 07:23:00+00:00,4706.03,target_hit,17.88000000000011,True
-1,2026-05-08 07:30:00+00:00,2026-05-08 07:31:00+00:00,4708.6,breakout,4714.65,4690.450000000003,6.049999999999272,18.149999999997817,120,2026-05-08 09:45:00+00:00,4708.6,4714.65,1,2026-05-08 08:16:00+00:00,4714.65,stop_loss,-6.049999999999272,False
1,2026-05-08 08:15:00+00:00,2026-05-08 08:16:00+00:00,4713.17,breakout,4709.21,4725.05,3.9600000000000364,11.88000000000011,120,2026-05-08 10:30:00+00:00,4709.21,4713.17,1,2026-05-08 09:50:00+00:00,4709.21,stop_loss,-3.9600000000000364,False
-1,2026-05-08 11:15:00+00:00,2026-05-08 11:22:00+00:00,4720.09,breakout,4725.48,4703.920000000002,5.389999999999418,16.169999999998254,120,2026-05-08 13:22:00+00:00,4720.09,4725.48,0,2026-05-08 11:27:00+00:00,4725.48,stop_loss,-5.389999999999418,False
-1,2026-05-08 12:15:00+00:00,2026-05-08 12:16:00+00:00,4706.37,breakout,4710.25,4694.73,3.880000000000109,11.640000000000327,120,2026-05-08 14:16:00+00:00,4706.37,4710.25,0,2026-05-08 12:17:00+00:00,4710.25,stop_loss,-3.880000000000109,False
1,2026-05-08 12:30:00+00:00,2026-05-08 12:31:00+00:00,4709.7,breakout,4705.42,4722.539999999999,4.279999999999745,12.839999999999236,120,2026-05-08 14:31:00+00:00,4705.42,4709.7,0,2026-05-08 12:33:00+00:00,4722.539999999999,target_hit,12.839999999999236,True
