entry,exit,pnl,type,_leg,side
2026-01-12 14:21:00+00:00,2026-01-12 15:06:00+00:00,-16.300000000000182,v16_dip_short,v16_dip_short,-1
2026-01-13 14:50:00+00:00,2026-01-13 15:35:00+00:00,22.579999999999927,v16_dip_short,v16_dip_short,-1
2026-01-15 14:48:00+00:00,2026-01-15 15:35:00+00:00,-4.5900000000001455,v16_dip_short,v16_dip_short,-1
2026-01-16 15:05:00+00:00,2026-01-16 15:27:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-16 16:22:00+00:00,2026-01-16 17:08:00+00:00,0.4399999999995998,v16_dip_short,v16_dip_short,-1
2026-01-21 08:07:00+00:00,2026-01-21 08:52:00+00:00,4.890000000000327,v16_dip_short,v16_dip_short,-1
2026-01-21 15:39:00+00:00,2026-01-21 16:24:00+00:00,11.0,v16_dip_short,v16_dip_short,-1
2026-01-22 14:33:00+00:00,2026-01-22 15:24:00+00:00,-2.180000000000291,v16_dip_short,v16_dip_short,-1
2026-01-22 15:35:00+00:00,2026-01-22 16:21:00+00:00,-12.769999999999527,v16_dip_short,v16_dip_short,-1
2026-01-22 16:39:00+00:00,2026-01-22 17:24:00+00:00,-4.460000000000036,v16_dip_short,v16_dip_short,-1
2026-01-22 17:54:00+00:00,2026-01-22 18:39:00+00:00,-10.180000000000291,v16_dip_short,v16_dip_short,-1
2026-01-23 13:04:00+00:00,2026-01-23 13:53:00+00:00,3.7200000000002547,v16_dip_short,v16_dip_short,-1
2026-01-23 14:36:00+00:00,2026-01-23 15:21:00+00:00,-3.240000000000691,v16_dip_short,v16_dip_short,-1
2026-01-23 16:51:00+00:00,2026-01-23 17:36:00+00:00,-3.3200000000006185,v16_dip_short,v16_dip_short,-1
2026-01-26 10:40:00+00:00,2026-01-26 11:25:00+00:00,9.840000000000146,v16_dip_short,v16_dip_short,-1
2026-01-26 17:33:00+00:00,2026-01-26 18:19:00+00:00,3.630000000000109,v16_dip_short,v16_dip_short,-1
2026-01-26 20:52:00+00:00,2026-01-26 21:21:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-27 15:03:00+00:00,2026-01-27 15:50:00+00:00,-23.920000000000073,v16_dip_short,v16_dip_short,-1
2026-01-27 20:05:00+00:00,2026-01-27 20:46:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-01-27 20:50:00+00:00,2026-01-27 21:39:00+00:00,-21.48999999999978,v16_dip_short,v16_dip_short,-1
