tp,sl,horizon,n,wr,avg_pnl,net_pnl,gross_profit,gross_loss,profit_factor,expectancy
15,10,60,1924,0.3575883575883576,-0.5044906444906454,-970.6400000000017,11025.719999999998,11996.359999999999,0.9190887902663807,-0.5044906444906454
15,10,90,1918,0.3534932221063608,-0.44061001042752995,-845.0900000000024,11237.689999999999,12082.779999999999,0.930058314394535,-0.44061001042752995
15,12,30,1840,0.40543478260869564,-0.572369565217389,-1053.1599999999958,11080.57,12133.729999999996,0.9132039364647148,-0.572369565217389
15,12,45,1814,0.3958103638368247,-0.572888643880921,-1039.2199999999907,11310.23,12349.44999999999,0.9158488839583956,-0.572888643880921
15,12,60,1809,0.3963515754560531,-0.5553841901603074,-1004.689999999996,11495.91,12500.599999999995,0.9196286578244248,-0.5553841901603074
15,12,90,1803,0.3915696062118691,-0.5192179700499141,-936.1499999999951,11723.320000000003,12659.469999999998,0.9260514065754732,-0.5192179700499141
15,15,30,1673,0.45427375971309025,-0.4112313209802759,-687.9900000000016,11188.449999999997,11876.439999999999,0.9420710246504843,-0.4112313209802759
15,15,45,1647,0.4493017607771706,-0.3650091074681217,-601.1699999999964,11417.539999999997,12018.709999999994,0.949980488754617,-0.3650091074681217
15,15,60,1637,0.4520464263897373,-0.38140500916310527,-624.3600000000033,11608.129999999994,12232.489999999998,0.948958879181589,-0.38140500916310527
15,15,90,1632,0.4485294117647059,-0.3794056372549006,-619.1899999999978,11896.550000000003,12515.739999999998,0.9505270962803641,-0.3794056372549006
15,20,30,1522,0.5065703022339028,-0.12256241787121668,-186.53999999999178,11275.900000000003,11462.439999999995,0.9837259780640081,-0.12256241787121668
15,20,45,1491,0.5016767270288397,-0.24999999999999145,-372.74999999998727,11417.510000000002,11790.259999999991,0.9683849211128517,-0.24999999999999145
15,20,60,1480,0.5074324324324324,-0.2962364864864833,-438.4299999999953,11669.490000000002,12107.919999999996,0.9637898169132275,-0.2962364864864833
15,20,90,1473,0.506449422946368,-0.29544467073997877,-435.1899999999887,12030.830000000005,12466.019999999993,0.9650899003852081,-0.29544467073997877
15,25,30,1424,0.5323033707865169,-0.24557584269662205,-349.6999999999898,11019.64,11369.33999999999,0.9692418381366034,-0.24557584269662205
