side,signal_ts,entry_time,entry_price,stop,target,timeout,tp,sl,horizon,target_updates,stop_updates,exit_time,exit_price,exit_reason,pnl,win,minute_in_15m,slot_rip_pts,prev_15m_body,month,hour_lon
-1,2025-12-05 16:54:00+00:00,2025-12-05 16:55:00+00:00,4215.8,4250.8,4165.8,2025-12-05 18:52:00+00:00,50.0,35.0,60,1,0,2025-12-05 18:52:00+00:00,4210.12,timeout,5.680000000000291,True,9,5.8400000000001455,4.770000000000437,2025-12,16
-1,2025-12-08 14:05:00+00:00,2025-12-08 14:06:00+00:00,4204.21,4239.21,4154.21,2025-12-08 15:09:00+00:00,50.0,35.0,60,4,0,2025-12-08 15:09:00+00:00,4180.7,timeout,23.51000000000022,True,5,6.140000000000327,4.5900000000001455,2025-12,14
-1,2025-12-08 17:52:00+00:00,2025-12-08 17:53:00+00:00,4193.76,4228.76,4143.6900000000005,2025-12-08 18:54:00+00:00,50.0,35.0,60,2,0,2025-12-08 18:54:00+00:00,4189.64,timeout,4.119999999999891,True,7,5.3700000000008,5.059999999999491,2025-12,17
-1,2025-12-09 09:03:00+00:00,2025-12-09 09:04:00+00:00,4196.3,4231.3,4146.3,2025-12-09 10:23:00+00:00,50.0,35.0,60,8,0,2025-12-09 10:23:00+00:00,4207.07,timeout,-10.769999999999527,False,3,5.3400000000001455,2.7699999999986176,2025-12,9
-1,2025-12-10 19:34:00+00:00,2025-12-10 19:35:00+00:00,4209.45,4244.45,4157.58,2025-12-10 21:16:00+00:00,50.0,35.0,60,2,0,2025-12-10 21:16:00+00:00,4228.42,timeout,-18.970000000000255,False,4,8.399999999999636,10.530000000000655,2025-12,19
-1,2025-12-11 10:07:00+00:00,2025-12-11 10:08:00+00:00,4224.7,4259.7,4174.7,2025-12-11 11:08:00+00:00,50.0,35.0,60,1,0,2025-12-11 11:08:00+00:00,4217.66,timeout,7.039999999999964,True,7,5.449999999998909,1.860000000000582,2025-12,10
-1,2025-12-11 14:36:00+00:00,2025-12-11 14:37:00+00:00,4238.22,4273.22,4186.950000000001,2025-12-11 16:51:00+00:00,50.0,35.0,60,11,0,2025-12-11 16:48:00+00:00,4273.22,stop_loss,-35.0,False,6,5.489999999999782,6.540000000000873,2025-12,14
-1,2025-12-11 17:08:00+00:00,2025-12-11 17:09:00+00:00,4279.4,4314.4,4229.4,2025-12-11 18:20:00+00:00,50.0,35.0,60,3,0,2025-12-11 18:20:00+00:00,4283.66,timeout,-4.260000000000218,False,8,5.1599999999998545,7.350000000000364,2025-12,17
-1,2025-12-11 19:04:00+00:00,2025-12-11 19:05:00+00:00,4271.04,4306.04,4220.1900000000005,2025-12-11 20:06:00+00:00,50.0,35.0,60,2,0,2025-12-11 20:06:00+00:00,4271.61,timeout,-0.569999999999709,False,4,6.300000000001091,1.2899999999999636,2025-12,19
-1,2025-12-12 08:38:00+00:00,2025-12-12 08:39:00+00:00,4299.88,4334.88,4249.88,2025-12-12 09:39:00+00:00,50.0,35.0,60,0,0,2025-12-12 09:39:00+00:00,4310.73,timeout,-10.849999999999454,False,8,5.019999999999527,5.770000000000437,2025-12,8
-1,2025-12-12 10:36:00+00:00,2025-12-12 10:37:00+00:00,4324.02,4359.02,4274.02,2025-12-12 12:09:00+00:00,50.0,35.0,60,10,0,2025-12-12 12:09:00+00:00,4335.78,timeout,-11.759999999999309,False,6,5.0,1.6900000000005093,2025-12,10
-1,2025-12-12 14:39:00+00:00,2025-12-12 14:40:00+00:00,4342.06,4377.06,4292.06,2025-12-12 15:40:00+00:00,50.0,35.0,60,0,0,2025-12-12 15:40:00+00:00,4312.59,timeout,29.470000000000255,True,9,5.899999999999636,2.069999999999709,2025-12,14
-1,2025-12-12 17:20:00+00:00,2025-12-12 17:21:00+00:00,4283.6,4318.6,4233.6,2025-12-12 19:08:00+00:00,50.0,35.0,60,8,0,2025-12-12 19:08:00+00:00,4292.21,timeout,-8.609999999999673,False,5,5.349999999999454,10.1299999999992,2025-12,17
-1,2025-12-15 15:07:00+00:00,2025-12-15 15:08:00+00:00,4324.04,4359.04,4274.04,2025-12-15 16:35:00+00:00,50.0,35.0,60,2,0,2025-12-15 16:35:00+00:00,4292.02,timeout,32.01999999999953,True,7,5.1599999999998545,9.450000000000728,2025-12,15
-1,2025-12-15 18:36:00+00:00,2025-12-15 18:37:00+00:00,4308.75,4343.75,4258.6,2025-12-15 19:39:00+00:00,50.0,35.0,60,2,0,2025-12-15 19:39:00+00:00,4310.6,timeout,-1.8500000000003638,False,6,5.720000000001164,0.8600000000005821,2025-12,18
-1,2025-12-16 13:33:00+00:00,2025-12-16 13:34:00+00:00,4311.91,4346.91,4261.91,2025-12-16 15:50:00+00:00,50.0,35.0,60,2,0,2025-12-16 15:50:00+00:00,4326.73,timeout,-14.819999999999709,False,3,5.539999999999054,2.699999999999818,2025-12,13
-1,2025-12-16 18:35:00+00:00,2025-12-16 18:36:00+00:00,4309.21,4344.21,4259.21,2025-12-16 19:36:00+00:00,50.0,35.0,60,1,0,2025-12-16 19:36:00+00:00,4306.94,timeout,2.2700000000004366,True,5,5.109999999999673,0.9599999999991269,2025-12,18
-1,2025-12-17 08:50:00+00:00,2025-12-17 08:51:00+00:00,4320.24,4355.24,4268.700000000001,2025-12-17 09:52:00+00:00,50.0,35.0,60,2,0,2025-12-17 09:52:00+00:00,4321.8,timeout,-1.5600000000004002,False,5,6.959999999999127,2.0200000000004366,2025-12,8
-1,2025-12-18 13:21:00+00:00,2025-12-18 13:22:00+00:00,4323.49,4358.49,4273.49,2025-12-18 15:09:00+00:00,50.0,35.0,60,8,0,2025-12-18 15:09:00+00:00,4331.78,timeout,-8.289999999999964,False,6,5.960000000000946,1.3099999999994907,2025-12,13
-1,2025-12-18 16:02:00+00:00,2025-12-18 16:03:00+00:00,4344.03,4379.03,4293.74,2025-12-18 17:21:00+00:00,50.0,35.0,60,10,0,2025-12-18 17:21:00+00:00,4331.15,timeout,12.88000000000011,True,2,6.240000000000691,5.239999999999782,2025-12,16
-1,2025-12-18 18:35:00+00:00,2025-12-18 18:36:00+00:00,4338.75,4373.75,4288.75,2025-12-18 19:37:00+00:00,50.0,35.0,60,2,0,2025-12-18 19:37:00+00:00,4330.87,timeout,7.880000000000109,True,5,5.6899999999996,5.780000000000655,2025-12,18
-1,2025-12-19 13:07:00+00:00,2025-12-19 13:08:00+00:00,4331.48,4366.48,4281.48,2025-12-19 14:08:00+00:00,50.0,35.0,60,0,0,2025-12-19 14:08:00+00:00,4332.76,timeout,-1.2800000000006548,False,7,5.1200000000008,1.6499999999996362,2025-12,13
-1,2025-12-22 16:06:00+00:00,2025-12-22 16:07:00+00:00,4435.88,4470.88,4385.83,2025-12-22 17:08:00+00:00,50.0,35.0,60,1,0,2025-12-22 17:08:00+00:00,4438.94,timeout,-3.0599999999994907,False,6,6.100000000000364,9.539999999999054,2025-12,16
-1,2025-12-23 08:38:00+00:00,2025-12-23 08:39:00+00:00,4490.52,4525.52,4440.52,2025-12-23 09:39:00+00:00,50.0,35.0,60,1,0,2025-12-23 09:39:00+00:00,4482.17,timeout,8.350000000000364,True,8,5.079999999999927,1.589999999999236,2025-12,8
-1,2025-12-23 15:38:00+00:00,2025-12-23 15:39:00+00:00,4452.99,4487.99,4402.99,2025-12-23 16:39:00+00:00,50.0,35.0,60,1,0,2025-12-23 16:39:00+00:00,4462.29,timeout,-9.300000000000182,False,8,7.5,7.099999999999454,2025-12,15
-1,2025-12-23 17:04:00+00:00,2025-12-23 17:05:00+00:00,4478.64,4513.64,4428.64,2025-12-23 18:06:00+00:00,50.0,35.0,60,1,0,2025-12-23 18:06:00+00:00,4476.43,timeout,2.2100000000000364,True,4,5.639999999999418,11.609999999999673,2025-12,17
-1,2025-12-23 19:03:00+00:00,2025-12-23 19:04:00+00:00,4491.61,4526.61,4441.5599999999995,2025-12-23 20:09:00+00:00,50.0,35.0,60,6,0,2025-12-23 20:09:00+00:00,4494.12,timeout,-2.5100000000002183,False,3,5.8400000000001455,0.47000000000116415,2025-12,19
-1,2025-12-24 08:39:00+00:00,2025-12-24 08:40:00+00:00,4489.87,4524.87,4439.87,2025-12-24 09:40:00+00:00,50.0,35.0,60,0,0,2025-12-24 09:40:00+00:00,4489.7,timeout,0.17000000000007276,True,9,6.589999999999236,3.3599999999996726,2025-12,8
-1,2025-12-24 10:04:00+00:00,2025-12-24 10:05:00+00:00,4499.37,4534.37,4449.37,2025-12-24 11:05:00+00:00,50.0,35.0,60,0,0,2025-12-24 11:05:00+00:00,4488.43,timeout,10.9399999999996,True,4,5.0900000000001455,3.8800000000010186,2025-12,10
-1,2025-12-24 16:35:00+00:00,2025-12-24 16:36:00+00:00,4473.85,4508.85,4423.85,2025-12-24 18:09:00+00:00,50.0,35.0,60,8,0,2025-12-24 18:09:00+00:00,4478.06,timeout,-4.210000000000036,False,5,5.430000000000291,5.610000000000582,2025-12,16
-1,2025-12-26 15:33:00+00:00,2025-12-26 15:34:00+00:00,4538.97,4573.97,4488.97,2025-12-26 17:20:00+00:00,50.0,35.0,60,7,0,2025-12-26 17:20:00+00:00,4520.67,timeout,18.300000000000182,True,3,5.429999999998472,4.099999999998545,2025-12,15
-1,2025-12-26 20:04:00+00:00,2025-12-26 20:05:00+00:00,4530.32,4565.32,4480.32,2025-12-26 21:09:00+00:00,50.0,35.0,60,5,0,2025-12-26 21:09:00+00:00,4528.81,timeout,1.5099999999993088,True,4,7.039999999999054,0.6199999999989814,2025-12,20
-1,2025-12-29 12:39:00+00:00,2025-12-29 12:40:00+00:00,4461.2,4496.2,4411.2,2025-12-29 13:40:00+00:00,50.0,35.0,60,0,0,2025-12-29 13:40:00+00:00,4446.08,timeout,15.11999999999989,True,9,5.1599999999998545,4.520000000000437,2025-12,12
-1,2025-12-29 16:03:00+00:00,2025-12-29 16:04:00+00:00,4335.13,4370.13,4285.13,2025-12-29 17:54:00+00:00,50.0,35.0,60,5,0,2025-12-29 17:54:00+00:00,4321.41,timeout,13.720000000000255,True,3,6.06000000000131,16.68000000000029,2025-12,16
-1,2025-12-30 15:37:00+00:00,2025-12-30 15:38:00+00:00,4369.94,4404.94,4319.94,2025-12-30 16:39:00+00:00,50.0,35.0,60,2,0,2025-12-30 16:39:00+00:00,4363.89,timeout,6.049999999999272,True,7,5.529999999999745,4.050000000000182,2025-12,15
-1,2025-12-31 09:39:00+00:00,2025-12-31 09:40:00+00:00,4330.0,4365.0,4280.0,2025-12-31 10:40:00+00:00,50.0,35.0,60,0,0,2025-12-31 10:40:00+00:00,4310.87,timeout,19.13000000000011,True,9,5.670000000000073,7.739999999999782,2025-12,9
-1,2025-12-31 12:38:00+00:00,2025-12-31 12:39:00+00:00,4314.65,4349.65,4264.65,2025-12-31 13:39:00+00:00,50.0,35.0,60,1,0,2025-12-31 13:39:00+00:00,4330.36,timeout,-15.710000000000036,False,8,5.290000000000873,0.31999999999970896,2025-12,12
-1,2025-12-31 13:51:00+00:00,2025-12-31 13:52:00+00:00,4341.43,4376.43,4291.02,2025-12-31 14:54:00+00:00,50.0,35.0,60,3,0,2025-12-31 14:54:00+00:00,4346.78,timeout,-5.349999999999454,False,6,6.459999999999127,14.229999999999563,2025-12,13
-1,2025-12-31 20:32:00+00:00,2025-12-31 20:33:00+00:00,4323.13,4358.13,4273.13,2025-12-31 21:33:00+00:00,50.0,35.0,60,0,0,2025-12-31 21:33:00+00:00,4311.57,timeout,11.5600000000004,True,2,5.209999999999127,7.200000000000728,2025-12,20
-1,2026-01-02 19:38:00+00:00,2026-01-02 19:39:00+00:00,4326.02,4361.02,4273.74,2026-01-02 20:39:00+00:00,50.0,35.0,60,1,0,2026-01-02 20:39:00+00:00,4327.71,timeout,-1.6899999999995998,False,8,7.389999999999418,3.2600000000002183,2026-01,19
-1,2026-01-05 14:39:00+00:00,2026-01-05 14:40:00+00:00,4427.31,4462.31,4377.31,2026-01-05 16:09:00+00:00,50.0,35.0,60,7,0,2026-01-05 16:09:00+00:00,4442.1,timeout,-14.789999999999964,False,9,5.1599999999998545,4.280000000000655,2026-01,14
-1,2026-01-06 14:34:00+00:00,2026-01-06 14:35:00+00:00,4479.13,4514.13,4428.79,2026-01-06 15:39:00+00:00,50.0,35.0,60,5,0,2026-01-06 15:39:00+00:00,4470.82,timeout,8.3100000000004,True,4,8.600000000000364,3.6599999999998545,2026-01,14
-1,2026-01-07 08:37:00+00:00,2026-01-07 08:38:00+00:00,4471.17,4506.17,4420.6900000000005,2026-01-07 09:39:00+00:00,50.0,35.0,60,2,0,2026-01-07 09:39:00+00:00,4463.14,timeout,8.029999999999745,True,7,6.160000000000764,3.210000000000946,2026-01,8
-1,2026-01-07 10:37:00+00:00,2026-01-07 10:38:00+00:00,4464.71,4499.71,4414.71,2026-01-07 11:38:00+00:00,50.0,35.0,60,1,0,2026-01-07 11:38:00+00:00,4453.46,timeout,11.25,True,7,5.190000000000509,3.430000000000291,2026-01,10
-1,2026-01-07 14:52:00+00:00,2026-01-07 14:53:00+00:00,4449.48,4484.48,4396.76,2026-01-07 15:54:00+00:00,50.0,35.0,60,2,0,2026-01-07 15:54:00+00:00,4442.93,timeout,6.549999999999272,True,7,8.020000000000437,1.139999999999418,2026-01,14
-1,2026-01-07 16:21:00+00:00,2026-01-07 16:22:00+00:00,4453.13,4488.13,4403.13,2026-01-07 17:24:00+00:00,50.0,35.0,60,3,0,2026-01-07 17:24:00+00:00,4460.31,timeout,-7.180000000000291,False,6,6.769999999999527,7.019999999998618,2026-01,16
-1,2026-01-08 13:20:00+00:00,2026-01-08 13:21:00+00:00,4429.01,4464.01,4379.01,2026-01-08 14:24:00+00:00,50.0,35.0,60,4,0,2026-01-08 14:24:00+00:00,4429.2,timeout,-0.18999999999959982,False,5,6.440000000000509,0.6499999999996362,2026-01,13
-1,2026-01-08 14:46:00+00:00,2026-01-08 14:47:00+00:00,4434.5,4469.5,4384.5,2026-01-08 16:09:00+00:00,50.0,35.0,60,11,0,2026-01-08 16:09:00+00:00,4451.78,timeout,-17.279999999999745,False,1,5.020000000000437,3.8400000000001455,2026-01,14
-1,2026-01-08 20:22:00+00:00,2026-01-08 20:23:00+00:00,4463.92,4498.92,4413.92,2026-01-08 21:24:00+00:00,50.0,35.0,60,2,0,2026-01-08 21:24:00+00:00,4475.21,timeout,-11.289999999999964,False,7,5.699999999999818,1.7199999999993452,2026-01,20
-1,2026-01-09 08:07:00+00:00,2026-01-09 08:08:00+00:00,4476.07,4511.07,4426.07,2026-01-09 09:08:00+00:00,50.0,35.0,60,0,0,2026-01-09 09:08:00+00:00,4472.68,timeout,3.389999999999418,True,7,5.119999999999891,0.2600000000002183,2026-01,8
-1,2026-01-09 13:05:00+00:00,2026-01-09 13:06:00+00:00,4472.01,4507.01,4422.01,2026-01-09 14:07:00+00:00,50.0,35.0,60,2,0,2026-01-09 14:07:00+00:00,4486.23,timeout,-14.219999999999345,False,5,6.780000000000655,1.7999999999992724,2026-01,13
-1,2026-01-09 14:35:00+00:00,2026-01-09 14:36:00+00:00,4494.64,4529.64,4444.64,2026-01-09 16:39:00+00:00,50.0,35.0,60,10,0,2026-01-09 16:39:00+00:00,4505.3,timeout,-10.659999999999854,False,5,5.729999999999563,2.4199999999991633,2026-01,14
-1,2026-01-09 18:35:00+00:00,2026-01-09 18:36:00+00:00,4501.76,4536.76,4451.76,2026-01-09 19:39:00+00:00,50.0,35.0,60,4,0,2026-01-09 19:39:00+00:00,4499.81,timeout,1.949999999999818,True,5,5.329999999999927,6.920000000000073,2026-01,18
-1,2026-01-12 08:47:00+00:00,2026-01-12 08:48:00+00:00,4592.95,4627.95,4542.95,2026-01-12 09:54:00+00:00,50.0,35.0,60,7,0,2026-01-12 09:54:00+00:00,4590.52,timeout,2.4299999999993815,True,2,6.430000000000291,2.0200000000004366,2026-01,8
-1,2026-01-12 13:05:00+00:00,2026-01-12 13:06:00+00:00,4597.74,4632.74,4547.59,2026-01-12 14:09:00+00:00,50.0,35.0,60,4,0,2026-01-12 14:09:00+00:00,4599.02,timeout,-1.2800000000006548,False,5,5.990000000000691,2.6599999999998545,2026-01,13
-1,2026-01-12 14:18:00+00:00,2026-01-12 14:19:00+00:00,4598.42,4633.42,4548.42,2026-01-12 16:39:00+00:00,50.0,35.0,60,12,0,2026-01-12 16:39:00+00:00,4613.33,timeout,-14.909999999999854,False,3,5.800000000000182,2.4499999999989086,2026-01,14
-1,2026-01-13 08:35:00+00:00,2026-01-13 08:36:00+00:00,4596.21,4631.21,4545.1900000000005,2026-01-13 09:39:00+00:00,50.0,35.0,60,4,0,2026-01-13 09:39:00+00:00,4590.71,timeout,5.5,True,5,6.25,4.430000000000291,2026-01,8
-1,2026-01-13 13:08:00+00:00,2026-01-13 13:09:00+00:00,4597.65,4632.65,4547.65,2026-01-13 15:08:00+00:00,50.0,35.0,60,3,0,2026-01-13 14:47:00+00:00,4632.65,stop_loss,-35.0,False,8,5.699999999998909,5.989999999999782,2026-01,13
-1,2026-01-13 14:49:00+00:00,2026-01-13 14:50:00+00:00,4633.83,4668.83,4583.83,2026-01-13 15:50:00+00:00,50.0,35.0,60,0,0,2026-01-13 15:50:00+00:00,4617.26,timeout,16.56999999999971,True,4,6.1799999999993815,0.31999999999970896,2026-01,14
-1,2026-01-13 18:37:00+00:00,2026-01-13 18:38:00+00:00,4596.6,4631.6,4546.6,2026-01-13 19:39:00+00:00,50.0,35.0,60,2,0,2026-01-13 19:39:00+00:00,4598.55,timeout,-1.949999999999818,False,7,5.049999999999272,2.569999999999709,2026-01,18
-1,2026-01-14 18:52:00+00:00,2026-01-14 18:53:00+00:00,4636.72,4671.72,4586.72,2026-01-14 19:53:00+00:00,50.0,35.0,60,0,0,2026-01-14 19:53:00+00:00,4639.84,timeout,-3.119999999999891,False,7,6.319999999999709,4.319999999999709,2026-01,18
-1,2026-01-15 10:37:00+00:00,2026-01-15 10:38:00+00:00,4617.06,4652.06,4567.06,2026-01-15 11:39:00+00:00,50.0,35.0,60,2,0,2026-01-15 11:39:00+00:00,4621.9,timeout,-4.839999999999236,False,7,5.75,0.9099999999998545,2026-01,10
-1,2026-01-15 14:47:00+00:00,2026-01-15 14:48:00+00:00,4609.05,4644.05,4557.71,2026-01-15 15:54:00+00:00,50.0,35.0,60,7,0,2026-01-15 15:54:00+00:00,4616.19,timeout,-7.139999999999418,False,2,6.5,10.530000000000655,2026-01,14
-1,2026-01-15 17:21:00+00:00,2026-01-15 17:22:00+00:00,4613.17,4648.17,4563.17,2026-01-15 18:22:00+00:00,50.0,35.0,60,0,0,2026-01-15 18:22:00+00:00,4619.43,timeout,-6.260000000000218,False,6,5.360000000000582,1.6299999999991996,2026-01,17
-1,2026-01-16 14:34:00+00:00,2026-01-16 14:35:00+00:00,4606.87,4641.87,4554.98,2026-01-16 16:09:00+00:00,50.0,35.0,60,11,0,2026-01-16 15:31:00+00:00,4554.98,target_hit,51.89000000000033,True,4,8.880000000001019,4.869999999999891,2026-01,14
-1,2026-01-16 16:05:00+00:00,2026-01-16 16:06:00+00:00,4580.87,4615.87,4530.87,2026-01-16 17:23:00+00:00,50.0,35.0,60,6,0,2026-01-16 17:23:00+00:00,4586.64,timeout,-5.770000000000437,False,5,5.739999999999782,7.8400000000001455,2026-01,16
-1,2026-01-16 18:22:00+00:00,2026-01-16 18:23:00+00:00,4590.26,4625.26,4539.58,2026-01-16 19:23:00+00:00,50.0,35.0,60,1,0,2026-01-16 19:23:00+00:00,4585.85,timeout,4.4099999999998545,True,7,5.380000000001019,0.7299999999995634,2026-01,18
-1,2026-01-16 20:04:00+00:00,2026-01-16 20:05:00+00:00,4594.48,4629.48,4544.48,2026-01-16 21:09:00+00:00,50.0,35.0,60,3,0,2026-01-16 21:09:00+00:00,4583.9,timeout,10.579999999999927,True,4,5.190000000000509,2.5,2026-01,20
-1,2026-01-20 08:07:00+00:00,2026-01-20 08:08:00+00:00,4721.3,4756.3,4671.3,2026-01-20 09:09:00+00:00,50.0,35.0,60,2,0,2026-01-20 09:09:00+00:00,4728.59,timeout,-7.289999999999964,False,7,5.290000000000873,3.3299999999999272,2026-01,8
-1,2026-01-20 14:02:00+00:00,2026-01-20 14:03:00+00:00,4746.08,4781.08,4696.08,2026-01-20 15:03:00+00:00,50.0,35.0,60,0,0,2026-01-20 15:03:00+00:00,4745.98,timeout,0.1000000000003638,True,2,5.050000000000182,8.619999999998981,2026-01,14
-1,2026-01-20 17:54:00+00:00,2026-01-20 17:55:00+00:00,4758.66,4793.66,4708.66,2026-01-20 18:55:00+00:00,50.0,35.0,60,0,0,2026-01-20 18:55:00+00:00,4757.28,timeout,1.3800000000001091,True,9,5.6200000000008,3.039999999999054,2026-01,17
-1,2026-01-20 19:19:00+00:00,2026-01-20 19:20:00+00:00,4765.7,4800.7,4715.7,2026-01-20 20:20:00+00:00,50.0,35.0,60,1,0,2026-01-20 20:20:00+00:00,4755.21,timeout,10.489999999999782,True,4,5.670000000000982,0.1999999999998181,2026-01,19
-1,2026-01-21 08:05:00+00:00,2026-01-21 08:06:00+00:00,4862.51,4897.51,4812.28,2026-01-21 09:23:00+00:00,50.0,35.0,60,4,0,2026-01-21 09:23:00+00:00,4867.19,timeout,-4.6799999999993815,False,5,6.809999999999491,2.569999999999709,2026-01,8
-1,2026-01-21 13:37:00+00:00,2026-01-21 13:38:00+00:00,4876.9,4911.9,4804.33,2026-01-21 15:21:00+00:00,50.0,35.0,60,4,0,2026-01-21 15:21:00+00:00,4823.19,timeout,53.710000000000036,True,7,8.079999999999927,8.659999999999854,2026-01,13
-1,2026-01-21 15:38:00+00:00,2026-01-21 15:39:00+00:00,4843.79,4878.79,4793.79,2026-01-21 17:07:00+00:00,50.0,35.0,60,1,0,2026-01-21 17:07:00+00:00,4829.31,timeout,14.479999999999563,True,8,7.549999999999272,3.139999999999418,2026-01,15
-1,2026-01-21 18:49:00+00:00,2026-01-21 18:50:00+00:00,4842.96,4877.96,4757.969999999999,2026-01-21 20:33:00+00:00,50.0,35.0,60,7,0,2026-01-21 19:51:00+00:00,4757.969999999999,target_hit,84.99000000000069,True,4,6.1599999999998545,10.479999999999563,2026-01,18
-1,2026-01-21 20:18:00+00:00,2026-01-21 20:19:00+00:00,4795.99,4830.99,4745.99,2026-01-21 21:54:00+00:00,50.0,35.0,60,4,0,2026-01-21 21:19:00+00:00,4830.99,stop_loss,-35.0,False,3,6.3400000000001455,18.19000000000051,2026-01,20
-1,2026-01-22 14:32:00+00:00,2026-01-22 14:33:00+00:00,4841.33,4876.33,4784.48,2026-01-22 16:54:00+00:00,50.0,35.0,60,21,0,2026-01-22 16:10:00+00:00,4876.33,stop_loss,-35.0,False,2,11.139999999999418,2.7000000000007276,2026-01,14
-1,2026-01-22 16:19:00+00:00,2026-01-22 16:20:00+00:00,4877.88,4912.88,4827.88,2026-01-22 19:04:00+00:00,50.0,35.0,60,20,0,2026-01-22 18:08:00+00:00,4912.88,stop_loss,-35.0,False,4,5.100000000000364,5.899999999999636,2026-01,16
-1,2026-01-22 18:08:00+00:00,2026-01-22 18:09:00+00:00,4913.05,4948.05,4862.35,2026-01-22 20:08:00+00:00,50.0,35.0,60,5,0,2026-01-22 20:08:00+00:00,4922.59,timeout,-9.539999999999964,False,8,9.299999999999272,6.520000000000437,2026-01,18
-1,2026-01-23 12:02:00+00:00,2026-01-23 12:03:00+00:00,4930.28,4965.28,4880.28,2026-01-23 14:08:00+00:00,50.0,35.0,60,12,0,2026-01-23 14:08:00+00:00,4944.08,timeout,-13.800000000000182,False,2,6.549999999999272,2.6199999999989814,2026-01,12
-1,2026-01-23 14:33:00+00:00,2026-01-23 14:34:00+00:00,4943.71,4978.71,4892.84,2026-01-23 16:09:00+00:00,50.0,35.0,60,10,0,2026-01-23 16:09:00+00:00,4974.31,timeout,-30.600000000000364,False,3,8.960000000000036,5.709999999999127,2026-01,14
-1,2026-01-23 16:09:00+00:00,2026-01-23 16:10:00+00:00,4974.03,5009.03,4924.03,2026-01-23 17:50:00+00:00,50.0,35.0,60,1,0,2026-01-23 17:50:00+00:00,4983.6,timeout,-9.570000000000618,False,9,13.959999999999127,9.479999999999563,2026-01,16
-1,2026-01-23 18:31:00+00:00,2026-01-23 18:32:00+00:00,4979.09,5014.09,4929.09,2026-01-23 19:32:00+00:00,50.0,35.0,60,0,0,2026-01-23 19:32:00+00:00,4979.48,timeout,-0.3899999999994179,False,1,5.420000000000073,10.990000000000691,2026-01,18
-1,2026-01-23 19:52:00+00:00,2026-01-23 19:53:00+00:00,4984.66,5019.66,4934.66,2026-01-23 20:54:00+00:00,50.0,35.0,60,2,0,2026-01-23 20:54:00+00:00,4979.93,timeout,4.729999999999563,True,7,5.329999999999927,2.25,2026-01,19
-1,2026-01-26 10:39:00+00:00,2026-01-26 10:40:00+00:00,5094.74,5129.74,5044.74,2026-01-26 11:40:00+00:00,50.0,35.0,60,0,0,2026-01-26 11:40:00+00:00,5091.87,timeout,2.869999999999891,True,9,5.920000000000073,5.75,2026-01,10
-1,2026-01-26 12:04:00+00:00,2026-01-26 12:05:00+00:00,5093.34,5128.34,5043.34,2026-01-26 13:24:00+00:00,50.0,35.0,60,2,0,2026-01-26 13:24:00+00:00,5069.79,timeout,23.550000000000182,True,4,5.190000000000509,2.529999999998836,2026-01,12
-1,2026-01-26 14:05:00+00:00,2026-01-26 14:06:00+00:00,5068.57,5103.57,5018.13,2026-01-26 16:54:00+00:00,50.0,35.0,60,16,0,2026-01-26 16:05:00+00:00,5103.57,stop_loss,-35.0,False,5,6.020000000000437,8.579999999999927,2026-01,14
-1,2026-01-26 17:04:00+00:00,2026-01-26 17:05:00+00:00,5095.02,5130.02,5039.51,2026-01-26 18:39:00+00:00,50.0,35.0,60,11,0,2026-01-26 18:39:00+00:00,5068.56,timeout,26.460000000000036,True,4,5.149999999999636,3.4000000000005457,2026-01,17
-1,2026-01-26 20:51:00+00:00,2026-01-26 20:52:00+00:00,5055.22,5090.22,5005.22,2026-01-26 21:54:00+00:00,50.0,35.0,60,3,0,2026-01-26 21:36:00+00:00,5005.22,target_hit,50.0,True,6,5.8700000000008,12.229999999999563,2026-01,20
-1,2026-01-27 09:38:00+00:00,2026-01-27 09:39:00+00:00,5093.66,5128.66,5040.0599999999995,2026-01-27 10:54:00+00:00,50.0,35.0,60,6,0,2026-01-27 10:54:00+00:00,5083.66,timeout,10.0,True,8,7.079999999999927,4.1200000000008,2026-01,9
-1,2026-01-27 12:36:00+00:00,2026-01-27 12:37:00+00:00,5089.0,5124.0,5038.73,2026-01-27 13:37:00+00:00,50.0,35.0,60,1,0,2026-01-27 13:37:00+00:00,5078.06,timeout,10.9399999999996,True,6,5.859999999998763,0.27000000000043656,2026-01,12
-1,2026-01-27 15:01:00+00:00,2026-01-27 15:02:00+00:00,5060.16,5095.16,5010.16,2026-01-27 16:39:00+00:00,50.0,35.0,60,13,0,2026-01-27 16:11:00+00:00,5095.16,stop_loss,-35.0,False,1,8.539999999999964,9.710000000000946,2026-01,15
-1,2026-01-27 18:53:00+00:00,2026-01-27 18:54:00+00:00,5094.98,5129.98,5044.98,2026-01-27 19:54:00+00:00,50.0,35.0,60,0,0,2026-01-27 19:54:00+00:00,5094.61,timeout,0.36999999999989086,True,8,5.530000000000655,2.8400000000001455,2026-01,18
-1,2026-01-27 20:03:00+00:00,2026-01-27 20:04:00+00:00,5113.72,5148.72,5063.72,2026-01-27 21:09:00+00:00,50.0,35.0,60,6,0,2026-01-27 20:20:00+00:00,5148.72,stop_loss,-35.0,False,3,14.159999999999854,2.389999999999418,2026-01,20
