fast_h,slow_h,ob,cool,os,rec,slk,exec_h,tp_x,sl_x,rr,bars,pos,hr,tp$,sl$,score
60,90,-20,-50,-70,-50,10,360,0.4,0.2,2.0,216,34,15.74074074074074,33.52508049164225,16.762540245821125,34
60,90,-20,-50,-70,-50,10,360,0.4,0.15,2.666666666666667,216,34,15.74074074074074,33.52508049164225,12.571905184365843,34
60,90,-20,-50,-70,-50,10,240,0.35,0.2,1.7499999999999998,216,35,16.203703703703702,29.33444543018696,16.762540245821125,34
30,120,-10,-50,-70,-50,5,360,0.4,0.2,2.0,144,35,24.305555555555554,30.43700634969972,15.21850317484986,34
30,120,-10,-50,-70,-50,5,240,0.35,0.2,1.7499999999999998,144,35,24.305555555555554,26.63238055598725,15.21850317484986,34
30,240,-20,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,160,34,21.25,28.998136172002564,12.427772645143955,34
30,120,-10,-50,-70,-50,5,240,0.4,0.2,2.0,144,34,23.61111111111111,30.43700634969972,15.21850317484986,34
30,240,-10,-40,-70,-50,5,240,0.3,0.15,2.0,144,35,24.305555555555554,24.71266827157972,12.35633413578986,34
30,120,-20,-40,-70,-40,5,240,0.3,0.2,1.4999999999999998,114,34,29.82456140350877,25.252541321950343,16.835027547966895,34
30,120,-20,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,164,35,21.341463414634145,26.371794403558052,11.302197601524881,34
30,90,-20,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,158,34,21.518987341772153,28.643970029736863,12.275987155601516,34
60,120,-10,-40,-80,-50,10,240,0.3,0.2,1.4999999999999998,113,34,30.08849557522124,24.174697262471145,16.11646484164743,34
15,90,-10,-50,-80,-40,5,240,0.4,0.2,2.0,175,33,18.857142857142858,32.878296336999895,16.439148168499948,33
15,90,-20,-50,-80,-40,10,240,0.4,0.2,2.0,180,33,18.333333333333332,33.0845176996926,16.5422588498463,33
60,90,-20,-50,-70,-50,5,240,0.3,0.2,1.4999999999999998,182,33,18.13186813186813,26.727994452584987,17.81866296838999,33
30,120,-20,-40,-70,-40,5,360,0.35,0.2,1.7499999999999998,114,33,28.947368421052634,29.461298208942065,16.835027547966895,33
30,120,-20,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,114,33,28.947368421052634,29.461298208942065,16.835027547966895,33
15,240,-10,-40,-80,-50,5,240,0.4,0.2,2.0,156,33,21.153846153846153,29.119783116937086,14.559891558468543,33
30,120,-10,-50,-70,-50,10,240,0.4,0.2,2.0,173,33,19.07514450867052,30.213514753121867,15.106757376560934,33
15,90,-10,-50,-80,-40,10,240,0.4,0.2,2.0,175,33,18.857142857142858,32.839744306172086,16.419872153086043,33
15,90,-20,-50,-80,-40,5,240,0.4,0.2,2.0,180,33,18.333333333333332,33.121998840775184,16.560999420387592,33
30,120,-20,-40,-70,-40,5,240,0.4,0.2,2.0,114,33,28.947368421052634,33.67005509593379,16.835027547966895,33
30,120,-10,-40,-70,-40,10,360,0.3,0.2,1.4999999999999998,87,33,37.93103448275862,21.892827090132876,14.59521806008859,33
30,120,-10,-50,-70,-50,10,240,0.4,0.15,2.666666666666667,173,33,19.07514450867052,30.213514753121867,11.330068032420698,33
15,240,-10,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,167,33,19.760479041916167,27.28772535257949,15.592985915759712,33
30,90,-10,-40,-70,-40,5,240,0.4,0.2,2.0,178,34,19.101123595505616,34.881242034023856,17.440621017011928,33
15,120,-10,-40,-80,-40,5,240,0.4,0.2,2.0,211,33,15.639810426540285,32.87695009652571,16.438475048262855,33
15,240,-10,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,167,33,19.760479041916167,27.28772535257949,11.694739436819782,33
60,240,-20,-40,-70,-50,10,240,0.3,0.2,1.4999999999999998,126,33,26.190476190476193,24.57033870323342,16.380225802155614,33
30,120,-20,-40,-70,-40,10,360,0.35,0.2,1.7499999999999998,97,34,35.051546391752574,26.50757523022917,15.147185845845241,33
30,90,-20,-40,-70,-40,5,240,0.4,0.2,2.0,194,34,17.525773195876287,34.63716622474568,17.31858311237284,33
15,120,-20,-40,-80,-40,5,240,0.4,0.2,2.0,212,34,16.037735849056602,32.94459229168072,16.47229614584036,33
30,120,-20,-40,-70,-40,10,240,0.3,0.2,1.4999999999999998,97,34,35.051546391752574,22.720778768767865,15.147185845845241,33
15,240,-20,-40,-70,-40,5,240,0.4,0.2,2.0,173,33,19.07514450867052,30.34006117379431,15.170030586897155,33
30,240,-20,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,159,33,20.754716981132077,32.84465470611649,12.316745514793691,33
15,240,-20,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,169,33,19.526627218934912,27.278778767660697,11.6909051861403,33
60,120,-20,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,175,33,18.857142857142858,32.714439842466675,12.267914940925007,33
30,240,-10,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,151,33,21.85430463576159,33.494233696416664,12.560337636156246,33
15,90,-20,-50,-80,-40,5,240,0.4,0.15,2.666666666666667,180,32,17.77777777777778,33.121998840775184,12.420749565290695,32
15,90,-20,-50,-80,-40,10,240,0.4,0.15,2.666666666666667,180,32,17.77777777777778,33.0845176996926,12.406694137384724,32
30,120,-20,-40,-80,-50,10,240,0.4,0.15,2.666666666666667,164,32,19.51219512195122,30.139193604066357,11.302197601524881,32
30,240,-20,-40,-70,-50,5,240,0.35,0.2,1.7499999999999998,159,32,20.125786163522015,28.739072867851938,16.422327353058247,32
30,240,-10,-40,-70,-50,5,240,0.35,0.2,1.7499999999999998,144,32,22.22222222222222,28.831446316843003,16.47511218105315,32
30,120,-10,-50,-70,-50,5,240,0.4,0.15,2.666666666666667,144,33,22.916666666666664,30.43700634969972,11.413877381137393,32
30,240,-10,-40,-70,-50,5,360,0.35,0.15,2.3333333333333335,144,33,22.916666666666664,28.831446316843003,12.35633413578986,32
15,90,-10,-50,-80,-40,5,240,0.4,0.15,2.666666666666667,175,32,18.285714285714285,32.878296336999895,12.329361126374957,32
30,240,-10,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,151,32,21.192052980132452,29.307454484364573,12.560337636156246,32
30,120,-10,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,171,33,19.298245614035086,32.95109168764365,12.356659382866367,32
30,120,-10,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,146,32,21.91780821917808,25.21995152268933,10.80855065258114,32
15,90,-10,-50,-80,-40,10,240,0.4,0.15,2.666666666666667,175,32,18.285714285714285,32.839744306172086,12.314904114814528,32
30,120,-20,-40,-70,-40,5,240,0.3,0.15,2.0,114,32,28.07017543859649,25.252541321950343,12.626270660975171,32
60,120,-10,-40,-80,-50,10,240,0.3,0.15,2.0,113,32,28.31858407079646,24.174697262471145,12.087348631235573,32
15,240,-20,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,165,32,19.393939393939394,29.491979684451085,11.059492381669155,32
30,90,-20,-40,-70,-40,10,240,0.4,0.2,2.0,158,32,20.253164556962027,32.735965748270715,16.367982874135357,32
15,120,-10,-40,-80,-40,5,240,0.4,0.15,2.666666666666667,211,32,15.165876777251185,32.87695009652571,12.328856286197137,32
15,240,-20,-40,-70,-40,10,360,0.4,0.2,2.0,169,32,18.93491124260355,31.175747163040803,15.587873581520402,32
30,120,-10,-40,-70,-40,5,240,0.3,0.2,1.4999999999999998,102,32,31.372549019607842,23.468573836365255,15.645715890910173,32
60,120,-20,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,139,33,23.741007194244602,28.036161919507247,12.015497965503105,32
30,120,-10,-40,-70,-40,5,360,0.3,0.2,1.4999999999999998,102,32,31.372549019607842,23.468573836365255,15.645715890910173,32
60,120,-10,-40,-80,-50,10,360,0.35,0.2,1.7499999999999998,113,32,28.31858407079646,28.203813472883002,16.11646484164743,32
30,90,-10,-40,-70,-40,5,240,0.4,0.15,2.666666666666667,178,32,17.97752808988764,34.881242034023856,13.080465762758942,32
60,120,-20,-50,-70,-50,10,360,0.3,0.2,1.4999999999999998,132,32,24.242424242424242,25.86547257955632,17.243648386370882,32
30,90,-10,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,149,32,21.476510067114095,28.42046335180694,12.180198579345832,32
60,240,-20,-40,-70,-50,10,240,0.3,0.15,2.0,126,32,25.396825396825395,24.57033870323342,12.28516935161671,32
15,240,-10,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,171,32,18.71345029239766,30.340272563603886,11.377602211351457,32
15,240,-10,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,171,32,18.71345029239766,26.547738493153393,11.377602211351457,32
60,120,-10,-40,-80,-50,10,360,0.3,0.15,2.0,113,32,28.31858407079646,24.174697262471145,12.087348631235573,32
30,90,-20,-40,-70,-40,10,360,0.4,0.15,2.666666666666667,158,32,20.253164556962027,32.735965748270715,12.275987155601516,32
15,240,-10,-40,-70,-40,5,240,0.4,0.2,2.0,171,32,18.71345029239766,30.340272563603886,15.170136281801943,32
60,120,-10,-40,-80,-50,5,360,0.35,0.2,1.7499999999999998,123,32,26.01626016260163,28.73845943988355,16.421976822790604,32
60,120,-10,-40,-80,-50,5,360,0.3,0.15,2.0,123,32,26.01626016260163,24.632965234185907,12.316482617092953,32
15,120,-20,-40,-80,-40,5,240,0.4,0.15,2.666666666666667,212,32,15.09433962264151,32.94459229168072,12.354222109380267,32
30,120,-10,-40,-80,-50,10,240,0.4,0.2,2.0,146,31,21.232876712328768,28.822801740216377,14.411400870108189,31
15,240,-20,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,173,32,18.497109826589593,26.547553527070022,11.377522940172867,31
15,240,-10,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,80,31,38.75,21.507079637719347,14.3380530918129,31
15,240,-20,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,173,32,18.497109826589593,30.34006117379431,11.377522940172867,31
30,240,-10,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,144,31,21.52777777777778,32.9502243621063,12.35633413578986,31
60,120,-10,-40,-80,-50,5,240,0.3,0.15,2.0,123,31,25.203252032520325,24.632965234185907,12.316482617092953,31
30,120,-20,-40,-70,-40,5,360,0.4,0.2,2.0,114,31,27.192982456140353,33.67005509593379,16.835027547966895,31
30,120,-20,-40,-70,-40,10,360,0.3,0.15,2.0,97,32,32.98969072164948,22.720778768767865,11.360389384383932,31
15,240,-10,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,156,32,20.51282051282051,29.119783116937086,10.919918668851409,31
30,240,-20,-40,-70,-50,10,240,0.4,0.2,2.0,160,31,19.375,33.140727053717214,16.570363526858607,31
60,120,-20,-40,-80,-50,10,240,0.4,0.2,2.0,139,31,22.302158273381295,32.041327908008284,16.020663954004142,31
30,120,-10,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,102,31,30.392156862745097,27.380002809092794,15.645715890910173,31
30,120,-20,-40,-70,-40,5,360,0.3,0.15,2.0,114,31,27.192982456140353,25.252541321950343,12.626270660975171,31
30,120,-10,-40,-70,-40,5,240,0.4,0.2,2.0,102,31,30.392156862745097,31.291431781820346,15.645715890910173,31
15,240,-20,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,84,31,36.904761904761905,21.5850431315149,14.39002875434327,31
30,120,-10,-40,-70,-40,5,360,0.35,0.2,1.7499999999999998,102,31,30.392156862745097,27.380002809092794,15.645715890910173,31
15,240,-20,-50,-80,-50,5,360,0.3,0.2,1.4999999999999998,85,31,36.470588235294116,21.605396213595547,14.403597475730368,31
30,120,-20,-40,-70,-40,5,240,0.4,0.15,2.666666666666667,114,31,27.192982456140353,33.67005509593379,12.626270660975171,31
30,120,-10,-40,-70,-40,10,240,0.3,0.2,1.4999999999999998,87,31,35.63218390804598,21.892827090132876,14.59521806008859,31
60,90,-20,-50,-70,-50,5,240,0.3,0.15,2.0,182,31,17.032967032967033,26.727994452584987,13.363997226292494,31
60,90,-20,-50,-70,-50,5,360,0.35,0.2,1.7499999999999998,182,31,17.032967032967033,31.18266019468248,17.81866296838999,31
30,120,-20,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,114,31,27.192982456140353,29.461298208942065,12.626270660975171,31
30,120,-10,-40,-70,-40,10,360,0.35,0.2,1.7499999999999998,87,31,35.63218390804598,25.541631605155015,14.59521806008859,31
30,90,-20,-40,-70,-40,5,240,0.4,0.15,2.666666666666667,194,32,16.49484536082474,34.63716622474568,12.988937334279626,31
15,240,-10,-40,-70,-40,10,360,0.4,0.2,2.0,167,31,18.562874251497004,31.185971831519424,15.592985915759712,30
30,240,-10,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,144,30,20.833333333333336,28.831446316843003,12.35633413578986,30
30,120,-20,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,97,30,30.927835051546392,26.50757523022917,11.360389384383932,30
15,240,-10,-50,-80,-50,10,240,0.3,0.2,1.4999999999999998,80,30,37.5,21.507079637719347,14.3380530918129,30
30,120,-20,-40,-70,-40,10,240,0.3,0.15,2.0,97,31,31.958762886597935,22.720778768767865,11.360389384383932,30
60,120,-20,-40,-80,-50,10,240,0.4,0.15,2.666666666666667,139,30,21.58273381294964,32.041327908008284,12.015497965503105,30
15,120,-20,-40,-80,-40,10,240,0.4,0.2,2.0,211,31,14.691943127962084,32.95660016949065,16.478300084745324,30
30,90,-10,-40,-70,-40,10,360,0.4,0.15,2.666666666666667,149,30,20.13422818791946,32.48052954492223,12.180198579345832,30
30,240,-20,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,159,30,18.867924528301888,28.739072867851938,12.316745514793691,30
15,240,-10,-50,-80,-50,5,240,0.3,0.2,1.4999999999999998,81,30,37.03703703703704,21.529400322542195,14.352933548361467,30
60,120,-10,-40,-80,-50,10,360,0.4,0.2,2.0,113,30,26.548672566371685,32.23292968329486,16.11646484164743,30
30,120,-20,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,114,30,26.31578947368421,29.461298208942065,12.626270660975171,30
30,120,-10,-40,-70,-40,5,240,0.3,0.15,2.0,102,30,29.411764705882355,23.468573836365255,11.734286918182628,30
15,240,-20,-50,-80,-50,10,240,0.3,0.2,1.4999999999999998,84,30,35.714285714285715,21.5850431315149,14.39002875434327,30
15,240,-20,-50,-80,-50,5,240,0.3,0.2,1.4999999999999998,85,30,35.294117647058826,21.605396213595547,14.403597475730368,30
15,120,-10,-40,-80,-40,10,240,0.4,0.2,2.0,210,30,14.285714285714285,32.88869304901495,16.444346524507473,30
15,240,-10,-50,-80,-50,5,360,0.3,0.2,1.4999999999999998,81,31,38.2716049382716,21.529400322542195,14.352933548361467,30
15,240,-10,-40,-70,-40,5,240,0.4,0.15,2.666666666666667,171,29,16.95906432748538,30.340272563603886,11.377602211351457,29
15,240,-10,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,167,29,17.365269461077844,27.28772535257949,11.694739436819782,29
15,120,-10,-40,-80,-40,10,240,0.4,0.15,2.666666666666667,210,29,13.80952380952381,32.88869304901495,12.333259893380605,29
15,240,-10,-40,-70,-40,10,360,0.4,0.15,2.666666666666667,167,29,17.365269461077844,31.185971831519424,11.694739436819782,29
30,90,-10,-40,-70,-40,10,240,0.4,0.2,2.0,149,29,19.463087248322147,32.48052954492223,16.240264772461114,29
15,240,-20,-40,-70,-40,5,240,0.4,0.15,2.666666666666667,173,29,16.76300578034682,30.34006117379431,11.377522940172867,29
15,240,-20,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,169,29,17.159763313609467,27.278778767660697,11.6909051861403,29
15,240,-20,-40,-70,-40,10,240,0.4,0.2,2.0,169,29,17.159763313609467,31.175747163040803,15.587873581520402,29
15,240,-20,-40,-70,-40,10,360,0.4,0.15,2.666666666666667,169,29,17.159763313609467,31.175747163040803,11.6909051861403,29
30,90,-20,-40,-70,-40,10,240,0.4,0.15,2.666666666666667,158,29,18.354430379746837,32.735965748270715,12.275987155601516,29
60,240,-20,-40,-70,-50,5,360,0.3,0.2,1.4999999999999998,115,29,25.217391304347824,25.914590856784788,17.27639390452319,29
30,120,-10,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,102,29,28.431372549019606,27.380002809092794,11.734286918182628,29
30,120,-10,-40,-70,-40,5,240,0.4,0.15,2.666666666666667,102,29,28.431372549019606,31.291431781820346,11.734286918182628,29
30,120,-10,-40,-70,-40,5,360,0.3,0.15,2.0,102,29,28.431372549019606,23.468573836365255,11.734286918182628,29
60,120,-10,-40,-80,-50,10,360,0.35,0.15,2.3333333333333335,113,29,25.663716814159294,28.203813472883002,12.087348631235573,29
30,120,-10,-40,-70,-40,5,360,0.4,0.2,2.0,102,29,28.431372549019606,31.291431781820346,15.645715890910173,29
60,240,-20,-40,-70,-50,5,360,0.35,0.2,1.7499999999999998,115,29,25.217391304347824,30.23368933291557,17.27639390452319,29
60,120,-10,-40,-80,-50,5,360,0.4,0.2,2.0,123,29,23.577235772357724,32.84395364558121,16.421976822790604,29
30,240,-20,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,160,29,18.125,33.140727053717214,12.427772645143955,29
60,240,-20,-40,-70,-50,5,360,0.4,0.2,2.0,115,29,25.217391304347824,34.55278780904638,17.27639390452319,29
30,120,-10,-40,-80,-50,10,240,0.4,0.15,2.666666666666667,146,29,19.863013698630137,28.822801740216377,10.80855065258114,29
30,240,-10,-40,-70,-50,10,240,0.4,0.2,2.0,151,29,19.205298013245034,33.494233696416664,16.747116848208332,29
15,120,-20,-40,-80,-40,10,240,0.4,0.15,2.666666666666667,211,29,13.744075829383887,32.95660016949065,12.358725063558992,29
15,240,-10,-50,-80,-50,5,360,0.35,0.2,1.7499999999999998,81,28,34.5679012345679,25.117633709632567,14.352933548361467,28
15,240,-10,-50,-80,-50,10,240,0.3,0.15,2.0,80,28,35.0,21.507079637719347,10.753539818859673,28
15,240,-10,-50,-80,-50,5,240,0.3,0.15,2.0,81,28,34.5679012345679,21.529400322542195,10.764700161271097,28
15,240,-10,-50,-80,-50,10,360,0.3,0.15,2.0,80,28,35.0,21.507079637719347,10.753539818859673,28
15,240,-10,-50,-80,-50,10,360,0.35,0.2,1.7499999999999998,80,28,35.0,25.091592910672574,14.3380530918129,28
15,240,-10,-40,-70,-40,10,240,0.4,0.2,2.0,167,28,16.766467065868262,31.185971831519424,15.592985915759712,28
60,120,-10,-40,-80,-50,10,360,0.4,0.15,2.666666666666667,113,28,24.778761061946902,32.23292968329486,12.087348631235573,28
60,120,-10,-40,-80,-50,10,240,0.35,0.2,1.7499999999999998,113,28,24.778761061946902,28.203813472883002,16.11646484164743,28
30,240,-20,-40,-70,-50,5,240,0.4,0.2,2.0,159,28,17.61006289308176,32.84465470611649,16.422327353058247,28
30,240,-10,-40,-70,-50,5,240,0.4,0.2,2.0,144,28,19.444444444444446,32.9502243621063,16.47511218105315,28
60,90,-20,-50,-70,-50,5,360,0.35,0.15,2.3333333333333335,182,29,15.934065934065933,31.18266019468248,13.363997226292494,28
15,240,-10,-50,-80,-50,5,360,0.3,0.15,2.0,81,28,34.5679012345679,21.529400322542195,10.764700161271097,28
30,120,-10,-40,-70,-40,10,360,0.3,0.15,2.0,87,29,33.33333333333333,21.892827090132876,10.946413545066438,28
30,120,-20,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,114,28,24.561403508771928,33.67005509593379,12.626270660975171,28
30,120,-10,-40,-70,-40,10,240,0.3,0.15,2.0,87,28,32.18390804597701,21.892827090132876,10.946413545066438,28
30,120,-10,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,102,28,27.450980392156865,27.380002809092794,11.734286918182628,28
30,60,-20,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,122,28,22.950819672131146,24.072208427197836,16.04813895146523,28
15,240,-20,-50,-80,-50,5,240,0.3,0.15,2.0,85,28,32.94117647058823,21.605396213595547,10.802698106797774,27
15,240,-20,-50,-80,-50,5,360,0.3,0.15,2.0,85,28,32.94117647058823,21.605396213595547,10.802698106797774,27
30,120,-20,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,97,28,28.865979381443296,26.50757523022917,15.147185845845241,27
15,240,-20,-50,-80,-50,10,360,0.3,0.15,2.0,84,28,33.33333333333333,21.5850431315149,10.79252156575745,27
60,240,-10,-40,-70,-50,10,360,0.3,0.2,1.4999999999999998,93,27,29.03225806451613,25.56412113896432,17.042747425976213,27
15,240,-20,-50,-80,-50,10,240,0.3,0.15,2.0,84,28,33.33333333333333,21.5850431315149,10.79252156575745,27
60,120,-20,-50,-70,-50,10,360,0.3,0.15,2.0,132,27,20.454545454545457,25.86547257955632,12.93273628977816,27
15,240,-20,-50,-80,-50,5,360,0.35,0.2,1.7499999999999998,85,28,32.94117647058823,25.206295582528146,14.403597475730368,27
60,120,-10,-40,-80,-50,5,360,0.35,0.15,2.3333333333333335,123,28,22.76422764227642,28.73845943988355,12.316482617092953,27
30,90,-10,-40,-70,-40,10,240,0.4,0.15,2.666666666666667,149,27,18.120805369127517,32.48052954492223,12.180198579345832,27
15,120,-20,-50,-80,-40,5,360,0.3,0.2,1.4999999999999998,99,28,28.28282828282828,23.41758860288616,15.611725735257442,27
60,240,-10,-40,-70,-50,10,360,0.35,0.2,1.7499999999999998,93,27,29.03225806451613,29.824807995458368,17.042747425976213,27
15,120,-10,-50,-80,-40,5,360,0.3,0.2,1.4999999999999998,99,28,28.28282828282828,23.41758860288616,15.611725735257442,27
30,60,-20,-50,-80,-50,10,360,0.35,0.2,1.7499999999999998,122,27,22.131147540983605,28.084243165064137,16.04813895146523,27
60,90,-20,-50,-70,-50,5,360,0.4,0.2,2.0,182,27,14.835164835164836,35.63732593677998,17.81866296838999,27
30,240,-10,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,151,27,17.880794701986755,33.494233696416664,12.560337636156246,27
60,120,-10,-40,-80,-50,5,240,0.35,0.2,1.7499999999999998,123,28,22.76422764227642,28.73845943988355,16.421976822790604,27
60,120,-10,-40,-80,-50,5,360,0.4,0.15,2.666666666666667,123,27,21.951219512195124,32.84395364558121,12.316482617092953,27
30,120,-20,-40,-70,-40,10,240,0.4,0.2,2.0,97,28,28.865979381443296,30.294371691690483,15.147185845845241,27
30,120,-10,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,87,27,31.03448275862069,25.541631605155015,10.946413545066438,27
60,90,-10,-50,-70,-50,10,360,0.3,0.2,1.4999999999999998,145,27,18.620689655172416,23.50512336777302,15.670082245182014,27
60,240,-10,-40,-70,-50,10,360,0.4,0.2,2.0,93,27,29.03225806451613,34.085494851952426,17.042747425976213,27
60,240,-20,-40,-70,-50,10,240,0.35,0.2,1.7499999999999998,126,27,21.428571428571427,28.665395153772323,16.380225802155614,27
15,240,-20,-50,-80,-50,10,360,0.35,0.2,1.7499999999999998,84,28,33.33333333333333,25.182550320100717,14.39002875434327,27
30,120,-20,-40,-70,-40,10,360,0.4,0.2,2.0,97,27,27.835051546391753,30.294371691690483,15.147185845845241,27
15,120,-10,-50,-80,-40,5,360,0.35,0.2,1.7499999999999998,99,27,27.27272727272727,27.320520036700525,15.611725735257442,26
15,240,-20,-50,-80,-50,10,360,0.4,0.2,2.0,84,26,30.952380952380953,28.78005750868654,14.39002875434327,26
60,240,-20,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,115,26,22.608695652173914,34.55278780904638,12.957295428392394,26
15,240,-20,-50,-80,-50,5,360,0.35,0.15,2.3333333333333335,85,26,30.58823529411765,25.206295582528146,10.802698106797774,26
30,120,-10,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,102,26,25.49019607843137,31.291431781820346,11.734286918182628,26
15,240,-10,-50,-80,-50,5,360,0.4,0.2,2.0,81,26,32.098765432098766,28.705867096722933,14.352933548361467,26
15,120,-20,-50,-80,-40,5,360,0.35,0.2,1.7499999999999998,99,27,27.27272727272727,27.320520036700525,15.611725735257442,26
15,240,-20,-50,-80,-50,5,360,0.4,0.2,2.0,85,26,30.58823529411765,28.807194951460737,14.403597475730368,26
15,120,-10,-50,-80,-40,5,240,0.3,0.2,1.4999999999999998,99,26,26.262626262626267,23.41758860288616,15.611725735257442,26
15,240,-20,-40,-70,-40,10,240,0.4,0.15,2.666666666666667,169,26,15.384615384615385,31.175747163040803,11.6909051861403,26
60,90,-20,-50,-70,-50,5,360,0.4,0.15,2.666666666666667,182,26,14.285714285714285,35.63732593677998,13.363997226292494,26
15,120,-20,-50,-80,-40,10,360,0.3,0.2,1.4999999999999998,98,27,27.55102040816326,23.397777701328796,15.598518467552532,26
15,120,-10,-50,-80,-40,10,360,0.3,0.2,1.4999999999999998,98,27,27.55102040816326,23.397777701328796,15.598518467552532,26
15,240,-10,-50,-80,-50,10,360,0.35,0.15,2.3333333333333335,80,26,32.5,25.091592910672574,10.753539818859673,26
15,120,-10,-50,-80,-40,10,360,0.35,0.2,1.7499999999999998,98,26,26.53061224489796,27.297407318216933,15.598518467552532,26
30,60,-10,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,97,26,26.804123711340207,23.744296244064586,15.82953082937639,26
15,240,-20,-50,-80,-50,10,360,0.35,0.15,2.3333333333333335,84,26,30.952380952380953,25.182550320100717,10.79252156575745,26
30,120,-10,-40,-70,-40,10,240,0.4,0.2,2.0,87,26,29.88505747126437,29.19043612017718,14.59521806008859,26
30,120,-20,-40,-70,-40,10,240,0.4,0.15,2.666666666666667,97,26,26.804123711340207,30.294371691690483,11.360389384383932,26
30,120,-20,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,97,26,26.804123711340207,26.50757523022917,11.360389384383932,26
60,240,-20,-40,-70,-50,5,240,0.3,0.2,1.4999999999999998,115,26,22.608695652173914,25.914590856784788,17.27639390452319,26
60,240,-20,-40,-70,-50,5,360,0.3,0.15,2.0,115,26,22.608695652173914,25.914590856784788,12.957295428392394,26
15,240,-10,-50,-80,-50,5,360,0.35,0.15,2.3333333333333335,81,26,32.098765432098766,25.117633709632567,10.764700161271097,26
15,240,-10,-40,-70,-40,10,240,0.4,0.15,2.666666666666667,167,26,15.568862275449103,31.185971831519424,11.694739436819782,26
15,120,-20,-50,-80,-40,10,360,0.35,0.2,1.7499999999999998,98,26,26.53061224489796,27.297407318216933,15.598518467552532,26
60,120,-10,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,113,26,23.008849557522122,28.203813472883002,12.087348631235573,26
15,120,-20,-50,-80,-40,5,240,0.3,0.2,1.4999999999999998,99,26,26.262626262626267,23.41758860288616,15.611725735257442,26
30,120,-10,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,87,26,29.88505747126437,25.541631605155015,14.59521806008859,26
60,240,-20,-40,-70,-50,5,360,0.35,0.15,2.3333333333333335,115,26,22.608695652173914,30.23368933291557,12.957295428392394,26
15,240,-10,-50,-80,-50,10,360,0.4,0.2,2.0,80,26,32.5,28.6761061836258,14.3380530918129,26
60,90,-10,-50,-70,-50,5,360,0.3,0.2,1.4999999999999998,118,25,21.1864406779661,23.681003452154155,15.78733563476944,25
15,120,-20,-50,-80,-40,5,360,0.35,0.15,2.3333333333333335,99,25,25.252525252525253,27.320520036700525,11.70879430144308,25
15,240,-10,-50,-80,-50,5,240,0.35,0.2,1.7499999999999998,81,25,30.864197530864196,25.117633709632567,14.352933548361467,25
30,60,-20,-50,-80,-50,10,360,0.3,0.15,2.0,122,25,20.491803278688526,24.072208427197836,12.036104213598918,25
15,120,-20,-50,-80,-40,10,240,0.3,0.2,1.4999999999999998,98,25,25.510204081632654,23.397777701328796,15.598518467552532,25
60,120,-10,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,123,25,20.32520325203252,28.73845943988355,12.316482617092953,25
