entry,exit,pnl,reason,type,side,entry_price,exit_price
2026-06-03 12:45:00+00:00,2026-06-03 13:00:00+00:00,-15.0,sl,ret,1,9457.1,9442.1
2026-06-03 15:00:00+00:00,2026-06-03 15:15:00+00:00,30.0,tp,ret,1,9380.8,9410.8
2026-06-03 16:45:00+00:00,2026-06-03 17:00:00+00:00,30.0,tp,ret,1,9419.0,9449.0
2026-06-04 08:30:00+00:00,2026-06-04 08:45:00+00:00,30.0,tp,ret,1,9300.6,9330.6
2026-06-04 11:45:00+00:00,2026-06-04 12:00:00+00:00,-15.0,sl,ret,1,9178.8,9163.8
2026-06-04 14:45:00+00:00,2026-06-04 15:00:00+00:00,30.0,tp,ret,1,9133.0,9163.0
2026-06-04 15:15:00+00:00,2026-06-04 15:45:00+00:00,30.0,tp,ret,1,9135.3,9165.3
2026-06-04 16:00:00+00:00,2026-06-04 16:15:00+00:00,-15.0,sl,ret,1,9143.0,9128.0
2026-06-05 11:30:00+00:00,2026-06-05 11:45:00+00:00,-15.0,sl,ret,1,9144.7,9129.7
2026-06-05 12:45:00+00:00,2026-06-05 13:00:00+00:00,-15.0,sl,ret,1,9119.7,9104.7
2026-06-05 13:30:00+00:00,2026-06-05 13:45:00+00:00,-15.0,sl,ret,1,9029.9,9014.9
2026-06-05 15:30:00+00:00,2026-06-05 15:45:00+00:00,-15.0,sl,ret,1,8949.8,8934.8
2026-06-08 08:30:00+00:00,2026-06-08 08:45:00+00:00,30.0,tp,ret,1,9286.3,9316.3
2026-06-08 09:15:00+00:00,2026-06-08 09:45:00+00:00,30.0,tp,ret,1,9294.7,9324.7
2026-06-08 11:30:00+00:00,2026-06-08 11:45:00+00:00,30.0,tp,ret,1,9042.7,9072.7
2026-06-08 12:00:00+00:00,2026-06-08 12:15:00+00:00,30.0,tp,ret,1,8985.8,9015.8
2026-06-08 12:30:00+00:00,2026-06-08 12:45:00+00:00,30.0,tp,ret,1,9012.9,9042.9
2026-06-08 15:45:00+00:00,2026-06-08 16:15:00+00:00,-15.0,sl,ret,1,9030.5,9015.5
2026-06-08 16:45:00+00:00,2026-06-08 17:30:00+00:00,-15.0,sl,ret,1,9002.1,8987.1
2026-06-09 08:30:00+00:00,2026-06-09 08:45:00+00:00,-15.0,sl,ret,1,8807.0,8792.0
2026-06-09 13:15:00+00:00,2026-06-09 13:30:00+00:00,-15.0,sl,ret,1,8788.9,8773.9
2026-06-10 08:00:00+00:00,2026-06-10 08:15:00+00:00,30.0,tp,ret,1,8705.5,8735.5
2026-06-10 08:45:00+00:00,2026-06-10 09:00:00+00:00,-15.0,sl,ret,1,8696.0,8681.0
2026-06-10 10:30:00+00:00,2026-06-10 10:45:00+00:00,-15.0,sl,ret,1,8703.7,8688.7
2026-06-10 14:15:00+00:00,2026-06-10 14:30:00+00:00,-15.0,sl,ret,1,8865.9,8850.9
2026-06-10 15:30:00+00:00,2026-06-10 15:45:00+00:00,30.0,tp,ret,1,8835.9,8865.9
2026-06-11 16:00:00+00:00,2026-06-11 16:30:00+00:00,30.0,tp,ret,1,8961.8,8991.8
2026-06-11 16:45:00+00:00,2026-06-11 17:00:00+00:00,-15.0,sl,ret,1,8980.2,8965.2
2026-06-12 10:45:00+00:00,2026-06-12 11:00:00+00:00,-15.0,sl,ret,1,8361.9,8346.9
2026-06-12 11:15:00+00:00,2026-06-12 11:30:00+00:00,-15.0,sl,ret,1,8325.4,8310.4
2026-06-12 14:15:00+00:00,2026-06-12 14:30:00+00:00,30.0,tp,ret,1,8525.8,8555.8
2026-06-12 15:00:00+00:00,2026-06-12 15:15:00+00:00,30.0,tp,ret,1,8361.0,8391.0
2026-06-12 16:15:00+00:00,2026-06-12 16:30:00+00:00,30.0,tp,ret,1,8320.3,8350.3
2026-06-15 08:30:00+00:00,2026-06-15 09:15:00+00:00,-15.0,sl,ret,1,7912.3,7897.3
2026-06-15 09:30:00+00:00,2026-06-15 10:30:00+00:00,-15.0,sl,ret,1,7908.9,7893.9
2026-06-15 11:30:00+00:00,2026-06-15 11:45:00+00:00,30.0,tp,ret,1,7913.9,7943.9
2026-06-15 15:45:00+00:00,2026-06-15 16:00:00+00:00,-15.0,sl,ret,1,7931.3,7916.3
2026-06-16 14:45:00+00:00,2026-06-16 15:15:00+00:00,30.0,tp,ret,1,7629.3,7659.3
2026-06-16 16:30:00+00:00,2026-06-16 17:00:00+00:00,-15.0,sl,ret,1,7508.1,7493.1
2026-06-17 15:15:00+00:00,2026-06-17 15:30:00+00:00,-15.0,sl,ret,1,7678.5,7663.5
2026-06-18 11:00:00+00:00,2026-06-18 11:30:00+00:00,30.0,tp,ret,1,7456.2,7486.2
2026-06-18 13:30:00+00:00,2026-06-18 13:45:00+00:00,-15.0,sl,ret,1,7406.6,7391.6
2026-06-19 08:30:00+00:00,2026-06-19 08:45:00+00:00,-15.0,sl,ret,1,7602.7,7587.7
2026-06-19 09:00:00+00:00,2026-06-19 09:15:00+00:00,-15.0,sl,ret,1,7596.6,7581.6
2026-06-19 11:45:00+00:00,2026-06-19 12:00:00+00:00,30.0,tp,ret,1,7590.7,7620.7
2026-06-22 08:00:00+00:00,2026-06-22 08:15:00+00:00,30.0,tp,ret,1,7572.1,7602.1
2026-06-22 08:30:00+00:00,2026-06-22 08:45:00+00:00,-15.0,sl,ret,1,7552.1,7537.1
2026-06-22 13:30:00+00:00,2026-06-22 13:45:00+00:00,-15.0,sl,ret,1,7423.8,7408.8
2026-06-25 07:30:00+00:00,2026-06-25 08:00:00+00:00,30.0,tp,ret,1,6966.0,6996.0
2026-06-25 09:00:00+00:00,2026-06-25 11:45:00+00:00,48.80000000000018,timeout,ret,1,6921.0,6969.8
2024-09-04 14:47:00+00:00,2024-09-04 16:17:00+00:00,43.399999999999636,timeout,short_impulse,-1,6985.0,6941.6
2024-09-05 14:05:00+00:00,2024-09-05 15:35:00+00:00,25.900000000000546,timeout,short_impulse,-1,6963.8,6937.9
2024-09-10 13:33:00+00:00,2024-09-10 14:07:00+00:00,120.0,tp,short_impulse,-1,6797.0,6677.0
2024-09-12 15:37:00+00:00,2024-09-12 17:07:00+00:00,1.3999999999996362,timeout,short_impulse,-1,6853.7,6852.3
2024-09-13 15:29:00+00:00,2024-09-13 16:59:00+00:00,39.30000000000018,timeout,short_impulse,-1,6865.0,6825.7
2024-09-20 13:35:00+00:00,2024-09-20 15:05:00+00:00,-66.39999999999964,timeout,short_impulse,-1,7056.5,7122.9
2024-09-20 15:33:00+00:00,2024-09-20 17:03:00+00:00,-46.5,timeout,short_impulse,-1,7079.2,7125.7
2024-09-25 12:14:00+00:00,2024-09-25 13:27:00+00:00,-80.0,sl,short_impulse,-1,6987.2,7067.2
2024-09-25 14:23:00+00:00,2024-09-25 15:53:00+00:00,29.0,timeout,short_impulse,-1,7041.8,7012.8
2024-10-01 15:28:00+00:00,2024-10-01 16:58:00+00:00,-4.199999999999818,timeout,short_impulse,-1,7100.7,7104.9
2024-10-01 16:59:00+00:00,2024-10-01 17:56:00+00:00,120.0,tp,short_impulse,-1,7118.7,6998.7
2024-10-10 13:01:00+00:00,2024-10-10 14:31:00+00:00,-23.700000000000728,timeout,short_impulse,-1,7397.4,7421.1
2024-10-11 14:01:00+00:00,2024-10-11 14:28:00+00:00,-80.0,sl,short_impulse,-1,7431.8,7511.8
2024-10-15 13:12:00+00:00,2024-10-15 14:42:00+00:00,26.099999999999454,timeout,short_impulse,-1,7000.7,6974.6
2024-10-17 10:18:00+00:00,2024-10-17 11:48:00+00:00,4.5,timeout,short_impulse,-1,7008.9,7004.4
2024-10-17 15:20:00+00:00,2024-10-17 16:50:00+00:00,1.5,timeout,short_impulse,-1,6990.1,6988.6
2024-10-24 10:51:00+00:00,2024-10-24 12:21:00+00:00,18.300000000000182,timeout,short_impulse,-1,7150.5,7132.2
2024-10-25 15:32:00+00:00,2024-10-25 17:02:00+00:00,-8.599999999999454,timeout,short_impulse,-1,7150.1,7158.7
2024-10-29 13:01:00+00:00,2024-10-29 14:31:00+00:00,34.100000000000364,timeout,short_impulse,-1,6773.1,6739.0
2024-11-01 13:12:00+00:00,2024-11-01 14:42:00+00:00,101.19999999999982,timeout,short_impulse,-1,7089.8,6988.6
2024-11-06 16:10:00+00:00,2024-11-06 17:40:00+00:00,19.100000000000364,timeout,short_impulse,-1,7199.8,7180.7
2024-11-19 15:32:00+00:00,2024-11-19 17:02:00+00:00,-30.799999999999272,timeout,short_impulse,-1,6881.1,6911.9
2024-11-21 14:36:00+00:00,2024-11-21 16:06:00+00:00,-33.600000000000364,timeout,short_impulse,-1,6978.4,7012.0
2024-11-21 16:29:00+00:00,2024-11-21 17:59:00+00:00,31.100000000000364,timeout,short_impulse,-1,6984.3,6953.2
2024-11-26 14:46:00+00:00,2024-11-26 16:16:00+00:00,22.899999999999636,timeout,short_impulse,-1,6970.2,6947.3
2024-12-12 14:04:00+00:00,2024-12-12 15:34:00+00:00,65.40000000000055,timeout,short_impulse,-1,6972.8,6907.4
2024-12-31 12:34:00+00:00,2024-12-31 14:04:00+00:00,-0.1999999999998181,timeout,short_impulse,-1,7110.6,7110.8
2025-01-28 14:32:00+00:00,2025-01-28 16:02:00+00:00,42.70000000000073,timeout,short_impulse,-1,7352.1,7309.4
2025-02-03 13:05:00+00:00,2025-02-03 14:35:00+00:00,61.19999999999982,timeout,short_impulse,-1,7370.0,7308.8
2025-02-07 16:02:00+00:00,2025-02-07 17:32:00+00:00,-1.300000000000182,timeout,short_impulse,-1,7057.0,7058.3
2025-02-12 16:54:00+00:00,2025-02-12 18:24:00+00:00,41.20000000000073,timeout,short_impulse,-1,7175.6,7134.4
2025-02-26 15:47:00+00:00,2025-02-26 17:17:00+00:00,-32.599999999999454,timeout,short_impulse,-1,6848.3,6880.9
2025-03-06 15:08:00+00:00,2025-03-06 16:38:00+00:00,63.80000000000018,timeout,short_impulse,-1,6616.6,6552.8
2025-03-12 13:53:00+00:00,2025-03-12 15:23:00+00:00,-19.800000000000182,timeout,short_impulse,-1,6700.9,6720.7
2025-03-25 16:04:00+00:00,2025-03-25 17:34:00+00:00,-8.399999999999636,timeout,short_impulse,-1,6868.1,6876.5
2025-03-28 15:44:00+00:00,2025-03-28 17:14:00+00:00,-11.5,timeout,short_impulse,-1,6912.8,6924.3
2025-04-08 15:13:00+00:00,2025-04-08 15:57:00+00:00,-80.0,sl,short_impulse,-1,6046.7,6126.7
2025-04-11 08:01:00+00:00,2025-04-11 09:31:00+00:00,46.30000000000018,timeout,short_impulse,-1,6004.2,5957.9
2025-04-14 15:02:00+00:00,2025-04-14 16:32:00+00:00,36.69999999999982,timeout,short_impulse,-1,6097.4,6060.7
2025-04-21 13:03:00+00:00,2025-04-21 14:33:00+00:00,-11.700000000000728,timeout,short_impulse,-1,6222.9,6234.6
2025-05-14 14:37:00+00:00,2025-05-14 16:07:00+00:00,-15.300000000000182,timeout,short_impulse,-1,6283.9,6299.2
2025-05-15 13:45:00+00:00,2025-05-15 15:15:00+00:00,10.399999999999636,timeout,short_impulse,-1,6091.5,6081.1
2025-05-27 13:02:00+00:00,2025-05-27 14:32:00+00:00,13.900000000000546,timeout,short_impulse,-1,6092.8,6078.9
2025-05-28 16:06:00+00:00,2025-05-28 17:36:00+00:00,15.599999999999454,timeout,short_impulse,-1,6199.4,6183.8
2025-05-30 11:57:00+00:00,2025-05-30 13:27:00+00:00,5.899999999999636,timeout,short_impulse,-1,6056.9,6051.0
2025-06-02 13:31:00+00:00,2025-06-02 15:01:00+00:00,27.800000000000182,timeout,short_impulse,-1,6268.3,6240.5
2025-06-04 15:18:00+00:00,2025-06-04 16:48:00+00:00,-24.899999999999636,timeout,short_impulse,-1,6197.5,6222.4
2025-06-06 14:16:00+00:00,2025-06-06 15:46:00+00:00,-44.600000000000364,timeout,short_impulse,-1,6358.9,6403.5
2025-06-19 15:14:00+00:00,2025-06-19 16:44:00+00:00,19.600000000000364,timeout,short_impulse,-1,7546.1,7526.5
2025-06-20 15:06:00+00:00,2025-06-20 16:36:00+00:00,-9.5,timeout,short_impulse,-1,7329.5,7339.0
2025-06-27 15:32:00+00:00,2025-06-27 17:02:00+00:00,19.099999999999454,timeout,short_impulse,-1,6498.4,6479.3
2025-07-10 11:39:00+00:00,2025-07-10 13:09:00+00:00,54.5,timeout,short_impulse,-1,6704.7,6650.2
2025-07-16 14:31:00+00:00,2025-07-16 16:01:00+00:00,-31.0,timeout,short_impulse,-1,6468.3,6499.3
2025-07-24 16:32:00+00:00,2025-07-24 18:02:00+00:00,17.600000000000364,timeout,short_impulse,-1,6571.1,6553.5
2025-08-05 07:06:00+00:00,2025-08-05 08:36:00+00:00,-12.0,timeout,short_impulse,-1,6543.6,6555.6
2025-08-05 16:31:00+00:00,2025-08-05 18:01:00+00:00,3.600000000000364,timeout,short_impulse,-1,6492.3,6488.7
2025-08-07 08:01:00+00:00,2025-08-07 09:31:00+00:00,-16.400000000000546,timeout,short_impulse,-1,6393.2,6409.6
2025-08-08 14:09:00+00:00,2025-08-08 15:25:00+00:00,-80.0,sl,short_impulse,-1,6262.7,6342.7
2025-08-13 14:31:00+00:00,2025-08-13 16:01:00+00:00,79.0,timeout,short_impulse,-1,6228.1,6149.1
2025-08-22 14:46:00+00:00,2025-08-22 16:16:00+00:00,3.300000000000182,timeout,short_impulse,-1,6361.2,6357.9
2025-09-03 14:02:00+00:00,2025-09-03 15:32:00+00:00,3.100000000000364,timeout,short_impulse,-1,6371.1,6368.0
2025-09-09 13:09:00+00:00,2025-09-09 14:39:00+00:00,-19.600000000000364,timeout,short_impulse,-1,6284.2,6303.8
2025-09-10 14:31:00+00:00,2025-09-10 15:50:00+00:00,-80.0,sl,short_impulse,-1,6286.3,6366.3
2025-09-17 14:37:00+00:00,2025-09-17 16:07:00+00:00,-18.399999999999636,timeout,short_impulse,-1,6387.6,6406.0
2025-10-16 16:49:00+00:00,2025-10-16 18:19:00+00:00,39.899999999999636,timeout,short_impulse,-1,5727.5,5687.6
2025-10-23 10:26:00+00:00,2025-10-23 11:56:00+00:00,7.600000000000364,timeout,short_impulse,-1,6153.8,6146.2
2025-10-24 12:10:00+00:00,2025-10-24 13:40:00+00:00,20.700000000000728,timeout,short_impulse,-1,6211.1,6190.4
2025-10-27 15:41:00+00:00,2025-10-27 17:11:00+00:00,-4.599999999999454,timeout,short_impulse,-1,6150.3,6154.9
2025-11-03 15:30:00+00:00,2025-11-03 16:10:00+00:00,-80.0,sl,short_impulse,-1,6042.9,6122.9
2025-11-25 12:43:00+00:00,2025-11-25 14:13:00+00:00,12.899999999999636,timeout,short_impulse,-1,5775.4,5762.5
2025-11-25 15:03:00+00:00,2025-11-25 16:33:00+00:00,-30.100000000000364,timeout,short_impulse,-1,5716.0,5746.1
2025-12-11 16:01:00+00:00,2025-12-11 17:31:00+00:00,-20.199999999999818,timeout,short_impulse,-1,5703.5,5723.7
2026-01-13 14:47:00+00:00,2026-01-13 16:17:00+00:00,0.2999999999992724,timeout,short_impulse,-1,6107.4,6107.1
2026-01-14 13:10:00+00:00,2026-01-14 14:40:00+00:00,11.300000000000182,timeout,short_impulse,-1,6162.1,6150.8
2026-01-28 14:20:00+00:00,2026-01-28 15:50:00+00:00,8.699999999999818,timeout,short_impulse,-1,6291.2,6282.5
2026-01-29 14:20:00+00:00,2026-01-29 15:17:00+00:00,120.0,tp,short_impulse,-1,6595.5,6475.5
2026-02-02 15:17:00+00:00,2026-02-02 16:47:00+00:00,5.799999999999272,timeout,short_impulse,-1,6200.4,6194.6
2026-02-04 17:32:00+00:00,2026-02-04 19:02:00+00:00,-7.199999999999818,timeout,short_impulse,-1,6469.8,6477.0
2026-02-09 11:50:00+00:00,2026-02-09 13:20:00+00:00,3.0,timeout,short_impulse,-1,6351.7,6348.7
2026-02-11 17:26:00+00:00,2026-02-11 18:56:00+00:00,32.20000000000073,timeout,short_impulse,-1,6479.1,6446.9
2026-02-20 12:00:00+00:00,2026-02-20 13:30:00+00:00,-22.599999999999454,timeout,short_impulse,-1,6595.3,6617.9
2026-02-25 15:31:00+00:00,2026-02-25 17:01:00+00:00,-10.5,timeout,short_impulse,-1,6537.3,6547.8
2026-02-27 14:11:00+00:00,2026-02-27 15:41:00+00:00,53.0,timeout,short_impulse,-1,6745.1,6692.1
2026-03-02 08:01:00+00:00,2026-03-02 09:31:00+00:00,96.80000000000018,timeout,short_impulse,-1,7270.0,7173.2
2026-03-02 13:01:00+00:00,2026-03-02 14:31:00+00:00,10.100000000000364,timeout,short_impulse,-1,7191.8,7181.7
2026-03-03 10:59:00+00:00,2026-03-03 11:18:00+00:00,-80.0,sl,short_impulse,-1,7614.6,7694.6
2026-03-03 11:25:00+00:00,2026-03-03 12:21:00+00:00,120.0,tp,short_impulse,-1,7661.7,7541.7
2026-03-03 14:21:00+00:00,2026-03-03 15:51:00+00:00,58.100000000000364,timeout,short_impulse,-1,7693.1,7635.0
2026-03-04 10:08:00+00:00,2026-03-04 11:18:00+00:00,120.0,tp,short_impulse,-1,7554.1,7434.1
2026-03-06 17:48:00+00:00,2026-03-06 18:11:00+00:00,120.0,tp,short_impulse,-1,8950.8,8830.8
2026-03-19 15:52:00+00:00,2026-03-19 16:02:00+00:00,120.0,tp,short_impulse,-1,9883.2,9763.2
2026-03-26 13:01:00+00:00,2026-03-26 13:54:00+00:00,120.0,tp,short_impulse,-1,9344.7,9224.7
2026-04-02 13:16:00+00:00,2026-04-02 13:35:00+00:00,120.0,tp,short_impulse,-1,10678.7,10558.7
2026-04-07 15:11:00+00:00,2026-04-07 15:30:00+00:00,120.0,tp,short_impulse,-1,10777.0,10657.0
2026-04-15 11:31:00+00:00,2026-04-15 13:01:00+00:00,7.699999999998909,timeout,short_impulse,-1,8991.8,8984.1
2026-05-12 15:30:00+00:00,2026-05-12 17:00:00+00:00,35.600000000000364,timeout,short_impulse,-1,9919.5,9883.9
