side,signal_ts,entry_time,entry_price,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win,struct_trend,struct_last_kind,struct_last_swing_price,struct_dist_pts,struct_leg_pts,struct_prior_leg_pts,struct_pullback_pct,struct_leg_age_15m,struct_hh,struct_hl,struct_lh,struct_ll,struct_aligned,with_trend,counter_trend,range_regime
1,2026-04-24 09:45:00+00:00,2026-04-24 09:46:00+00:00,4686.17,4683.57,4693.970000000001,2.600000000000364,7.800000000001091,120,2026-04-24 11:46:00+00:00,4683.57,4688.74,0,2026-04-24 09:50:00+00:00,4683.57,stop_loss,-2.600000000000364,False,0.0,-1.0,4663.41,22.579999999999927,22.579999999999927,59.460000000000036,0.3797510931718788,63.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-04-24 11:15:00+00:00,2026-04-24 11:16:00+00:00,4699.48,4677.92,4764.159999999998,21.55999999999949,64.67999999999847,120,2026-04-24 19:30:00+00:00,4677.92,4681.8,8,2026-04-24 19:30:00+00:00,4719.01,timeout,19.530000000000655,True,0.0,-1.0,4663.41,35.850000000000364,35.850000000000364,59.460000000000036,0.6029263370333054,69.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-04-27 12:30:00+00:00,2026-04-27 12:31:00+00:00,4705.98,4704.02,4711.859999999997,1.9599999999991269,5.879999999997381,120,2026-04-27 14:31:00+00:00,4704.02,4707.42,0,2026-04-27 12:36:00+00:00,4704.02,stop_loss,-1.9599999999991269,False,0.0,1.0,4730.46,-24.609999999999673,24.609999999999673,68.26999999999953,0.360480445290755,31.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2026-04-27 13:00:00+00:00,2026-04-27 13:01:00+00:00,4699.28,4703.33,4687.129999999999,4.050000000000182,12.150000000000546,120,2026-04-27 15:15:00+00:00,4699.45,4703.33,1,2026-04-27 13:18:00+00:00,4703.33,stop_loss,-4.050000000000182,False,0.0,1.0,4730.46,-31.099999999999454,31.099999999999454,68.26999999999953,0.4555441628826669,33.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2026-04-27 13:30:00+00:00,2026-04-27 13:31:00+00:00,4698.15,4695.53,4706.009999999999,2.619999999999891,7.859999999999673,120,2026-04-27 15:31:00+00:00,4695.53,4699.36,0,2026-04-27 13:33:00+00:00,4695.53,stop_loss,-2.619999999999891,False,0.0,1.0,4730.46,-32.470000000000255,32.470000000000255,68.26999999999953,0.475611542405163,35.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2026-04-27 14:15:00+00:00,2026-04-27 14:16:00+00:00,4692.44,4688.51,4704.229999999998,3.9299999999993815,11.789999999998145,120,2026-04-27 16:16:00+00:00,4688.51,4692.2,0,2026-04-27 14:27:00+00:00,4688.51,stop_loss,-3.9299999999993815,False,0.0,1.0,4730.46,-38.150000000000546,38.150000000000546,68.26999999999953,0.558810604950942,38.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2026-04-27 14:30:00+00:00,2026-04-27 14:31:00+00:00,4686.96,4693.4,4667.640000000001,6.4399999999996,19.3199999999988,120,2026-04-27 16:31:00+00:00,4689.45,4693.4,0,2026-04-27 14:36:00+00:00,4693.4,stop_loss,-6.4399999999996,False,0.0,1.0,4730.46,-43.35999999999967,43.35999999999967,68.26999999999953,0.6351252380254866,39.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2026-04-27 14:45:00+00:00,2026-04-27 14:46:00+00:00,4691.98,4685.37,4711.809999999999,6.609999999999673,19.829999999999018,120,2026-04-27 16:46:00+00:00,4685.37,4690.95,0,2026-04-27 14:52:00+00:00,4685.37,stop_loss,-6.609999999999673,False,0.0,1.0,4730.46,-38.75,38.75,68.26999999999953,0.5675992383184454,40.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2026-04-27 15:00:00+00:00,2026-04-27 15:01:00+00:00,4678.56,4689.09,4646.970000000001,10.529999999999745,31.589999999999236,120,2026-04-27 17:30:00+00:00,4685.31,4689.09,2,2026-04-27 17:30:00+00:00,4680.5,timeout,-1.9399999999995998,False,0.0,1.0,4730.46,-51.73000000000047,51.73000000000047,68.26999999999953,0.7577266735022826,41.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2026-04-27 17:30:00+00:00,2026-04-27 17:31:00+00:00,4680.52,4672.79,4703.710000000002,7.730000000000473,23.19000000000142,120,2026-04-27 19:31:00+00:00,4672.79,4677.24,0,2026-04-27 19:31:00+00:00,4680.36,timeout,-0.16000000000076398,False,-1.0,-1.0,4667.2,13.150000000000546,13.150000000000546,58.279999999999745,0.2256348661633597,5.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
1,2026-04-28 07:15:00+00:00,2026-04-28 07:16:00+00:00,4633.23,4627.33,4650.9299999999985,5.899999999999636,17.69999999999891,120,2026-04-28 09:16:00+00:00,4627.33,4633.59,0,2026-04-28 07:28:00+00:00,4627.33,stop_loss,-5.899999999999636,False,-1.0,1.0,4701.59,-68.63999999999942,68.63999999999942,63.26000000000022,1.085045842554524,28.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2026-04-28 08:00:00+00:00,2026-04-28 08:01:00+00:00,4627.18,4628.59,4622.950000000001,1.4099999999998545,4.229999999999563,120,2026-04-28 10:01:00+00:00,4623.41,4628.59,0,2026-04-28 08:01:00+00:00,4622.950000000001,target_hit,4.229999999999563,True,-1.0,1.0,4701.59,-74.42000000000007,74.42000000000007,63.26000000000022,1.1764147960796683,31.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-04-28 08:15:00+00:00,2026-04-28 08:16:00+00:00,4621.1,4633.69,4583.330000000003,12.589999999999236,37.76999999999771,120,2026-04-28 10:16:00+00:00,4625.27,4633.69,0,2026-04-28 08:32:00+00:00,4633.69,stop_loss,-12.589999999999236,False,-1.0,1.0,4701.59,-80.55000000000018,80.55000000000018,63.26000000000022,1.2733164717040768,32.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-04-28 08:45:00+00:00,2026-04-28 08:46:00+00:00,4628.45,4626.73,4633.610000000001,1.7200000000002547,5.160000000000764,120,2026-04-28 10:46:00+00:00,4626.73,4630.64,0,2026-04-28 08:48:00+00:00,4626.73,stop_loss,-1.7200000000002547,False,-1.0,1.0,4701.59,-73.23999999999978,73.23999999999978,63.26000000000022,1.157761618716401,34.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2026-04-28 09:15:00+00:00,2026-04-28 09:16:00+00:00,4622.39,4628.36,4604.480000000002,5.969999999999345,17.909999999998035,120,2026-04-28 11:16:00+00:00,4622.73,4628.36,0,2026-04-28 09:58:00+00:00,4604.480000000002,target_hit,17.909999999998035,True,-1.0,1.0,4701.59,-79.04000000000087,79.04000000000087,63.26000000000022,1.2494467277900823,36.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-04-28 10:00:00+00:00,2026-04-28 10:01:00+00:00,4609.71,4615.28,4593.000000000001,5.569999999999709,16.709999999999127,120,2026-04-28 12:01:00+00:00,4609.1,4615.28,0,2026-04-28 10:19:00+00:00,4615.28,stop_loss,-5.569999999999709,False,-1.0,1.0,4701.59,-91.75,91.75,63.26000000000022,1.4503635788808042,39.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-04-28 10:30:00+00:00,2026-04-28 10:31:00+00:00,4614.25,4616.23,4608.310000000001,1.9799999999995634,5.93999999999869,120,2026-04-28 12:31:00+00:00,4612.28,4616.23,0,2026-04-28 10:53:00+00:00,4608.310000000001,target_hit,5.93999999999869,True,-1.0,1.0,4701.59,-87.5600000000004,87.5600000000004,63.26000000000022,1.3841289914638017,41.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-04-28 11:45:00+00:00,2026-04-28 11:46:00+00:00,4571.86,4600.19,4486.87,28.329999999999927,84.98999999999978,120,2026-04-28 14:45:00+00:00,4596.17,4600.19,4,2026-04-28 12:52:00+00:00,4600.19,stop_loss,-28.329999999999927,False,-1.0,1.0,4701.59,-129.59000000000015,129.59000000000015,63.26000000000022,2.048529876699331,46.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-04-28 13:15:00+00:00,2026-04-28 13:16:00+00:00,4576.61,4594.77,4522.129999999997,18.160000000000764,54.48000000000229,120,2026-04-28 18:30:00+00:00,4588.08,4594.77,6,2026-04-28 16:57:00+00:00,4594.77,stop_loss,-18.160000000000764,False,-1.0,-1.0,4554.39,22.140000000000327,22.140000000000327,34.39000000000033,0.643791799941847,4.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-04-28 17:00:00+00:00,2026-04-28 17:01:00+00:00,4593.99,4589.91,4606.23,4.079999999999927,12.239999999999782,120,2026-04-28 19:01:00+00:00,4589.91,4594.67,0,2026-04-28 17:04:00+00:00,4589.91,stop_loss,-4.079999999999927,False,-1.0,-1.0,4554.39,39.409999999998945,39.409999999998945,34.39000000000033,1.1459726664727703,19.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
1,2026-04-28 17:30:00+00:00,2026-04-28 17:31:00+00:00,4595.18,4589.69,4611.650000000002,5.490000000000691,16.470000000002074,120,2026-04-28 19:31:00+00:00,4589.69,4595.77,0,2026-04-28 19:31:00+00:00,4595.83,timeout,0.6499999999996362,True,-1.0,-1.0,4554.39,40.63000000000011,40.63000000000011,34.39000000000033,1.181448095376555,21.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2026-04-29 07:45:00+00:00,2026-04-29 07:46:00+00:00,4571.95,4577.25,4556.049999999999,5.300000000000182,15.900000000000546,120,2026-04-29 11:00:00+00:00,4572.44,4577.25,2,2026-04-29 09:18:00+00:00,4577.25,stop_loss,-5.300000000000182,False,0.0,1.0,4608.12,-35.970000000000255,35.970000000000255,33.94999999999982,1.059499263622988,10.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2026-04-29 09:30:00+00:00,2026-04-29 09:31:00+00:00,4566.08,4569.95,4554.47,3.869999999999891,11.609999999999673,120,2026-04-29 11:31:00+00:00,4565.85,4569.95,0,2026-04-29 09:35:00+00:00,4569.95,stop_loss,-3.869999999999891,False,0.0,1.0,4608.12,-41.82999999999993,41.82999999999993,33.94999999999982,1.2321060382916098,17.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2026-04-29 09:45:00+00:00,2026-04-29 09:46:00+00:00,4561.12,4562.85,4555.9299999999985,1.730000000000473,5.190000000001419,120,2026-04-29 11:46:00+00:00,4558.79,4562.85,0,2026-04-29 09:50:00+00:00,4555.9299999999985,target_hit,5.190000000001419,True,0.0,1.0,4608.12,-46.73000000000047,46.73000000000047,33.94999999999982,1.376435935198843,18.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2026-04-29 10:00:00+00:00,2026-04-29 10:01:00+00:00,4556.99,4559.67,4548.949999999999,2.680000000000291,8.040000000000873,120,2026-04-29 12:01:00+00:00,4551.57,4559.67,0,2026-04-29 10:03:00+00:00,4559.67,stop_loss,-2.680000000000291,False,0.0,1.0,4608.12,-50.99999999999909,50.99999999999909,33.94999999999982,1.5022091310750918,19.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2026-04-29 10:15:00+00:00,2026-04-29 10:16:00+00:00,4570.7,4559.13,4605.409999999999,11.569999999999709,34.70999999999913,120,2026-04-29 13:15:00+00:00,4559.13,4563.01,2,2026-04-29 12:30:00+00:00,4559.13,stop_loss,-11.569999999999709,False,0.0,1.0,4608.12,-37.57999999999993,37.57999999999993,33.94999999999982,1.10692194403535,20.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2026-04-29 12:45:00+00:00,2026-04-29 12:46:00+00:00,4556.28,4560.44,4543.8,4.1599999999998545,12.479999999999563,120,2026-04-29 14:46:00+00:00,4553.95,4560.44,0,2026-04-29 12:55:00+00:00,4543.8,target_hit,12.479999999999563,True,0.0,1.0,4608.12,-51.39000000000033,51.39000000000033,33.94999999999982,1.5136966126657025,30.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2026-04-29 13:00:00+00:00,2026-04-29 13:01:00+00:00,4549.15,4555.39,4530.429999999998,6.240000000000691,18.720000000002074,120,2026-04-29 15:01:00+00:00,4549.18,4555.39,0,2026-04-29 13:30:00+00:00,4530.429999999998,target_hit,18.720000000002074,True,0.0,1.0,4608.12,-58.74000000000069,58.74000000000069,33.94999999999982,1.7301914580265392,31.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2026-04-29 13:30:00+00:00,2026-04-29 13:31:00+00:00,4531.39,4544.12,4493.200000000002,12.729999999999563,38.18999999999869,120,2026-04-29 16:00:00+00:00,4534.79,4544.12,2,2026-04-29 15:00:00+00:00,4544.12,stop_loss,-12.729999999999563,False,0.0,1.0,4608.12,-76.57000000000062,76.57000000000062,33.94999999999982,2.255375552282799,33.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2026-04-29 15:00:00+00:00,2026-04-29 15:01:00+00:00,4544.92,4534.27,4576.869999999999,10.649999999999636,31.94999999999891,120,2026-04-29 19:30:00+00:00,4534.27,4539.85,5,2026-04-29 18:07:00+00:00,4534.27,stop_loss,-10.649999999999636,False,-1.0,-1.0,4510.13,34.38000000000011,34.38000000000011,31.4399999999996,1.0935114503816967,4.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2026-04-29 18:15:00+00:00,2026-04-29 18:16:00+00:00,4527.87,4548.5,4465.98,20.63000000000011,61.89000000000033,120,2026-04-29 20:45:00+00:00,4537.85,4548.5,1,2026-04-29 19:14:00+00:00,4548.5,stop_loss,-20.63000000000011,False,-1.0,1.0,4565.3,-37.35999999999967,37.35999999999967,97.98999999999978,0.38126339422389793,8.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-04-29 19:15:00+00:00,2026-04-29 19:16:00+00:00,4549.54,4538.16,4583.68,11.38000000000011,34.14000000000033,120,2026-04-29 21:16:00+00:00,4538.16,4545.41,0,2026-04-29 19:34:00+00:00,4538.16,stop_loss,-11.38000000000011,False,0.0,-1.0,4517.64,31.779999999999745,31.779999999999745,55.17000000000007,0.5760377016494418,2.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2026-04-30 07:00:00+00:00,2026-04-30 07:01:00+00:00,4588.93,4580.62,4613.8600000000015,8.3100000000004,24.9300000000012,120,2026-04-30 09:45:00+00:00,4580.62,4584.44,1,2026-04-30 08:04:00+00:00,4613.8600000000015,target_hit,24.9300000000012,True,1.0,-1.0,4540.48,48.3100000000004,48.3100000000004,65.25,0.7403831417624582,9.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2026-04-30 08:15:00+00:00,2026-04-30 08:16:00+00:00,4618.31,4601.9,4667.540000000003,16.410000000000764,49.23000000000229,120,2026-04-30 20:15:00+00:00,4601.9,4608.87,18,2026-04-30 20:15:00+00:00,4616.45,timeout,-1.860000000000582,False,1.0,-1.0,4540.48,77.72000000000116,77.72000000000116,65.25,1.191111111111129,14.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-05-01 07:00:00+00:00,2026-05-01 07:01:00+00:00,4595.4,4596.59,4591.829999999998,1.1900000000005093,3.570000000001528,120,2026-05-01 09:01:00+00:00,4591.97,4596.59,0,2026-05-01 07:06:00+00:00,4591.829999999998,target_hit,3.570000000001528,True,1.0,1.0,4636.61,-41.00999999999931,41.00999999999931,21.220000000000255,1.9326107445805285,18.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2026-05-01 07:15:00+00:00,2026-05-01 07:16:00+00:00,4595.01,4592.36,4602.960000000002,2.6500000000005457,7.950000000001637,120,2026-05-01 09:16:00+00:00,4592.36,4596.95,0,2026-05-01 07:21:00+00:00,4592.36,stop_loss,-2.6500000000005457,False,1.0,1.0,4636.61,-41.720000000000255,41.720000000000255,21.220000000000255,1.9660697455230798,19.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-05-01 07:30:00+00:00,2026-05-01 07:31:00+00:00,4590.01,4596.41,4570.810000000001,6.399999999999636,19.19999999999891,120,2026-05-01 09:31:00+00:00,4590.21,4596.41,0,2026-05-01 08:19:00+00:00,4570.810000000001,target_hit,19.19999999999891,True,1.0,1.0,4636.61,-46.8100000000004,46.8100000000004,21.220000000000255,2.2059377945334515,20.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2026-05-01 10:00:00+00:00,2026-05-01 10:01:00+00:00,4562.48,4567.27,4548.109999999997,4.790000000000873,14.37000000000262,120,2026-05-01 12:01:00+00:00,4560.75,4567.27,0,2026-05-01 10:08:00+00:00,4567.27,stop_loss,-4.790000000000873,False,0.0,-1.0,4559.74,2.860000000000582,2.860000000000582,23.460000000000036,0.12190963341860944,0.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
1,2026-05-01 12:15:00+00:00,2026-05-01 12:16:00+00:00,4585.45,4577.07,4610.59,8.38000000000011,25.140000000000327,120,2026-05-01 15:45:00+00:00,4577.07,4582.72,3,2026-05-01 13:52:00+00:00,4610.59,target_hit,25.140000000000327,True,0.0,-1.0,4559.74,25.550000000000182,25.550000000000182,23.460000000000036,1.0890878090366642,9.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-05-01 14:15:00+00:00,2026-05-01 14:16:00+00:00,4656.16,4625.32,4748.68,30.840000000000146,92.52000000000044,120,2026-05-01 16:16:00+00:00,4625.32,4637.14,0,2026-05-01 15:02:00+00:00,4625.32,stop_loss,-30.840000000000146,False,0.0,1.0,4660.56,-4.510000000001128,4.510000000001128,76.86999999999989,0.05867048263303153,0.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2026-05-01 17:30:00+00:00,2026-05-01 17:31:00+00:00,4630.88,4636.02,4615.459999999999,5.140000000000327,15.420000000000982,120,2026-05-01 19:31:00+00:00,4630.8,4636.02,0,2026-05-01 18:16:00+00:00,4615.459999999999,target_hit,15.420000000000982,True,0.0,1.0,4660.56,-29.640000000000327,29.640000000000327,76.86999999999989,0.3855860543775253,13.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
1,2026-05-01 18:45:00+00:00,2026-05-01 18:46:00+00:00,4621.81,4618.12,4632.880000000002,3.6900000000005093,11.070000000001528,120,2026-05-01 20:46:00+00:00,4618.12,4622.48,0,2026-05-01 19:33:00+00:00,4618.12,stop_loss,-3.6900000000005093,False,0.0,1.0,4660.56,-38.92000000000098,38.92000000000098,76.86999999999989,0.5063093534538967,18.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-05-04 07:15:00+00:00,2026-05-04 07:16:00+00:00,4592.16,4587.51,4606.109999999999,4.649999999999636,13.949999999998909,120,2026-05-04 09:16:00+00:00,4587.51,4591.45,0,2026-05-04 07:17:00+00:00,4587.51,stop_loss,-4.649999999999636,False,0.0,1.0,4660.56,-68.5600000000004,68.5600000000004,76.86999999999989,0.8918954078314102,260.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2026-05-04 08:00:00+00:00,2026-05-04 08:01:00+00:00,4578.19,4587.44,4550.44,9.25,27.75,120,2026-05-04 10:30:00+00:00,4583.7,4587.44,2,2026-05-04 10:05:00+00:00,4550.44,target_hit,27.75,True,0.0,1.0,4660.56,-82.23000000000047,82.23000000000047,76.86999999999989,1.069728112397562,263.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
-1,2026-05-04 10:15:00+00:00,2026-05-04 10:16:00+00:00,4540.09,4574.79,4435.990000000001,34.69999999999982,104.09999999999945,120,2026-05-04 13:30:00+00:00,4570.4,4574.79,2,2026-05-04 12:18:00+00:00,4574.79,stop_loss,-34.69999999999982,False,0.0,1.0,4660.56,-120.33000000000084,120.33000000000084,76.86999999999989,1.5653701053727203,272.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
1,2026-05-04 12:30:00+00:00,2026-05-04 12:31:00+00:00,4569.38,4564.83,4583.030000000001,4.550000000000182,13.650000000000546,120,2026-05-04 14:31:00+00:00,4564.83,4571.38,0,2026-05-04 12:35:00+00:00,4564.83,stop_loss,-4.550000000000182,False,0.0,-1.0,4525.97,43.650000000000546,43.650000000000546,100.82000000000062,0.4329498115453311,8.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2026-05-04 13:15:00+00:00,2026-05-04 13:16:00+00:00,4566.39,4568.51,4560.030000000001,2.119999999999891,6.359999999999673,120,2026-05-04 15:16:00+00:00,4557.14,4568.51,0,2026-05-04 13:30:00+00:00,4560.030000000001,target_hit,6.359999999999673,True,0.0,-1.0,4525.97,40.60999999999967,40.60999999999967,100.82000000000062,0.40279706407458266,11.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
1,2026-05-04 13:45:00+00:00,2026-05-04 13:46:00+00:00,4565.45,4556.64,4591.879999999998,8.80999999999949,26.429999999998472,120,2026-05-04 16:00:00+00:00,4556.64,4567.77,1,2026-05-04 14:08:00+00:00,4556.64,stop_loss,-8.80999999999949,False,0.0,-1.0,4525.97,39.4399999999996,39.4399999999996,100.82000000000062,0.3911922237651196,13.0,1.0,0.0,0.0,1.0,0.0,False,False,True
1,2026-05-04 14:30:00+00:00,2026-05-04 14:31:00+00:00,4576.58,4559.66,4627.34,16.920000000000073,50.76000000000022,120,2026-05-04 16:45:00+00:00,4559.66,4565.45,1,2026-05-04 14:59:00+00:00,4559.66,stop_loss,-16.920000000000073,False,0.0,-1.0,4525.97,50.400000000000546,50.400000000000546,100.82000000000062,0.4999008133306907,16.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2026-05-04 15:00:00+00:00,2026-05-04 15:01:00+00:00,4563.21,4577.25,4521.09,14.039999999999964,42.11999999999989,120,2026-05-04 17:15:00+00:00,4572.62,4577.25,1,2026-05-04 15:21:00+00:00,4521.09,target_hit,42.11999999999989,True,-1.0,1.0,4583.76,-20.43000000000029,20.43000000000029,134.59000000000015,0.15179433836095008,1.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2026-05-04 15:45:00+00:00,2026-05-04 15:46:00+00:00,4530.84,4537.04,4512.240000000001,6.199999999999818,18.599999999999454,120,2026-05-04 18:00:00+00:00,4530.48,4537.04,1,2026-05-04 16:08:00+00:00,4512.240000000001,target_hit,18.599999999999454,True,-1.0,1.0,4583.76,-52.780000000000655,52.780000000000655,134.59000000000015,0.392153949030393,4.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-05-04 16:30:00+00:00,2026-05-04 16:31:00+00:00,4517.56,4512.48,4532.800000000003,5.080000000000837,15.24000000000251,120,2026-05-04 18:31:00+00:00,4512.48,4519.91,0,2026-05-04 16:38:00+00:00,4512.48,stop_loss,-5.080000000000837,False,-1.0,-1.0,4500.67,16.76000000000022,16.76000000000022,57.789999999999964,0.29001557362865943,1.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2026-05-04 17:00:00+00:00,2026-05-04 17:01:00+00:00,4514.38,4515.4,4511.3200000000015,1.019999999999527,3.059999999998581,120,2026-05-04 19:01:00+00:00,4508.57,4515.4,0,2026-05-04 17:01:00+00:00,4515.4,stop_loss,-1.019999999999527,False,-1.0,-1.0,4500.67,13.770000000000437,13.770000000000437,57.789999999999964,0.23827651842880163,3.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-05-04 17:15:00+00:00,2026-05-04 17:16:00+00:00,4522.98,4517.33,4539.9299999999985,5.649999999999636,16.94999999999891,120,2026-05-04 19:30:00+00:00,4517.33,4521.53,1,2026-05-04 18:19:00+00:00,4517.33,stop_loss,-5.649999999999636,False,-1.0,-1.0,4500.67,22.139999999999418,22.139999999999418,57.789999999999964,0.38311126492471764,4.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
1,2026-05-05 07:15:00+00:00,2026-05-05 07:16:00+00:00,4554.1,4547.37,4574.290000000002,6.730000000000473,20.19000000000142,120,2026-05-05 09:16:00+00:00,4547.37,4552.21,0,2026-05-05 07:46:00+00:00,4547.37,stop_loss,-6.730000000000473,False,-1.0,-1.0,4500.67,53.44000000000051,53.44000000000051,57.789999999999964,0.9247274614985386,60.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2026-05-05 09:15:00+00:00,2026-05-05 09:16:00+00:00,4556.1,4559.36,4546.320000000002,3.259999999999309,9.779999999997926,120,2026-05-05 11:30:00+00:00,4553.64,4559.36,1,2026-05-05 10:43:00+00:00,4546.320000000002,target_hit,9.779999999997926,True,-1.0,-1.0,4500.67,55.61999999999989,55.61999999999989,57.789999999999964,0.9624502509084604,68.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-05-05 12:30:00+00:00,2026-05-05 12:31:00+00:00,4569.38,4567.87,4573.910000000001,1.5100000000002183,4.530000000000655,120,2026-05-05 14:31:00+00:00,4567.87,4572.65,0,2026-05-05 12:31:00+00:00,4567.87,stop_loss,-1.5100000000002183,False,-1.0,-1.0,4500.67,68.38999999999942,68.38999999999942,57.789999999999964,1.1834227374978277,81.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2026-05-05 12:45:00+00:00,2026-05-05 12:46:00+00:00,4566.9,4574.75,4543.3499999999985,7.850000000000364,23.55000000000109,120,2026-05-05 14:46:00+00:00,4568.85,4574.75,0,2026-05-05 13:04:00+00:00,4574.75,stop_loss,-7.850000000000364,False,-1.0,-1.0,4500.67,66.39999999999964,66.39999999999964,57.789999999999964,1.1489877141373885,82.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2026-05-05 13:15:00+00:00,2026-05-05 13:16:00+00:00,4579.05,4566.96,4615.320000000001,12.090000000000146,36.27000000000044,120,2026-05-05 16:15:00+00:00,4566.96,4571.14,1,2026-05-05 14:18:00+00:00,4566.96,stop_loss,-12.090000000000146,False,-1.0,-1.0,4500.67,78.3799999999992,78.3799999999992,57.789999999999964,1.3562900155736157,84.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
1,2026-05-05 14:30:00+00:00,2026-05-05 14:31:00+00:00,4581.43,4570.94,4612.900000000002,10.490000000000691,31.470000000002074,120,2026-05-05 16:31:00+00:00,4570.94,4576.66,0,2026-05-05 15:53:00+00:00,4570.94,stop_loss,-10.490000000000691,False,0.0,1.0,4586.75,-5.479999999999563,5.479999999999563,83.09000000000015,0.06595258153808586,0.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2026-05-05 16:30:00+00:00,2026-05-05 16:31:00+00:00,4557.1,4562.08,4542.160000000002,4.979999999999563,14.93999999999869,120,2026-05-05 18:31:00+00:00,4557.4,4562.08,0,2026-05-05 16:56:00+00:00,4562.08,stop_loss,-4.979999999999563,False,0.0,1.0,4586.75,-29.530000000000655,29.530000000000655,83.09000000000015,0.3553977614634806,8.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
1,2026-05-06 07:00:00+00:00,2026-05-06 07:01:00+00:00,4667.69,4665.63,4673.869999999998,2.0599999999994907,6.179999999998472,120,2026-05-06 09:01:00+00:00,4665.63,4670.76,0,2026-05-06 07:01:00+00:00,4665.63,stop_loss,-2.0599999999994907,False,1.0,-1.0,4546.26,121.25,121.25,86.07999999999993,1.4085734200743507,34.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2026-05-06 07:15:00+00:00,2026-05-06 07:16:00+00:00,4658.16,4664.99,4637.67,6.829999999999927,20.48999999999978,120,2026-05-06 09:16:00+00:00,4660.8,4664.99,0,2026-05-06 07:24:00+00:00,4664.99,stop_loss,-6.829999999999927,False,1.0,-1.0,4546.26,112.07999999999993,112.07999999999993,86.07999999999993,1.3020446096654277,35.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
