signal_ts,side,p_long,p_short,p_pick,pnl,exit_reason,scaled_half,bars_held,win
2025-12-11 15:41:00+00:00,1,0.7436009049415588,0.6017887592315674,0.7436009049415588,5.0,trail_stop,True,9,True
2025-12-11 19:02:00+00:00,-1,0.21044893562793732,0.6189654469490051,0.6189654469490051,5.0,trail_stop,True,6,True
2025-12-12 13:30:00+00:00,1,0.7392425537109375,0.4681972563266754,0.7392425537109375,-0.6599999999998545,timeout,False,10,False
2025-12-12 14:30:00+00:00,1,0.6070232391357422,0.5362542271614075,0.6070232391357422,5.0,trail_stop,True,10,True
2025-12-12 15:24:00+00:00,-1,0.6699565649032593,0.768140971660614,0.768140971660614,7.5,target_full,True,4,True
2025-12-15 14:01:00+00:00,-1,0.3706009089946747,0.6436242461204529,0.6436242461204529,5.0,trail_stop,True,6,True
2025-12-15 14:31:00+00:00,1,0.7473198175430298,0.21771469712257385,0.7473198175430298,5.0,trail_stop,True,3,True
2025-12-15 16:22:00+00:00,1,0.7720205783843994,0.28355976939201355,0.7720205783843994,5.0,trail_stop,True,3,True
2025-12-16 13:32:00+00:00,-1,0.5136599540710449,0.7346709966659546,0.7346709966659546,5.0,trail_stop,True,3,True
2025-12-16 19:26:00+00:00,1,0.661766767501831,0.3038872182369232,0.661766767501831,5.0,trail_stop,True,3,True
2025-12-17 14:12:00+00:00,1,0.8809982538223267,0.26011231541633606,0.8809982538223267,-7.779999999999745,timeout,False,10,False
2025-12-18 13:31:00+00:00,-1,0.32546624541282654,0.8005116581916809,0.8005116581916809,-6.299999999999272,timeout,False,10,False
2025-12-18 14:43:00+00:00,-1,0.5602498054504395,0.6354342699050903,0.6354342699050903,5.0,trail_stop,True,3,True
2025-12-18 16:10:00+00:00,1,0.6539888978004456,0.4289076328277588,0.6539888978004456,7.5,target_full,True,1,True
2025-12-18 16:13:00+00:00,1,0.6399772763252258,0.44849878549575806,0.6399772763252258,5.0,trail_stop,True,5,True
2025-12-19 14:35:00+00:00,-1,0.5047541856765747,0.6309577822685242,0.6309577822685242,7.5,target_full,True,10,True
2025-12-22 08:00:00+00:00,1,0.6940006613731384,0.34617048501968384,0.6940006613731384,2.7000000000007276,timeout,False,10,True
2025-12-22 14:30:00+00:00,-1,0.31867581605911255,0.7182421684265137,0.7182421684265137,5.0,trail_stop,True,4,True
2025-12-22 15:15:00+00:00,1,0.7224269509315491,0.3364196717739105,0.7224269509315491,5.0,trail_stop,True,2,True
2025-12-23 13:52:00+00:00,1,0.7171414494514465,0.5598503947257996,0.7171414494514465,5.0,trail_stop,True,2,True
2025-12-23 14:34:00+00:00,1,0.6795946359634399,0.5253434181213379,0.6795946359634399,-2.2399999999997817,timeout,False,10,False
2025-12-23 19:01:00+00:00,1,0.7192568778991699,0.346243679523468,0.7192568778991699,5.0,trail_stop,True,10,True
2025-12-23 20:58:00+00:00,1,0.7156111598014832,0.2560896873474121,0.7156111598014832,-7.0900000000001455,timeout,False,10,False
2025-12-24 13:20:00+00:00,-1,0.3033228814601898,0.7952837347984314,0.7952837347984314,-2.7600000000002183,timeout,False,10,False
2025-12-24 14:38:00+00:00,1,0.7108222842216492,0.2654891610145569,0.7108222842216492,5.0,trail_stop,True,3,True
2025-12-24 14:41:00+00:00,1,0.796023428440094,0.33419299125671387,0.796023428440094,-14.699999999999818,timeout,False,10,False
2025-12-24 14:50:00+00:00,-1,0.39424023032188416,0.8425523638725281,0.8425523638725281,-1.7399999999997817,timeout,False,10,False
2025-12-26 12:59:00+00:00,1,0.6137498617172241,0.28944820165634155,0.6137498617172241,5.0,trail_stop,True,2,True
2025-12-26 13:02:00+00:00,1,0.6282507181167603,0.5249173045158386,0.6282507181167603,2.0600000000004,timeout,False,10,True
2025-12-29 08:01:00+00:00,-1,0.3341257572174072,0.6583936214447021,0.6583936214447021,-9.80999999999949,timeout,False,10,False
2025-12-29 08:49:00+00:00,-1,0.4124363958835602,0.6314911842346191,0.6314911842346191,5.0,trail_stop,True,4,True
2025-12-29 11:37:00+00:00,-1,0.3388446271419525,0.7049965262413025,0.7049965262413025,7.5,target_full,True,2,True
2025-12-29 11:40:00+00:00,-1,0.3022696077823639,0.8300597667694092,0.8300597667694092,-12.88000000000011,timeout,False,10,False
2025-12-29 11:43:00+00:00,-1,0.5056402087211609,0.6625258326530457,0.6625258326530457,-0.6099999999996726,timeout,False,10,False
2025-12-29 14:31:00+00:00,-1,0.6440749168395996,0.8583980202674866,0.8583980202674866,5.0,trail_stop,True,9,True
2025-12-29 15:07:00+00:00,-1,0.601496696472168,0.8637102842330933,0.8637102842330933,-4.029999999999745,timeout,False,10,False
2025-12-29 17:40:00+00:00,1,0.8056289553642273,0.4204440116882324,0.8056289553642273,5.0,trail_stop,True,8,True
2025-12-30 08:02:00+00:00,-1,0.4936782717704773,0.5852922797203064,0.5852922797203064,-4.640000000000327,timeout,False,10,False
2025-12-30 08:29:00+00:00,1,0.76385498046875,0.31790217757225037,0.76385498046875,5.0,trail_stop,True,3,True
2025-12-30 13:32:00+00:00,-1,0.6366315484046936,0.7407191395759583,0.7407191395759583,1.6599999999998545,timeout,False,10,True
2025-12-30 14:32:00+00:00,1,0.6243845820426941,0.566459059715271,0.6243845820426941,-14.430000000000291,timeout,False,10,False
2025-12-30 14:35:00+00:00,1,0.8215312361717224,0.37708836793899536,0.8215312361717224,5.0,trail_stop,True,3,True
2025-12-30 19:47:00+00:00,1,0.7825778722763062,0.3882962763309479,0.7825778722763062,-8.13000000000011,timeout,False,10,False
2025-12-31 10:30:00+00:00,-1,0.39317575097084045,0.7237861752510071,0.7237861752510071,1.389999999999418,timeout,False,10,True
2025-12-31 12:24:00+00:00,1,0.7311694622039795,0.35391923785209656,0.7311694622039795,5.0,trail_stop,True,7,True
2025-12-31 14:30:00+00:00,-1,0.38110363483428955,0.7349429130554199,0.7349429130554199,5.0,trail_stop,True,9,True
2026-01-02 13:21:00+00:00,1,0.7610303163528442,0.36586102843284607,0.7610303163528442,-15.970000000000255,timeout,False,10,False
2026-01-02 13:24:00+00:00,1,0.6986292600631714,0.4167773723602295,0.6986292600631714,-10.829999999999927,timeout,False,10,False
2026-01-02 14:30:00+00:00,-1,0.5219301581382751,0.7967703938484192,0.7967703938484192,5.0,trail_stop,True,2,True
2026-01-02 14:36:00+00:00,-1,0.5158502459526062,0.6724619269371033,0.6724619269371033,5.0,trail_stop,True,3,True
2026-01-05 11:28:00+00:00,1,0.678544819355011,0.4125325381755829,0.678544819355011,4.275000000000091,timeout,True,10,True
2026-01-05 14:10:00+00:00,1,0.6328114867210388,0.511480450630188,0.6328114867210388,-3.4700000000002547,timeout,False,10,False
2026-01-05 16:49:00+00:00,-1,0.47191938757896423,0.5823386907577515,0.5823386907577515,7.5,target_full,True,9,True
2026-01-05 17:01:00+00:00,1,0.6076554656028748,0.5288891792297363,0.6076554656028748,3.6899999999996,timeout,False,10,True
2026-01-06 09:11:00+00:00,1,0.8583452105522156,0.2512979507446289,0.8583452105522156,-0.8100000000004002,timeout,False,10,False
2026-01-06 09:47:00+00:00,1,0.5830350518226624,0.4725891053676605,0.5830350518226624,-0.2899999999999636,timeout,False,10,False
2026-01-07 12:21:00+00:00,-1,0.21844354271888733,0.7791354656219482,0.7791354656219482,-7.930000000000291,timeout,False,10,False
2026-01-07 13:00:00+00:00,-1,0.1664344072341919,0.6009714007377625,0.6009714007377625,7.5,target_full,True,7,True
2026-01-07 13:06:00+00:00,1,0.7057769894599915,0.4071026146411896,0.7057769894599915,-5.349999999999454,timeout,False,10,False
2026-01-07 13:09:00+00:00,1,0.7327803373336792,0.5524611473083496,0.7327803373336792,5.0,trail_stop,True,2,True
2026-01-07 14:30:00+00:00,-1,0.5300868153572083,0.6703901886940002,0.6703901886940002,5.0,trail_stop,True,2,True
2026-01-08 15:10:00+00:00,1,0.5971345901489258,0.3530539870262146,0.5971345901489258,5.0,trail_stop,True,6,True
2026-01-09 08:05:00+00:00,1,0.6304674744606018,0.23951512575149536,0.6304674744606018,-0.42000000000007276,timeout,False,10,False
2026-01-09 13:32:00+00:00,-1,0.7203115224838257,0.8208125233650208,0.8208125233650208,-5.640000000000327,timeout,False,10,False
2026-01-09 13:35:00+00:00,-1,0.7084115147590637,0.844279408454895,0.844279408454895,-4.150000000000546,timeout,False,10,False
2026-01-09 17:56:00+00:00,-1,0.39327478408813477,0.6568098664283752,0.6568098664283752,-7.619999999999891,timeout,False,10,False
2026-01-12 14:03:00+00:00,-1,0.4813079833984375,0.832533061504364,0.832533061504364,5.0,trail_stop,True,7,True
2026-01-12 14:39:00+00:00,-1,0.47221165895462036,0.8152461647987366,0.8152461647987366,5.0,trail_stop,True,2,True
2026-01-12 20:42:00+00:00,1,0.7802513837814331,0.2664344012737274,0.7802513837814331,0.05999999999949068,timeout,False,10,True
2026-01-13 13:01:00+00:00,1,0.6120327711105347,0.22800414264202118,0.6120327711105347,6.845000000000255,timeout,True,10,True
2026-01-13 13:31:00+00:00,-1,0.6261695623397827,0.8647920489311218,0.8647920489311218,-8.88000000000011,timeout,False,10,False
2026-01-13 17:58:00+00:00,1,0.7298461198806763,0.36478114128112793,0.7298461198806763,5.0,trail_stop,True,3,True
2026-01-13 20:31:00+00:00,1,0.7630373239517212,0.25468310713768005,0.7630373239517212,-0.27999999999974534,timeout,False,10,False
2026-01-13 20:34:00+00:00,1,0.596168041229248,0.45557597279548645,0.596168041229248,5.0,trail_stop,True,2,True
2026-01-14 08:05:00+00:00,1,0.8601219058036804,0.1891237199306488,0.8601219058036804,0.47000000000025466,timeout,False,10,True
2026-01-14 12:02:00+00:00,1,0.6915789842605591,0.18387581408023834,0.6915789842605591,1.1099999999996726,timeout,False,10,True
2026-01-14 14:35:00+00:00,-1,0.616651177406311,0.7561746835708618,0.7561746835708618,5.0,trail_stop,True,4,True
2026-01-14 14:38:00+00:00,1,0.8254250884056091,0.23186513781547546,0.8254250884056091,-16.73999999999978,timeout,False,10,False
2026-01-14 20:02:00+00:00,-1,0.4739474356174469,0.6726241111755371,0.6726241111755371,-4.640000000000327,timeout,False,10,False
2026-01-15 18:30:00+00:00,-1,0.3633388578891754,0.7178475856781006,0.7178475856781006,-0.9700000000002547,timeout,False,10,False
2026-01-15 20:09:00+00:00,1,0.8053770661354065,0.19010795652866364,0.8053770661354065,-2.8099999999994907,timeout,False,10,False
2026-01-16 12:52:00+00:00,1,0.6731507778167725,0.22212567925453186,0.6731507778167725,5.0,trail_stop,True,4,True
2026-01-16 14:31:00+00:00,-1,0.3829144537448883,0.698665201663971,0.698665201663971,-4.699999999999818,timeout,False,10,False
2026-01-16 14:37:00+00:00,1,0.6650874018669128,0.39493730664253235,0.6650874018669128,5.0,trail_stop,True,10,True
2026-01-16 15:28:00+00:00,-1,0.572496235370636,0.8979097604751587,0.8979097604751587,7.5,target_full,True,1,True
2026-01-16 15:31:00+00:00,-1,0.4871865510940552,0.8439674973487854,0.8439674973487854,7.5,target_full,True,1,True
2026-01-16 17:22:00+00:00,-1,0.6770890355110168,0.728447675704956,0.728447675704956,5.0,trail_stop,True,7,True
2026-01-20 08:30:00+00:00,1,0.612424910068512,0.2134222835302353,0.612424910068512,-0.38000000000010914,timeout,False,10,False
2026-01-20 10:33:00+00:00,1,0.6010797023773193,0.43439504504203796,0.6010797023773193,-2.5900000000001455,timeout,False,10,False
2026-01-20 14:00:00+00:00,-1,0.561686098575592,0.7701014876365662,0.7701014876365662,5.0,trail_stop,True,8,True
2026-01-20 14:30:00+00:00,-1,0.6875077486038208,0.8582416772842407,0.8582416772842407,5.0,trail_stop,True,4,True
2026-01-20 17:45:00+00:00,-1,0.31765374541282654,0.6647504568099976,0.6647504568099976,-6.219999999999345,timeout,False,10,False
2026-01-20 20:18:00+00:00,1,0.6224810481071472,0.35457590222358704,0.6224810481071472,-3.9700000000002547,timeout,False,10,False
2026-01-21 09:22:00+00:00,1,0.7945320010185242,0.27250322699546814,0.7945320010185242,5.0,trail_stop,True,4,True
2026-01-21 11:46:00+00:00,1,0.7885026335716248,0.3085872232913971,0.7885026335716248,5.0,trail_stop,True,2,True
2026-01-21 13:01:00+00:00,1,0.8110613226890564,0.48189830780029297,0.8110613226890564,5.0,trail_stop,True,6,True
2026-01-21 14:07:00+00:00,1,0.6316962838172913,0.5714508891105652,0.6316962838172913,-20.0,stop_loss,False,3,False
2026-01-21 15:19:00+00:00,-1,0.5865406394004822,0.9181929230690002,0.9181929230690002,5.0,trail_stop,True,2,True
2026-01-21 17:31:00+00:00,1,0.8595967888832092,0.5661720037460327,0.8595967888832092,5.0,trail_stop,True,6,True
2026-01-21 19:28:00+00:00,1,0.7424294352531433,0.6236556172370911,0.7424294352531433,7.5,target_full,True,1,True
2026-01-21 19:31:00+00:00,-1,0.4199174642562866,0.7723008394241333,0.7723008394241333,7.5,target_full,True,3,True
2026-01-21 19:34:00+00:00,-1,0.3874533474445343,0.9026922583580017,0.9026922583580017,7.5,target_full,True,1,True
2026-01-21 19:37:00+00:00,-1,0.4635436236858368,0.8283358216285706,0.8283358216285706,5.0,trail_stop,True,3,True
2026-01-22 14:32:00+00:00,1,0.8329095840454102,0.6260188817977905,0.8329095840454102,5.0,trail_stop,True,2,True
2026-01-22 14:35:00+00:00,-1,0.48877137899398804,0.8095184564590454,0.8095184564590454,-9.179999999999382,timeout,False,10,False
2026-01-22 14:38:00+00:00,-1,0.4861568808555603,0.7557459473609924,0.7557459473609924,3.9649999999996908,timeout,True,10,True
2026-01-22 15:26:00+00:00,1,0.6661453247070312,0.45371776819229126,0.6661453247070312,5.0,trail_stop,True,5,True
2026-01-22 17:23:00+00:00,1,0.7018247246742249,0.36239874362945557,0.7018247246742249,5.0,trail_stop,True,5,True
2026-01-23 08:24:00+00:00,1,0.851326584815979,0.5476882457733154,0.851326584815979,-2.769999999999527,timeout,False,10,False
2026-01-23 08:27:00+00:00,1,0.8593771457672119,0.8069869875907898,0.8593771457672119,7.5,target_full,True,2,True
2026-01-23 13:00:00+00:00,-1,0.4273344576358795,0.6654092669487,0.6654092669487,-3.6099999999996726,timeout,False,10,False
2026-01-23 14:30:00+00:00,1,0.6901232600212097,0.5513177514076233,0.6901232600212097,7.5,target_full,True,2,True
2026-01-23 14:33:00+00:00,-1,0.49817734956741333,0.8189548850059509,0.8189548850059509,-4.3400000000001455,timeout,False,10,False
2026-01-23 17:54:00+00:00,1,0.8170679807662964,0.4656548500061035,0.8170679807662964,5.0,trail_stop,True,9,True
2026-01-23 20:00:00+00:00,-1,0.535343587398529,0.657429575920105,0.657429575920105,7.5,target_full,True,7,True
2026-01-26 12:01:00+00:00,-1,0.2672262489795685,0.727821946144104,0.727821946144104,0.7899999999999636,timeout,False,10,True
2026-01-26 13:04:00+00:00,-1,0.5402794480323792,0.8798293471336365,0.8798293471336365,-8.899999999999636,timeout,False,10,False
2026-01-26 15:34:00+00:00,1,0.7758838534355164,0.5343291759490967,0.7758838534355164,7.5,target_full,True,2,True
2026-01-26 17:46:00+00:00,1,0.6289706230163574,0.5346525311470032,0.6289706230163574,-1.6200000000008004,timeout,False,10,False
2026-01-26 18:07:00+00:00,1,0.8834390640258789,0.3800506889820099,0.8834390640258789,-3.1099999999996726,timeout,False,10,False
2026-01-27 08:29:00+00:00,1,0.8916809558868408,0.2541441023349762,0.8916809558868408,0.47999999999956344,timeout,False,10,True
2026-01-27 11:47:00+00:00,1,0.6404064297676086,0.4515741169452667,0.6404064297676086,-1.8900000000003274,timeout,False,10,False
2026-01-27 20:08:00+00:00,-1,0.36152389645576477,0.6721885800361633,0.6721885800361633,-20.0,stop_loss,False,2,False
2026-01-28 08:27:00+00:00,1,0.8481739163398743,0.5780550837516785,0.8481739163398743,7.5,target_full,True,4,True
2026-01-28 09:18:00+00:00,1,0.8407127261161804,0.6070744395256042,0.8407127261161804,5.0,trail_stop,True,2,True
2026-01-28 11:00:00+00:00,-1,0.4255887567996979,0.7140868902206421,0.7140868902206421,7.5,target_full,True,3,True
2026-01-28 14:36:00+00:00,1,0.8022403120994568,0.7303008437156677,0.8022403120994568,5.0,trail_stop,True,3,True
2026-01-28 15:00:00+00:00,1,0.6531480550765991,0.4812413156032562,0.6531480550765991,-20.0,stop_loss,False,6,False
2026-01-28 17:00:00+00:00,-1,0.4156816601753235,0.6528862118721008,0.6528862118721008,5.0,trail_stop,True,7,True
2026-01-28 18:18:00+00:00,-1,0.697567880153656,0.8150494694709778,0.8150494694709778,3.9899999999997817,timeout,True,10,True
2026-01-28 18:24:00+00:00,-1,0.5498452186584473,0.8241692185401917,0.8241692185401917,5.0,trail_stop,True,2,True
2026-01-29 08:04:00+00:00,-1,0.6293809413909912,0.8646664023399353,0.8646664023399353,5.0,trail_stop,True,2,True
2026-01-29 08:07:00+00:00,-1,0.7104519605636597,0.8075038194656372,0.8075038194656372,5.0,trail_stop,True,2,True
2026-01-29 08:46:00+00:00,-1,0.3644687235355377,0.7254568338394165,0.7254568338394165,-20.0,stop_loss,False,10,False
2026-01-29 10:13:00+00:00,1,0.7389937043190002,0.669423520565033,0.7389937043190002,-9.260000000000218,timeout,False,10,False
2026-01-29 10:31:00+00:00,1,0.7871294021606445,0.5177575945854187,0.7871294021606445,5.0,trail_stop,True,2,True
2026-01-29 10:58:00+00:00,1,0.7442993521690369,0.6792029738426208,0.7442993521690369,7.5,target_full,True,9,True
2026-01-29 12:13:00+00:00,1,0.662815511226654,0.4548971951007843,0.662815511226654,0.4099999999998545,timeout,False,10,True
2026-01-30 11:53:00+00:00,-1,0.5123183727264404,0.610542356967926,0.610542356967926,-20.0,stop_loss,False,2,False
2026-01-30 12:47:00+00:00,-1,0.5347872972488403,0.884840726852417,0.884840726852417,7.5,target_full,True,1,True
2026-01-30 14:32:00+00:00,-1,0.5130778551101685,0.8118516206741333,0.8118516206741333,-20.0,stop_loss,False,1,False
2026-02-02 17:09:00+00:00,1,0.6943672299385071,0.295813649892807,0.6943672299385071,-20.0,stop_loss,False,6,False
2026-02-02 19:42:00+00:00,1,0.5943728089332581,0.3594517707824707,0.5943728089332581,5.0,trail_stop,True,2,True
2026-02-03 08:58:00+00:00,1,0.6396182179450989,0.4823586046695709,0.6396182179450989,-0.5500000000001819,timeout,False,10,False
2026-02-03 11:25:00+00:00,1,0.7663257718086243,0.5430494546890259,0.7663257718086243,5.0,trail_stop,True,2,True
2026-02-03 12:01:00+00:00,1,0.7594822645187378,0.5909214615821838,0.7594822645187378,5.0,trail_stop,True,2,True
2026-02-03 13:01:00+00:00,1,0.8709312677383423,0.7430081963539124,0.8709312677383423,5.0,trail_stop,True,2,True
2026-02-03 13:04:00+00:00,1,0.6635559797286987,0.4637042284011841,0.6635559797286987,5.0,trail_stop,True,2,True
2026-02-03 16:16:00+00:00,-1,0.6146932244300842,0.6977924108505249,0.6977924108505249,5.0,trail_stop,True,2,True
2026-02-04 08:08:00+00:00,1,0.6858963370323181,0.4154462218284607,0.6858963370323181,-1.430000000000291,timeout,False,10,False
2026-02-04 11:17:00+00:00,1,0.7423868179321289,0.6571064591407776,0.7423868179321289,7.5,target_full,True,1,True
2026-02-04 11:20:00+00:00,1,0.7250925898551941,0.644788920879364,0.7250925898551941,5.0,trail_stop,True,4,True
2026-02-04 11:56:00+00:00,1,0.6719432473182678,0.5217368602752686,0.6719432473182678,5.0,trail_stop,True,5,True
2026-02-04 12:32:00+00:00,1,0.8454285860061646,0.35848912596702576,0.8454285860061646,5.0,trail_stop,True,3,True
2026-02-04 12:35:00+00:00,1,0.6653833985328674,0.43799132108688354,0.6653833985328674,-6.350000000000364,timeout,False,10,False
2026-02-04 13:02:00+00:00,1,0.8898102641105652,0.5086278915405273,0.8898102641105652,-20.0,stop_loss,False,7,False
2026-02-04 13:41:00+00:00,1,0.8651946187019348,0.741817831993103,0.8651946187019348,7.5,target_full,True,7,True
2026-02-04 14:32:00+00:00,-1,0.7532117366790771,0.9058058261871338,0.9058058261871338,7.5,target_full,True,5,True
2026-02-04 16:47:00+00:00,1,0.8263195753097534,0.6549182534217834,0.8263195753097534,-20.0,stop_loss,False,1,False
2026-02-04 19:08:00+00:00,1,0.6086893081665039,0.3947753310203552,0.6086893081665039,5.0,trail_stop,True,5,True
2026-02-04 19:53:00+00:00,1,0.8046433925628662,0.5119355916976929,0.8046433925628662,-8.489999999999782,timeout,False,10,False
2026-02-05 08:12:00+00:00,-1,0.46733593940734863,0.5906026363372803,0.5906026363372803,5.0,trail_stop,True,5,True
2026-02-05 08:54:00+00:00,-1,0.712632954120636,0.7908114194869995,0.7908114194869995,7.5,target_full,True,6,True
2026-02-05 12:00:00+00:00,1,0.6477869749069214,0.5614174008369446,0.6477869749069214,5.0,trail_stop,True,3,True
2026-02-05 12:06:00+00:00,1,0.9276142716407776,0.5678497552871704,0.9276142716407776,-20.0,stop_loss,False,4,False
2026-02-05 19:33:00+00:00,-1,0.636095404624939,0.8570948839187622,0.8570948839187622,-5.630000000000109,timeout,False,10,False
2026-02-06 09:01:00+00:00,1,0.7878645062446594,0.7242971062660217,0.7878645062446594,-4.5,timeout,False,10,False
2026-02-06 10:04:00+00:00,1,0.5969075560569763,0.39455047249794006,0.5969075560569763,5.0,trail_stop,True,5,True
2026-02-06 11:01:00+00:00,-1,0.5311004519462585,0.6857433915138245,0.6857433915138245,7.5,target_full,True,2,True
2026-02-06 11:04:00+00:00,1,0.6489096283912659,0.5896437168121338,0.6489096283912659,5.0,trail_stop,True,6,True
2026-02-06 12:10:00+00:00,1,0.7157576084136963,0.5030283331871033,0.7157576084136963,5.0,trail_stop,True,2,True
2026-02-06 13:01:00+00:00,1,0.8613908886909485,0.4530917704105377,0.8613908886909485,-12.38000000000011,timeout,False,10,False
2026-02-06 14:25:00+00:00,1,0.8574411273002625,0.7564386129379272,0.8574411273002625,5.0,trail_stop,True,2,True
2026-02-09 08:17:00+00:00,1,0.6078755855560303,0.4506312906742096,0.6078755855560303,-3.6099999999996726,timeout,False,10,False
2026-02-09 09:26:00+00:00,1,0.7476274967193604,0.3732456862926483,0.7476274967193604,5.0,trail_stop,True,5,True
2026-02-09 09:59:00+00:00,-1,0.34756651520729065,0.5891066789627075,0.5891066789627075,7.5,target_full,True,2,True
2026-02-09 12:50:00+00:00,1,0.5806245803833008,0.30575940012931824,0.5806245803833008,-3.800000000000182,timeout,False,10,False
2026-02-09 16:26:00+00:00,1,0.5918847322463989,0.24904444813728333,0.5918847322463989,-3.630000000000109,timeout,False,10,False
2026-02-10 09:09:00+00:00,1,0.7583205103874207,0.5844596028327942,0.7583205103874207,-10.769999999999527,timeout,False,10,False
2026-02-10 10:57:00+00:00,1,0.6314919590950012,0.3992893397808075,0.6314919590950012,5.0,trail_stop,True,8,True
2026-02-10 11:18:00+00:00,1,0.7088146805763245,0.33026665449142456,0.7088146805763245,0.7299999999995634,timeout,False,10,True
2026-02-10 12:42:00+00:00,1,0.6146970987319946,0.30076849460601807,0.6146970987319946,-20.0,stop_loss,False,10,False
2026-02-10 12:45:00+00:00,1,0.5990407466888428,0.4336123764514923,0.5990407466888428,5.0,trail_stop,True,6,True
2026-02-10 13:30:00+00:00,-1,0.5543379783630371,0.7323293089866638,0.7323293089866638,-8.490000000000691,timeout,False,10,False
2026-02-10 13:36:00+00:00,-1,0.32957983016967773,0.7727074027061462,0.7727074027061462,5.0,trail_stop,True,2,True
2026-02-10 15:36:00+00:00,-1,0.7185671925544739,0.8517583608627319,0.8517583608627319,7.5,target_full,True,1,True
2026-02-10 18:24:00+00:00,1,0.6879110932350159,0.5494158864021301,0.6879110932350159,5.0,trail_stop,True,5,True
2026-02-10 19:30:00+00:00,1,0.8616192936897278,0.15475356578826904,0.8616192936897278,-1.430000000000291,timeout,False,10,False
2026-02-10 19:33:00+00:00,1,0.6196216940879822,0.1575949490070343,0.6196216940879822,-2.0299999999997453,timeout,False,10,False
2026-02-10 20:48:00+00:00,1,0.5903261303901672,0.4391038417816162,0.5903261303901672,-10.970000000000255,timeout,False,10,False
2026-02-11 09:46:00+00:00,1,0.6559349298477173,0.535464346408844,0.6559349298477173,-6.600000000000364,timeout,False,10,False
2026-02-11 09:49:00+00:00,1,0.715412437915802,0.4309135675430298,0.715412437915802,1.230000000000473,timeout,False,10,True
2026-02-11 11:28:00+00:00,1,0.8135845065116882,0.25355619192123413,0.8135845065116882,-4.850000000000364,timeout,False,10,False
2026-02-11 13:04:00+00:00,-1,0.48841848969459534,0.6726766228675842,0.6726766228675842,5.0,trail_stop,True,9,True
2026-02-11 18:13:00+00:00,1,0.8572295904159546,0.5132820010185242,0.8572295904159546,5.0,trail_stop,True,2,True
2026-02-12 10:35:00+00:00,1,0.723164439201355,0.3765069544315338,0.723164439201355,-4.699999999999818,timeout,False,10,False
2026-02-12 14:14:00+00:00,-1,0.4326196014881134,0.7181740999221802,0.7181740999221802,5.0,trail_stop,True,2,True
2026-02-12 14:32:00+00:00,-1,0.6104447245597839,0.7035564184188843,0.7035564184188843,5.0,trail_stop,True,5,True
2026-02-12 15:59:00+00:00,-1,0.646551251411438,0.8081655502319336,0.8081655502319336,5.0,trail_stop,True,7,True
2026-02-12 16:11:00+00:00,-1,0.32796597480773926,0.8805814385414124,0.8805814385414124,7.5,target_full,True,1,True
2026-02-13 08:06:00+00:00,1,0.8309224843978882,0.3431592285633087,0.8309224843978882,-4.819999999999709,timeout,False,10,False
2026-02-13 08:09:00+00:00,1,0.7776505351066589,0.34498247504234314,0.7776505351066589,-6.430000000000291,timeout,False,10,False
2026-02-13 08:51:00+00:00,1,0.5950242877006531,0.3640887141227722,0.5950242877006531,-2.180000000000291,timeout,False,10,False
2026-02-13 10:57:00+00:00,1,0.8117603659629822,0.3785080015659332,0.8117603659629822,-10.859999999999673,timeout,False,10,False
2026-02-13 11:06:00+00:00,1,0.6323660612106323,0.5276718735694885,0.6323660612106323,5.0,trail_stop,True,6,True
2026-02-13 11:24:00+00:00,1,0.8265537619590759,0.6549919843673706,0.8265537619590759,5.0,trail_stop,True,4,True
2026-02-13 12:30:00+00:00,1,0.7440956830978394,0.18681618571281433,0.7440956830978394,5.0,trail_stop,True,4,True
2026-02-13 13:30:00+00:00,1,0.613146960735321,0.31940609216690063,0.613146960735321,-10.829999999999927,timeout,False,10,False
2026-02-13 14:06:00+00:00,1,0.8205479979515076,0.5826234817504883,0.8205479979515076,5.0,trail_stop,True,7,True
2026-02-13 14:15:00+00:00,1,0.614122211933136,0.5008878111839294,0.614122211933136,5.0,trail_stop,True,2,True
2026-02-13 14:33:00+00:00,1,0.6589681506156921,0.3436865508556366,0.6589681506156921,-20.0,stop_loss,False,5,False
2026-02-13 16:27:00+00:00,-1,0.47682496905326843,0.6079270839691162,0.6079270839691162,5.0,trail_stop,True,6,True
2026-02-16 17:03:00+00:00,-1,0.23697130382061005,0.7643529772758484,0.7643529772758484,0.5199999999995271,timeout,False,10,True
2026-02-16 19:12:00+00:00,1,0.7019824981689453,0.21243010461330414,0.7019824981689453,-0.7899999999999636,timeout,False,10,False
2026-02-17 08:01:00+00:00,1,0.7881313562393188,0.48435157537460327,0.7881313562393188,4.199999999999818,timeout,True,10,True
2026-02-17 08:04:00+00:00,1,0.8359506726264954,0.5381671190261841,0.8359506726264954,1.4400000000005093,timeout,False,10,True
2026-02-17 10:31:00+00:00,1,0.7619395852088928,0.3571217954158783,0.7619395852088928,5.0,trail_stop,True,8,True
2026-02-17 10:37:00+00:00,1,0.7305971384048462,0.34942626953125,0.7305971384048462,-6.6899999999996,timeout,False,10,False
2026-02-17 10:49:00+00:00,1,0.6802982091903687,0.30336281657218933,0.6802982091903687,-0.5599999999994907,timeout,False,10,False
2026-02-17 10:52:00+00:00,1,0.65053790807724,0.21902494132518768,0.65053790807724,5.0,trail_stop,True,10,True
