side,entry_time,entry_price,stop,target,timeout,target_updates,stop_updates,s1_prob,s2_prob,tp,sl,horizon,exit_time,exit_price,exit_reason,pnl,wf_cycle,source,entry_ts,exit_ts,month
1,2025-09-05 14:24:00+00:00,3587.83,3583.5181930175963,3593.6047414942905,2025-09-05 16:25:00+00:00,2,0,0.5,0.8169568181037903,5.774741494290618,4.311806982403663,120,2025-09-05 14:26:00+00:00,3583.5181930175963,stop_loss,-4.311806982403596,18,long,2025-09-05 14:24:00+00:00,2025-09-05 14:26:00+00:00,2025-09
1,2025-09-05 14:27:00+00:00,3585.01,3580.6981930175966,3590.7847414942908,2025-09-05 16:28:00+00:00,2,0,0.5,0.7626955509185791,5.774741494290618,4.311806982403663,120,2025-09-05 14:29:00+00:00,3580.6981930175966,stop_loss,-4.311806982403596,18,long,2025-09-05 14:27:00+00:00,2025-09-05 14:29:00+00:00,2025-09
1,2025-09-05 14:30:00+00:00,3579.49,3575.178193017596,3591.8947414942904,2025-09-05 16:38:00+00:00,9,0,0.5,0.5551029443740845,5.774741494290618,4.311806982403663,120,2025-09-05 14:39:00+00:00,3575.178193017596,stop_loss,-4.311806982403596,18,long,2025-09-05 14:30:00+00:00,2025-09-05 14:39:00+00:00,2025-09
1,2025-09-05 14:45:00+00:00,3580.42,3576.1081930175965,3596.3647414942907,2025-09-05 17:29:00+00:00,43,0,0.5,0.7291064262390137,5.774741494290618,4.311806982403663,120,2025-09-05 16:05:00+00:00,3596.3647414942907,target_hit,15.94474149429061,18,long,2025-09-05 14:45:00+00:00,2025-09-05 16:05:00+00:00,2025-09
1,2025-09-05 17:08:00+00:00,3590.89,3586.5781930175963,3596.6647414942904,2025-09-05 19:08:00+00:00,0,0,0.5,0.4913083016872406,5.774741494290618,4.311806982403663,120,2025-09-05 17:29:00+00:00,3596.6647414942904,target_hit,5.774741494290538,18,long,2025-09-05 17:08:00+00:00,2025-09-05 17:29:00+00:00,2025-09
1,2025-09-08 09:02:00+00:00,3609.32,3605.0081930175966,3616.9947414942903,2025-09-08 11:33:00+00:00,3,0,0.5,0.45270025730133057,5.774741494290618,4.311806982403663,120,2025-09-08 10:13:00+00:00,3616.9947414942903,target_hit,7.674741494290174,18,long,2025-09-08 09:02:00+00:00,2025-09-08 10:13:00+00:00,2025-09
1,2025-09-08 13:19:00+00:00,3625.88,3621.5681930175965,3631.7347414942906,2025-09-08 15:30:00+00:00,8,0,0.5,0.652941882610321,5.774741494290618,4.311806982403663,120,2025-09-08 13:32:00+00:00,3621.5681930175965,stop_loss,-4.311806982403596,18,long,2025-09-08 13:19:00+00:00,2025-09-08 13:32:00+00:00,2025-09
1,2025-09-08 13:34:00+00:00,3624.23,3619.9181930175964,3632.3947414942904,2025-09-08 15:42:00+00:00,4,0,0.5,0.551498532295227,5.774741494290618,4.311806982403663,120,2025-09-08 13:45:00+00:00,3632.3947414942904,target_hit,8.16474149429041,18,long,2025-09-08 13:34:00+00:00,2025-09-08 13:45:00+00:00,2025-09
1,2025-09-08 14:23:00+00:00,3630.74,3626.428193017596,3636.9147414942904,2025-09-08 16:29:00+00:00,4,0,0.5,0.709831178188324,5.774741494290618,4.311806982403663,120,2025-09-08 14:45:00+00:00,3636.9147414942904,target_hit,6.174741494290629,18,long,2025-09-08 14:23:00+00:00,2025-09-08 14:45:00+00:00,2025-09
1,2025-09-08 17:06:00+00:00,3634.47,3630.158193017596,3641.2047414942904,2025-09-08 19:07:00+00:00,2,0,0.5,0.594243586063385,5.774741494290618,4.311806982403663,120,2025-09-08 19:07:00+00:00,3635.92,timeout,1.4500000000002728,18,long,2025-09-08 17:06:00+00:00,2025-09-08 19:07:00+00:00,2025-09
1,2025-09-09 03:39:00+00:00,3643.68,3639.3681930175962,3649.4547414942904,2025-09-09 05:39:00+00:00,0,0,0.5,0.45762306451797485,5.774741494290618,4.311806982403663,120,2025-09-09 04:21:00+00:00,3649.4547414942904,target_hit,5.774741494290538,18,long,2025-09-09 03:39:00+00:00,2025-09-09 04:21:00+00:00,2025-09
1,2025-09-09 14:04:00+00:00,3657.78,3653.4681930175966,3666.4047414942906,2025-09-09 16:05:00+00:00,2,0,0.5,0.605336606502533,5.774741494290618,4.311806982403663,120,2025-09-09 14:06:00+00:00,3653.4681930175966,stop_loss,-4.311806982403596,18,long,2025-09-09 14:04:00+00:00,2025-09-09 14:06:00+00:00,2025-09
1,2025-09-09 15:44:00+00:00,3643.56,3639.2481930175963,3651.5147414942903,2025-09-09 20:02:00+00:00,20,0,0.5,0.5136191248893738,5.774741494290618,4.311806982403663,120,2025-09-09 19:10:00+00:00,3639.2481930175963,stop_loss,-4.311806982403596,18,long,2025-09-09 15:44:00+00:00,2025-09-09 19:10:00+00:00,2025-09
1,2025-09-09 23:35:00+00:00,3637.52,3633.2081930175964,3643.2947414942905,2025-09-10 01:35:00+00:00,0,0,0.5,0.5249612331390381,5.774741494290618,4.311806982403663,120,2025-09-10 00:00:00+00:00,3633.2081930175964,stop_loss,-4.311806982403596,18,long,2025-09-09 23:35:00+00:00,2025-09-10 00:00:00+00:00,2025-09
-1,2025-09-10 07:54:00+00:00,3646.19,3659.141365911918,3618.1287071908446,2025-09-10 15:54:00+00:00,0,0,0.5,0.2900125980377197,28.061292809155653,12.951365911917987,480,2025-09-10 15:54:00+00:00,3647.69,timeout,-1.5,18,short,2025-09-10 07:54:00+00:00,2025-09-10 15:54:00+00:00,2025-09
1,2025-09-10 14:26:00+00:00,3653.07,3648.7581930175966,3658.8447414942907,2025-09-10 16:26:00+00:00,0,0,0.5,0.5581859946250916,5.774741494290618,4.311806982403663,120,2025-09-10 14:43:00+00:00,3648.7581930175966,stop_loss,-4.311806982403596,18,long,2025-09-10 14:26:00+00:00,2025-09-10 14:43:00+00:00,2025-09
1,2025-09-11 06:36:00+00:00,3635.06,3630.7481930175963,3640.8347414942905,2025-09-11 08:36:00+00:00,0,0,0.5,0.49721571803092957,5.774741494290618,4.311806982403663,120,2025-09-11 07:02:00+00:00,3630.7481930175963,stop_loss,-4.311806982403596,18,long,2025-09-11 06:36:00+00:00,2025-09-11 07:02:00+00:00,2025-09
1,2025-09-11 12:43:00+00:00,3632.81,3628.4981930175963,3639.3047414942907,2025-09-11 14:46:00+00:00,2,0,0.5,0.5825282335281372,5.774741494290618,4.311806982403663,120,2025-09-11 12:47:00+00:00,3628.4981930175963,stop_loss,-4.311806982403596,18,long,2025-09-11 12:43:00+00:00,2025-09-11 12:47:00+00:00,2025-09
1,2025-09-11 12:48:00+00:00,3630.31,3625.9981930175963,3642.3647414942907,2025-09-11 15:16:00+00:00,29,0,0.5,0.7701990008354187,5.774741494290618,4.311806982403663,120,2025-09-11 13:17:00+00:00,3625.9981930175963,stop_loss,-4.311806982403596,18,long,2025-09-11 12:48:00+00:00,2025-09-11 13:17:00+00:00,2025-09
1,2025-09-11 13:19:00+00:00,3626.03,3621.7181930175966,3631.8047414942907,2025-09-11 15:19:00+00:00,0,0,0.5,0.8852375745773315,5.774741494290618,4.311806982403663,120,2025-09-11 13:21:00+00:00,3621.7181930175966,stop_loss,-4.311806982403596,18,long,2025-09-11 13:19:00+00:00,2025-09-11 13:21:00+00:00,2025-09
1,2025-09-11 13:23:00+00:00,3626.93,3622.6181930175962,3634.9847414942906,2025-09-11 15:24:00+00:00,2,0,0.5,0.8620014786720276,5.774741494290618,4.311806982403663,120,2025-09-11 13:26:00+00:00,3622.6181930175962,stop_loss,-4.311806982403596,18,long,2025-09-11 13:23:00+00:00,2025-09-11 13:26:00+00:00,2025-09
1,2025-09-11 13:32:00+00:00,3625.7,3621.388193017596,3631.6747414942906,2025-09-11 15:33:00+00:00,2,0,0.5,0.7457106709480286,5.774741494290618,4.311806982403663,120,2025-09-11 13:35:00+00:00,3621.388193017596,stop_loss,-4.311806982403596,18,long,2025-09-11 13:32:00+00:00,2025-09-11 13:35:00+00:00,2025-09
1,2025-09-11 13:42:00+00:00,3626.54,3622.2281930175964,3642.9147414942904,2025-09-11 16:54:00+00:00,53,0,0.5,0.8530844449996948,5.774741494290618,4.311806982403663,120,2025-09-11 16:54:00+00:00,3636.46,timeout,9.920000000000073,18,long,2025-09-11 13:42:00+00:00,2025-09-11 16:54:00+00:00,2025-09
-1,2025-09-11 14:08:00+00:00,3631.66,3644.611365911918,3603.5987071908444,2025-09-11 22:08:00+00:00,0,0,0.5,0.5394771099090576,28.061292809155653,12.951365911917987,480,2025-09-11 22:08:00+00:00,3636.24,timeout,-4.579999999999927,18,short,2025-09-11 14:08:00+00:00,2025-09-11 22:08:00+00:00,2025-09
1,2025-09-11 17:04:00+00:00,3633.96,3629.6481930175964,3640.0347414942908,2025-09-11 19:14:00+00:00,10,0,0.5,0.622295618057251,5.774741494290618,4.311806982403663,120,2025-09-11 19:14:00+00:00,3634.55,timeout,0.5900000000001455,18,long,2025-09-11 17:04:00+00:00,2025-09-11 19:14:00+00:00,2025-09
1,2025-09-15 14:00:00+00:00,3657.29,3652.7021020404445,3665.284506195833,2025-09-15 16:32:00+00:00,12,0,0.5,0.6668313145637512,6.14450619583311,4.58789795955539,120,2025-09-15 15:02:00+00:00,3665.284506195833,target_hit,7.994506195832855,19,long,2025-09-15 14:00:00+00:00,2025-09-15 15:02:00+00:00,2025-09
1,2025-09-15 16:40:00+00:00,3677.88,3673.2921020404447,3684.8445061958328,2025-09-15 21:10:00+00:00,33,0,0.5,0.6331321001052856,6.14450619583311,4.58789795955539,120,2025-09-15 22:01:00+00:00,3680.37,timeout,2.4899999999997817,19,long,2025-09-15 16:40:00+00:00,2025-09-15 22:01:00+00:00,2025-09
1,2025-09-16 16:38:00+00:00,3690.74,3686.1521020404443,3696.8845061958327,2025-09-16 18:38:00+00:00,0,0,0.5,0.5491413474082947,6.14450619583311,4.58789795955539,120,2025-09-16 16:44:00+00:00,3686.1521020404443,stop_loss,-4.587897959555448,19,long,2025-09-16 16:38:00+00:00,2025-09-16 16:44:00+00:00,2025-09
1,2025-09-16 16:54:00+00:00,3690.71,3686.1221020404446,3697.164506195833,2025-09-16 19:02:00+00:00,6,0,0.5,0.6030205488204956,6.14450619583311,4.58789795955539,120,2025-09-16 19:02:00+00:00,3689.49,timeout,-1.2200000000002547,19,long,2025-09-16 16:54:00+00:00,2025-09-16 19:02:00+00:00,2025-09
1,2025-09-17 13:06:00+00:00,3673.75,3669.1621020404446,3681.574506195833,2025-09-17 15:27:00+00:00,6,0,0.5,0.7881327271461487,6.14450619583311,4.58789795955539,120,2025-09-17 13:35:00+00:00,3681.574506195833,target_hit,7.824506195832782,19,long,2025-09-17 13:06:00+00:00,2025-09-17 13:35:00+00:00,2025-09
1,2025-09-17 13:46:00+00:00,3678.33,3673.7421020404445,3684.474506195833,2025-09-17 15:56:00+00:00,9,0,0.5,0.634336531162262,6.14450619583311,4.58789795955539,120,2025-09-17 14:17:00+00:00,3684.474506195833,target_hit,6.144506195832946,19,long,2025-09-17 13:46:00+00:00,2025-09-17 14:17:00+00:00,2025-09
1,2025-09-17 18:30:00+00:00,3682.76,3678.1721020404448,3688.904506195833,2025-09-17 20:30:00+00:00,0,0,0.5,0.4663446247577667,6.14450619583311,4.58789795955539,120,2025-09-17 18:32:00+00:00,3678.1721020404448,stop_loss,-4.587897959555448,19,long,2025-09-17 18:30:00+00:00,2025-09-17 18:32:00+00:00,2025-09
1,2025-09-17 18:33:00+00:00,3675.06,3670.4721020404445,3684.994506195833,2025-09-17 20:36:00+00:00,4,0,0.5,0.5503818988800049,6.14450619583311,4.58789795955539,120,2025-09-17 18:37:00+00:00,3670.4721020404445,stop_loss,-4.587897959555448,19,long,2025-09-17 18:33:00+00:00,2025-09-17 18:37:00+00:00,2025-09
1,2025-09-17 18:38:00+00:00,3668.72,3664.1321020404444,3677.534506195833,2025-09-17 20:39:00+00:00,2,0,0.5,0.7836551666259766,6.14450619583311,4.58789795955539,120,2025-09-17 18:40:00+00:00,3664.1321020404444,stop_loss,-4.587897959555448,19,long,2025-09-17 18:38:00+00:00,2025-09-17 18:40:00+00:00,2025-09
1,2025-09-17 18:41:00+00:00,3673.59,3669.0021020404447,3679.734506195833,2025-09-17 20:41:00+00:00,0,0,0.5,0.5471264123916626,6.14450619583311,4.58789795955539,120,2025-09-17 18:41:00+00:00,3669.0021020404447,stop_loss,-4.587897959555448,19,long,2025-09-17 18:41:00+00:00,2025-09-17 18:41:00+00:00,2025-09
1,2025-09-17 18:42:00+00:00,3665.97,3661.3821020404444,3672.1145061958327,2025-09-17 20:42:00+00:00,0,0,0.5,0.8921740055084229,6.14450619583311,4.58789795955539,120,2025-09-17 18:42:00+00:00,3661.3821020404444,stop_loss,-4.587897959555448,19,long,2025-09-17 18:42:00+00:00,2025-09-17 18:42:00+00:00,2025-09
1,2025-09-17 18:43:00+00:00,3665.2,3660.6121020404444,3671.3445061958328,2025-09-17 20:43:00+00:00,0,0,0.5,0.8592368960380554,6.14450619583311,4.58789795955539,120,2025-09-17 18:44:00+00:00,3660.6121020404444,stop_loss,-4.587897959555448,19,long,2025-09-17 18:43:00+00:00,2025-09-17 18:44:00+00:00,2025-09
1,2025-09-17 19:04:00+00:00,3658.43,3653.8421020404444,3670.104506195833,2025-09-17 21:10:00+00:00,6,0,0.5,0.695102334022522,6.14450619583311,4.58789795955539,120,2025-09-17 19:11:00+00:00,3653.8421020404444,stop_loss,-4.587897959555448,19,long,2025-09-17 19:04:00+00:00,2025-09-17 19:11:00+00:00,2025-09
1,2025-09-17 19:22:00+00:00,3658.31,3653.7221020404445,3670.374506195833,2025-09-17 22:49:00+00:00,70,0,0.5,0.7052478194236755,6.14450619583311,4.58789795955539,120,2025-09-17 22:49:00+00:00,3662.53,timeout,4.220000000000255,19,long,2025-09-17 19:22:00+00:00,2025-09-17 22:49:00+00:00,2025-09
1,2025-09-18 00:11:00+00:00,3663.23,3658.6421020404446,3669.664506195833,2025-09-18 02:11:00+00:00,1,0,0.5,0.46467316150665283,6.14450619583311,4.58789795955539,120,2025-09-18 00:39:00+00:00,3658.6421020404446,stop_loss,-4.587897959555448,19,long,2025-09-18 00:11:00+00:00,2025-09-18 00:39:00+00:00,2025-09
1,2025-09-18 07:19:00+00:00,3646.58,3641.9921020404445,3663.6345061958327,2025-09-18 10:23:00+00:00,39,0,0.5,0.8363275527954102,6.14450619583311,4.58789795955539,120,2025-09-18 08:53:00+00:00,3663.6345061958327,target_hit,17.0545061958328,19,long,2025-09-18 07:19:00+00:00,2025-09-18 08:53:00+00:00,2025-09
1,2025-09-18 10:16:00+00:00,3667.29,3662.7021020404445,3673.434506195833,2025-09-18 13:34:00+00:00,8,0,0.5,0.6335045099258423,6.14450619583311,4.58789795955539,120,2025-09-18 12:30:00+00:00,3673.434506195833,target_hit,6.144506195832946,19,long,2025-09-18 10:16:00+00:00,2025-09-18 12:30:00+00:00,2025-09
1,2025-09-18 13:52:00+00:00,3639.92,3635.3321020404446,3647.294506195833,2025-09-18 15:52:00+00:00,1,0,0.5,0.6999639272689819,6.14450619583311,4.58789795955539,120,2025-09-18 13:54:00+00:00,3635.3321020404446,stop_loss,-4.587897959555448,19,long,2025-09-18 13:52:00+00:00,2025-09-18 13:54:00+00:00,2025-09
1,2025-09-18 13:59:00+00:00,3641.48,3636.8921020404446,3651.444506195833,2025-09-18 16:14:00+00:00,14,0,0.5,0.6909835934638977,6.14450619583311,4.58789795955539,120,2025-09-18 14:17:00+00:00,3636.8921020404446,stop_loss,-4.587897959555448,19,long,2025-09-18 13:59:00+00:00,2025-09-18 14:17:00+00:00,2025-09
1,2025-09-18 14:46:00+00:00,3642.6,3638.0121020404445,3651.574506195833,2025-09-18 16:52:00+00:00,5,0,0.5,0.4637492597103119,6.14450619583311,4.58789795955539,120,2025-09-18 15:10:00+00:00,3638.0121020404445,stop_loss,-4.587897959555448,19,long,2025-09-18 14:46:00+00:00,2025-09-18 15:10:00+00:00,2025-09
1,2025-09-18 15:25:00+00:00,3640.3,3635.7121020404447,3652.274506195833,2025-09-18 19:01:00+00:00,8,0,0.5,0.45883265137672424,6.14450619583311,4.58789795955539,120,2025-09-18 19:01:00+00:00,3641.82,timeout,1.5199999999999818,19,long,2025-09-18 15:25:00+00:00,2025-09-18 19:01:00+00:00,2025-09
1,2025-09-19 05:55:00+00:00,3651.98,3647.3921020404446,3659.434506195833,2025-09-19 08:07:00+00:00,13,0,0.5,0.6558641791343689,6.14450619583311,4.58789795955539,120,2025-09-19 06:22:00+00:00,3647.3921020404446,stop_loss,-4.587897959555448,19,long,2025-09-19 05:55:00+00:00,2025-09-19 06:22:00+00:00,2025-09
1,2025-09-19 08:31:00+00:00,3654.46,3649.8721020404446,3661.6345061958327,2025-09-19 11:02:00+00:00,6,0,0.5,0.587231457233429,6.14450619583311,4.58789795955539,120,2025-09-19 11:02:00+00:00,3654.86,timeout,0.40000000000009095,19,long,2025-09-19 08:31:00+00:00,2025-09-19 11:02:00+00:00,2025-09
1,2025-09-19 15:32:00+00:00,3669.03,3664.4421020404448,3676.724506195833,2025-09-19 19:16:00+00:00,42,0,0.5,0.5195735692977905,6.14450619583311,4.58789795955539,120,2025-09-19 17:46:00+00:00,3676.724506195833,target_hit,7.694506195832673,19,long,2025-09-19 15:32:00+00:00,2025-09-19 17:46:00+00:00,2025-09
1,2025-09-22 07:30:00+00:00,3713.84,3709.2521020404447,3720.654506195833,2025-09-22 09:46:00+00:00,5,0,0.5,0.4982176423072815,6.14450619583311,4.58789795955539,120,2025-09-22 08:43:00+00:00,3720.654506195833,target_hit,6.814506195833019,19,long,2025-09-22 07:30:00+00:00,2025-09-22 08:43:00+00:00,2025-09
1,2025-09-23 07:01:00+00:00,3752.33,3747.7421020404445,3758.664506195833,2025-09-23 09:13:00+00:00,6,0,0.5,0.519160807132721,6.14450619583311,4.58789795955539,120,2025-09-23 08:19:00+00:00,3758.664506195833,target_hit,6.334506195833001,19,long,2025-09-23 07:01:00+00:00,2025-09-23 08:19:00+00:00,2025-09
1,2025-09-23 09:44:00+00:00,3779.45,3774.8621020404444,3791.824506195833,2025-09-23 14:31:00+00:00,105,0,0.5,0.8034073114395142,6.14450619583311,4.58789795955539,120,2025-09-23 13:50:00+00:00,3774.8621020404444,stop_loss,-4.587897959555448,19,long,2025-09-23 09:44:00+00:00,2025-09-23 13:50:00+00:00,2025-09
1,2025-09-23 15:13:00+00:00,3778.93,3774.3421020404444,3786.3645061958327,2025-09-23 17:58:00+00:00,18,0,0.5,0.7765358090400696,6.14450619583311,4.58789795955539,120,2025-09-23 16:13:00+00:00,3774.3421020404444,stop_loss,-4.587897959555448,19,long,2025-09-23 15:13:00+00:00,2025-09-23 16:13:00+00:00,2025-09
1,2025-09-23 16:21:00+00:00,3778.82,3774.2321020404447,3784.964506195833,2025-09-23 18:23:00+00:00,2,0,0.5,0.6385979056358337,6.14450619583311,4.58789795955539,120,2025-09-23 16:35:00+00:00,3774.2321020404447,stop_loss,-4.587897959555448,19,long,2025-09-23 16:21:00+00:00,2025-09-23 16:35:00+00:00,2025-09
1,2025-09-23 16:51:00+00:00,3777.09,3772.5021020404447,3785.434506195833,2025-09-23 18:58:00+00:00,3,0,0.5,0.6514411568641663,6.14450619583311,4.58789795955539,120,2025-09-23 17:26:00+00:00,3785.434506195833,target_hit,8.344506195832764,19,long,2025-09-23 16:51:00+00:00,2025-09-23 17:26:00+00:00,2025-09
1,2025-09-23 17:54:00+00:00,3777.95,3773.3621020404444,3784.954506195833,2025-09-23 20:38:00+00:00,10,0,0.5,0.4995213449001312,6.14450619583311,4.58789795955539,120,2025-09-23 18:51:00+00:00,3773.3621020404444,stop_loss,-4.587897959555448,19,long,2025-09-23 17:54:00+00:00,2025-09-23 18:51:00+00:00,2025-09
1,2025-09-23 19:40:00+00:00,3765.32,3760.7321020404447,3774.304506195833,2025-09-23 22:24:00+00:00,23,0,0.5,0.5375961065292358,6.14450619583311,4.58789795955539,120,2025-09-23 22:24:00+00:00,3763.05,timeout,-2.269999999999982,19,long,2025-09-23 19:40:00+00:00,2025-09-23 22:24:00+00:00,2025-09
1,2025-09-24 06:29:00+00:00,3770.24,3765.6521020404443,3776.3845061958327,2025-09-24 08:29:00+00:00,0,0,0.5,0.5587696433067322,6.14450619583311,4.58789795955539,120,2025-09-24 07:20:00+00:00,3776.3845061958327,target_hit,6.144506195832946,19,long,2025-09-24 06:29:00+00:00,2025-09-24 07:20:00+00:00,2025-09
1,2025-09-24 20:01:00+00:00,3730.68,3726.0921020404444,3738.514506195833,2025-09-24 22:31:00+00:00,11,0,0.5,0.5067471265792847,6.14450619583311,4.58789795955539,120,2025-09-24 22:01:00+00:00,3738.514506195833,target_hit,7.834506195833001,19,long,2025-09-24 20:01:00+00:00,2025-09-24 22:01:00+00:00,2025-09
-1,2025-09-25 06:07:00+00:00,3739.18,3751.7533508532733,3711.9377398179076,2025-09-25 14:08:00+00:00,1,0,0.5,0.3681596517562866,27.242260182092302,12.573350853273366,480,2025-09-25 07:39:00+00:00,3751.7533508532733,stop_loss,-12.573350853273496,19,short,2025-09-25 06:07:00+00:00,2025-09-25 07:39:00+00:00,2025-09
1,2025-09-25 09:27:00+00:00,3752.64,3748.0521020404444,3759.014506195833,2025-09-25 11:37:00+00:00,11,0,0.5,0.6366047263145447,6.14450619583311,4.58789795955539,120,2025-09-25 09:47:00+00:00,3759.014506195833,target_hit,6.374506195832964,19,long,2025-09-25 09:27:00+00:00,2025-09-25 09:47:00+00:00,2025-09
1,2025-09-25 15:44:00+00:00,3736.49,3731.9021020404443,3748.644506195833,2025-09-25 18:26:00+00:00,10,0,0.5,0.5847564339637756,6.14450619583311,4.58789795955539,120,2025-09-25 18:26:00+00:00,3746.08,timeout,9.590000000000146,19,long,2025-09-25 15:44:00+00:00,2025-09-25 18:26:00+00:00,2025-09
1,2025-09-25 19:01:00+00:00,3752.83,3748.2421020404445,3759.514506195833,2025-09-25 21:02:00+00:00,2,0,0.5,0.5602078437805176,6.14450619583311,4.58789795955539,120,2025-09-25 19:36:00+00:00,3748.2421020404445,stop_loss,-4.587897959555448,19,long,2025-09-25 19:01:00+00:00,2025-09-25 19:36:00+00:00,2025-09
1,2025-09-25 19:38:00+00:00,3747.02,3742.4321020404445,3756.484506195833,2025-09-25 22:59:00+00:00,37,0,0.5,0.6272229552268982,6.14450619583311,4.58789795955539,120,2025-09-25 22:59:00+00:00,3748.66,timeout,1.6399999999998727,19,long,2025-09-25 19:38:00+00:00,2025-09-25 22:59:00+00:00,2025-09
1,2025-09-29 01:24:00+00:00,3773.92,3768.325116003867,3781.4131482091066,2025-09-29 03:24:00+00:00,0,0,0.5,0.5051829814910889,7.493148209106342,5.5948839961327375,120,2025-09-29 01:24:00+00:00,3768.325116003867,stop_loss,-5.594883996132921,20,long,2025-09-29 01:24:00+00:00,2025-09-29 01:24:00+00:00,2025-09
1,2025-09-29 01:30:00+00:00,3773.0,3767.405116003867,3782.5531482091064,2025-09-29 03:54:00+00:00,12,0,0.5,0.4537346065044403,7.493148209106342,5.5948839961327375,120,2025-09-29 02:09:00+00:00,3782.5531482091064,target_hit,9.553148209106439,20,long,2025-09-29 01:30:00+00:00,2025-09-29 02:09:00+00:00,2025-09
1,2025-09-29 02:26:00+00:00,3792.35,3786.755116003867,3801.5431482091067,2025-09-29 06:03:00+00:00,30,0,0.5,0.7335014343261719,7.493148209106342,5.5948839961327375,120,2025-09-29 04:32:00+00:00,3801.5431482091067,target_hit,9.193148209106766,20,long,2025-09-29 02:26:00+00:00,2025-09-29 04:32:00+00:00,2025-09
1,2025-09-29 05:19:00+00:00,3805.3,3799.7051160038673,3812.9631482091063,2025-09-29 07:34:00+00:00,3,0,0.5,0.45427659153938293,7.493148209106342,5.5948839961327375,120,2025-09-29 05:57:00+00:00,3812.9631482091063,target_hit,7.663148209106112,20,long,2025-09-29 05:19:00+00:00,2025-09-29 05:57:00+00:00,2025-09
1,2025-09-29 07:35:00+00:00,3810.5,3804.905116003867,3819.2031482091065,2025-09-29 10:05:00+00:00,13,0,0.5,0.5985215902328491,7.493148209106342,5.5948839961327375,120,2025-09-29 08:53:00+00:00,3819.2031482091065,target_hit,8.70314820910653,20,long,2025-09-29 07:35:00+00:00,2025-09-29 08:53:00+00:00,2025-09
1,2025-09-30 02:27:00+00:00,3843.27,3837.675116003867,3850.7631482091065,2025-09-30 04:27:00+00:00,0,0,0.5,0.4869760274887085,7.493148209106342,5.5948839961327375,120,2025-09-30 03:11:00+00:00,3850.7631482091065,target_hit,7.493148209106494,20,long,2025-09-30 02:27:00+00:00,2025-09-30 03:11:00+00:00,2025-09
1,2025-09-30 05:10:00+00:00,3864.6,3859.005116003867,3873.9731482091065,2025-09-30 08:52:00+00:00,17,0,0.5,0.6174558401107788,7.493148209106342,5.5948839961327375,120,2025-09-30 06:53:00+00:00,3859.005116003867,stop_loss,-5.594883996132921,20,long,2025-09-30 05:10:00+00:00,2025-09-30 06:53:00+00:00,2025-09
1,2025-09-30 06:56:00+00:00,3859.49,3853.895116003867,3866.9831482091063,2025-09-30 08:56:00+00:00,0,0,0.5,0.500853419303894,7.493148209106342,5.5948839961327375,120,2025-09-30 07:03:00+00:00,3853.895116003867,stop_loss,-5.594883996132921,20,long,2025-09-30 06:56:00+00:00,2025-09-30 07:03:00+00:00,2025-09
1,2025-09-30 08:48:00+00:00,3821.75,3816.155116003867,3829.2431482091065,2025-09-30 10:48:00+00:00,0,0,0.5,0.7136671543121338,7.493148209106342,5.5948839961327375,120,2025-09-30 08:53:00+00:00,3816.155116003867,stop_loss,-5.594883996132921,20,long,2025-09-30 08:48:00+00:00,2025-09-30 08:53:00+00:00,2025-09
1,2025-09-30 10:22:00+00:00,3808.72,3803.125116003867,3817.2631482091065,2025-09-30 12:25:00+00:00,4,0,0.5,0.5308361053466797,7.493148209106342,5.5948839961327375,120,2025-09-30 10:29:00+00:00,3803.125116003867,stop_loss,-5.594883996132921,20,long,2025-09-30 10:22:00+00:00,2025-09-30 10:29:00+00:00,2025-09
1,2025-09-30 10:36:00+00:00,3807.04,3801.445116003867,3822.4131482091066,2025-09-30 15:31:00+00:00,30,0,0.5,0.46680307388305664,7.493148209106342,5.5948839961327375,120,2025-09-30 13:38:00+00:00,3822.4131482091066,target_hit,15.373148209106603,20,long,2025-09-30 10:36:00+00:00,2025-09-30 13:38:00+00:00,2025-09
1,2025-10-01 02:21:00+00:00,3867.71,3862.115116003867,3875.2031482091065,2025-10-01 04:21:00+00:00,0,0,0.5,0.5147392749786377,7.493148209106342,5.5948839961327375,120,2025-10-01 02:54:00+00:00,3862.115116003867,stop_loss,-5.594883996132921,20,long,2025-10-01 02:21:00+00:00,2025-10-01 02:54:00+00:00,2025-10
1,2025-10-01 05:05:00+00:00,3869.45,3863.855116003867,3876.9431482091063,2025-10-01 07:05:00+00:00,0,0,0.5,0.5349879860877991,7.493148209106342,5.5948839961327375,120,2025-10-01 05:08:00+00:00,3863.855116003867,stop_loss,-5.594883996132921,20,long,2025-10-01 05:05:00+00:00,2025-10-01 05:08:00+00:00,2025-10
1,2025-10-01 07:44:00+00:00,3869.25,3863.655116003867,3876.7431482091065,2025-10-01 09:44:00+00:00,1,0,0.5,0.7088523507118225,7.493148209106342,5.5948839961327375,120,2025-10-01 07:51:00+00:00,3876.7431482091065,target_hit,7.493148209106494,20,long,2025-10-01 07:44:00+00:00,2025-10-01 07:51:00+00:00,2025-10
1,2025-10-01 08:34:00+00:00,3888.37,3882.775116003867,3897.5331482091065,2025-10-01 13:12:00+00:00,105,0,0.5,0.6947739720344543,7.493148209106342,5.5948839961327375,120,2025-10-01 11:13:00+00:00,3882.775116003867,stop_loss,-5.594883996132921,20,long,2025-10-01 08:34:00+00:00,2025-10-01 11:13:00+00:00,2025-10
