side,entry_time,entry_price,stop,target,timeout,target_updates,stop_updates,s1_prob,s2_prob,tp,sl,horizon,matched_pattern,exit_time,exit_price,exit_reason,pnl,source
-1,2026-04-02 02:44:00+00:00,4678.14,4708.14,4635.96,2026-04-02 03:02:00+00:00,2,0,0.5911422967910767,0.40885770320892334,40.0,30.0,15,downtrend_retrace,2026-04-02 03:02:00+00:00,4681.71,timeout,-3.569999999999709,pattern
-1,2026-04-02 05:52:00+00:00,4597.6,4627.6,4536.23,2026-04-02 06:41:00+00:00,18,0,0.5953314304351807,0.40466856956481934,40.0,30.0,15,downtrend_retrace,2026-04-02 06:41:00+00:00,4588.75,timeout,8.850000000000364,pattern
-1,2026-04-02 11:53:00+00:00,4602.89,4632.89,4556.44,2026-04-02 12:17:00+00:00,6,0,0.6131789684295654,0.38682103157043457,40.0,30.0,15,reversal_fvg_short,2026-04-02 12:17:00+00:00,4612.39,timeout,-9.5,pattern
1,2026-04-05 22:59:00+00:00,4644.83,4629.83,4665.4,2026-04-05 23:21:00+00:00,5,0,0.5871090888977051,0.5871090888977051,20.0,15.0,15,uptrend_retrace,2026-04-05 23:09:00+00:00,4629.83,stop_loss,-15.0,pattern
-1,2026-04-05 23:27:00+00:00,4615.56,4645.56,4573.46,2026-04-05 23:52:00+00:00,3,0,0.7951033115386963,0.2048966884613037,40.0,30.0,15,downtrend_retrace,2026-04-05 23:52:00+00:00,4618.07,timeout,-2.509999999999309,pattern
1,2026-04-07 08:32:00+00:00,4684.1,4669.1,4706.24,2026-04-07 08:53:00+00:00,6,0,0.7156231999397278,0.7156231999397278,20.0,15.0,15,reversal_fvg_long,2026-04-07 08:53:00+00:00,4683.02,timeout,-1.0799999999999272,pattern
1,2026-04-07 19:54:00+00:00,4698.94,4683.94,4733.48,2026-04-07 20:49:00+00:00,22,0,0.6101537346839905,0.6101537346839905,20.0,15.0,15,reversal_fvg_long,2026-04-07 20:49:00+00:00,4712.58,timeout,13.640000000000327,pattern
1,2026-04-07 20:52:00+00:00,4711.23,4696.23,4731.23,2026-04-07 21:08:00+00:00,1,0,0.5509803295135498,0.5509803295135498,20.0,15.0,15,reversal_fvg_long,2026-04-07 22:01:00+00:00,4731.23,target_hit,20.0,pattern
1,2026-04-07 22:04:00+00:00,4735.97,4720.97,4769.04,2026-04-07 22:45:00+00:00,20,0,0.7848681211471558,0.7848681211471558,20.0,15.0,15,uptrend_retrace,2026-04-07 22:32:00+00:00,4720.97,stop_loss,-15.0,pattern
1,2026-04-07 22:42:00+00:00,4775.34,4755.34,4815.34,2026-04-07 22:57:00+00:00,0,0,0.5665098428726196,0.5665098428726196,40.0,20.0,15,breakthrough_long,2026-04-07 22:56:00+00:00,4815.34,target_hit,40.0,pattern
1,2026-04-07 23:02:00+00:00,4811.49,4796.49,4847.1,2026-04-07 23:39:00+00:00,11,0,0.5567416548728943,0.5567416548728943,20.0,15.0,15,uptrend_retrace,2026-04-07 23:39:00+00:00,4810.06,timeout,-1.4299999999993815,pattern
1,2026-04-08 00:13:00+00:00,4838.58,4823.58,4859.62,2026-04-08 00:39:00+00:00,9,0,0.5800690054893494,0.5800690054893494,20.0,15.0,15,uptrend_retrace,2026-04-08 00:25:00+00:00,4823.58,stop_loss,-15.0,pattern
1,2026-04-08 01:00:00+00:00,4817.84,4802.84,4837.84,2026-04-08 01:23:00+00:00,9,0,0.5895394682884216,0.5895394682884216,20.0,15.0,15,uptrend_retrace,2026-04-08 01:19:00+00:00,4802.84,stop_loss,-15.0,pattern
1,2026-04-08 01:20:00+00:00,4803.36,4788.36,4825.25,2026-04-08 01:46:00+00:00,11,0,0.6047593355178833,0.6047593355178833,20.0,15.0,15,uptrend_retrace,2026-04-08 01:32:00+00:00,4788.36,stop_loss,-15.0,pattern
1,2026-04-13 13:16:00+00:00,4736.46,4721.46,4756.46,2026-04-13 13:31:00+00:00,1,0,0.7439483404159546,0.7439483404159546,20.0,15.0,15,reversal_fvg_long,2026-04-13 13:31:00+00:00,4733.6,timeout,-2.8599999999996726,pattern
1,2026-04-17 14:05:00+00:00,4876.6,4861.6,4896.6,2026-04-17 14:26:00+00:00,5,0,0.6451932787895203,0.6451932787895203,20.0,15.0,15,uptrend_retrace,2026-04-17 14:12:00+00:00,4861.6,stop_loss,-15.0,pattern
1,2026-04-17 14:22:00+00:00,4874.59,4859.59,4896.31,2026-04-17 14:54:00+00:00,6,0,0.6123778820037842,0.6123778820037842,20.0,15.0,15,uptrend_retrace,2026-04-17 14:54:00+00:00,4876.25,timeout,1.6599999999998545,pattern
1,2026-04-20 13:41:00+00:00,4820.3,4805.3,4840.3,2026-04-20 13:56:00+00:00,0,0,0.5611564517021179,0.5611564517021179,20.0,15.0,15,reversal_fvg_long,2026-04-20 13:56:00+00:00,4821.83,timeout,1.5299999999997453,pattern
1,2026-05-01 12:32:00+00:00,4599.41,4584.41,4619.41,2026-05-01 12:47:00+00:00,0,0,0.5501295328140259,0.5501295328140259,20.0,15.0,15,reversal_fvg_long,2026-05-01 12:47:00+00:00,4592.79,timeout,-6.619999999999891,pattern
-1,2026-05-04 16:09:00+00:00,4510.09,4540.09,4469.63,2026-05-04 16:24:00+00:00,1,0,0.5922355651855469,0.4077644348144531,40.0,30.0,15,reversal_fvg_short,2026-05-04 16:24:00+00:00,4521.79,timeout,-11.699999999999818,pattern
1,2026-05-06 00:25:00+00:00,4602.75,4587.75,4629.16,2026-05-06 00:51:00+00:00,12,0,0.6451759934425354,0.6451759934425354,20.0,15.0,15,reversal_fvg_long,2026-05-06 00:51:00+00:00,4610.66,timeout,7.9099999999998545,pattern
1,2026-05-06 01:01:00+00:00,4617.0,4602.0,4639.22,2026-05-06 01:21:00+00:00,6,0,0.5884509086608887,0.5884509086608887,20.0,15.0,15,reversal_fvg_long,2026-05-06 01:21:00+00:00,4617.37,timeout,0.36999999999989086,pattern
1,2026-05-08 13:36:00+00:00,4742.14,4727.14,4762.14,2026-05-08 13:55:00+00:00,2,0,0.5678327679634094,0.5678327679634094,20.0,15.0,15,reversal_fvg_long,2026-05-08 13:55:00+00:00,4743.7,timeout,1.5599999999994907,pattern
1,2026-05-11 13:04:00+00:00,4706.29,4691.29,4748.24,2026-05-11 13:36:00+00:00,16,0,0.6884322166442871,0.6884322166442871,20.0,15.0,15,reversal_fvg_long,2026-05-11 13:36:00+00:00,4737.87,timeout,31.579999999999927,pattern
-1,2026-05-12 14:37:00+00:00,4680.94,4710.94,4640.94,2026-05-12 14:52:00+00:00,0,0,0.5865518450737,0.41344815492630005,40.0,30.0,15,downtrend_retrace,2026-05-12 14:52:00+00:00,4675.35,timeout,5.589999999999236,pattern
1,2026-05-15 14:15:00+00:00,4543.84,4528.84,4578.48,2026-05-15 14:41:00+00:00,5,0,0.6114532947540283,0.6114532947540283,20.0,15.0,15,uptrend_retrace,2026-05-15 14:41:00+00:00,4551.55,timeout,7.710000000000036,pattern
-1,2026-05-18 01:02:00+00:00,4498.66,4528.66,4454.25,2026-05-18 01:17:00+00:00,1,0,0.6332775354385376,0.3667224645614624,40.0,30.0,15,downtrend_retrace,2026-05-18 01:17:00+00:00,4498.88,timeout,-0.22000000000025466,pattern
1,2026-05-20 15:16:00+00:00,4544.46,4529.46,4571.88,2026-05-20 15:35:00+00:00,3,0,0.7423374056816101,0.7423374056816101,20.0,15.0,15,reversal_fvg_long,2026-05-20 15:29:00+00:00,4529.46,stop_loss,-15.0,pattern
1,2026-05-27 13:11:00+00:00,4416.98,4401.98,4439.63,2026-05-27 13:42:00+00:00,8,0,0.5968790054321289,0.5968790054321289,20.0,15.0,15,reversal_fvg_long,2026-05-27 13:28:00+00:00,4401.98,stop_loss,-15.0,pattern
-1,2026-06-01 13:17:00+00:00,4481.38,4511.38,4428.34,2026-06-01 13:37:00+00:00,4,0,0.6718522310256958,0.3281477689743042,40.0,30.0,15,breakthrough_short,2026-06-01 13:37:00+00:00,4472.29,timeout,9.090000000000146,pattern
1,2026-06-03 23:52:00+00:00,4458.78,4443.78,4479.48,2026-06-04 00:07:00+00:00,1,0,0.5530081987380981,0.5530081987380981,20.0,15.0,15,reversal_fvg_long,2026-06-04 00:07:00+00:00,4455.53,timeout,-3.25,pattern
1,2026-06-04 01:33:00+00:00,4465.6,4450.6,4487.1,2026-06-04 02:14:00+00:00,10,0,0.6406618356704712,0.6406618356704712,20.0,15.0,15,reversal_fvg_long,2026-06-04 02:14:00+00:00,4462.98,timeout,-2.6200000000008004,pattern
1,2026-06-04 11:46:00+00:00,4494.19,4479.19,4522.69,2026-06-04 12:07:00+00:00,6,0,0.6953125596046448,0.6953125596046448,20.0,15.0,15,reversal_fvg_long,2026-06-04 12:07:00+00:00,4502.28,timeout,8.090000000000146,pattern
1,2026-06-08 11:27:00+00:00,4328.03,4313.03,4352.79,2026-06-08 11:48:00+00:00,4,0,0.6083706617355347,0.6083706617355347,20.0,15.0,15,reversal_fvg_long,2026-06-08 11:48:00+00:00,4321.67,timeout,-6.359999999999673,pattern
1,2026-06-10 05:49:00+00:00,4204.06,4189.06,4224.06,2026-06-10 06:08:00+00:00,1,0,0.5625137686729431,0.5625137686729431,20.0,15.0,15,reversal_fvg_long,2026-06-10 06:08:00+00:00,4219.1,timeout,15.039999999999964,pattern
1,2026-06-10 13:38:00+00:00,4162.09,4147.09,4186.14,2026-06-10 13:55:00+00:00,3,0,0.7164174914360046,0.7164174914360046,20.0,15.0,15,uptrend_retrace,2026-06-10 13:49:00+00:00,4186.14,target_hit,24.050000000000182,pattern
1,2026-06-11 00:04:00+00:00,4045.54,4030.54,4068.47,2026-06-11 00:26:00+00:00,8,0,0.6986362338066101,0.6986362338066101,20.0,15.0,15,reversal_fvg_long,2026-06-11 00:17:00+00:00,4068.47,target_hit,22.929999999999836,pattern
1,2026-06-11 00:36:00+00:00,4068.8,4053.8,4105.530000000001,2026-06-11 01:27:00+00:00,20,0,0.6083559989929199,0.6083559989929199,20.0,15.0,15,breakthrough_long,2026-06-11 01:25:00+00:00,4105.530000000001,target_hit,36.73000000000047,pattern
1,2026-06-11 01:31:00+00:00,4106.02,4091.0200000000004,4133.51,2026-06-11 02:01:00+00:00,8,0,0.7430460453033447,0.7430460453033447,20.0,15.0,15,reversal_fvg_long,2026-06-11 02:01:00+00:00,4098.66,timeout,-7.360000000000582,pattern
1,2026-06-11 18:29:00+00:00,4152.33,4137.33,4176.65,2026-06-11 18:47:00+00:00,2,0,0.5714370012283325,0.5714370012283325,20.0,15.0,15,uptrend_retrace,2026-06-11 18:47:00+00:00,4167.85,timeout,15.520000000000437,pattern
1,2026-06-11 19:40:00+00:00,4208.62,4193.62,4228.62,2026-06-11 19:55:00+00:00,0,0,0.6280434727668762,0.6280434727668762,20.0,15.0,15,uptrend_retrace,2026-06-11 19:55:00+00:00,4212.38,timeout,3.7600000000002183,pattern
1,2026-06-11 23:01:00+00:00,4244.94,4229.94,4264.94,2026-06-11 23:17:00+00:00,2,0,0.6459982991218567,0.6459982991218567,20.0,15.0,15,uptrend_retrace,2026-06-11 23:03:00+00:00,4229.94,stop_loss,-15.0,pattern
-1,2026-06-12 01:08:00+00:00,4189.15,4219.15,4149.14,2026-06-12 01:27:00+00:00,3,0,0.6400961875915527,0.35990381240844727,40.0,30.0,15,downtrend_retrace,2026-06-12 01:27:00+00:00,4181.88,timeout,7.269999999999527,pattern
1,2026-06-12 08:31:00+00:00,4215.03,4200.03,4238.48,2026-06-12 08:56:00+00:00,3,0,0.5997570753097534,0.5997570753097534,20.0,15.0,15,uptrend_retrace,2026-06-12 08:56:00+00:00,4223.84,timeout,8.8100000000004,pattern
-1,2026-06-12 13:44:00+00:00,4188.04,4218.04,4148.04,2026-06-12 14:09:00+00:00,8,0,0.6628796458244324,0.3371203541755676,40.0,30.0,15,downtrend_retrace,2026-06-12 14:09:00+00:00,4198.59,timeout,-10.550000000000182,pattern
1,2026-06-15 01:46:00+00:00,4316.86,4301.86,4337.69,2026-06-15 02:11:00+00:00,8,0,0.6888784170150757,0.6888784170150757,20.0,15.0,15,reversal_fvg_long,2026-06-15 02:11:00+00:00,4322.01,timeout,5.150000000000546,pattern
1,2026-06-17 18:35:00+00:00,4271.27,4256.27,4291.27,2026-06-17 18:50:00+00:00,0,0,0.591137707233429,0.591137707233429,20.0,15.0,15,reversal_fvg_long,2026-06-17 18:36:00+00:00,4291.27,target_hit,20.0,pattern
1,2026-06-17 18:39:00+00:00,4302.17,4287.17,4323.15,2026-06-17 18:55:00+00:00,2,0,0.6247904896736145,0.6247904896736145,20.0,15.0,15,uptrend_retrace,2026-06-17 18:44:00+00:00,4323.15,target_hit,20.979999999999563,pattern
1,2026-06-18 00:04:00+00:00,4291.04,4276.04,4318.6,2026-06-18 00:29:00+00:00,11,0,0.571635365486145,0.571635365486145,20.0,15.0,15,reversal_fvg_long,2026-06-18 00:29:00+00:00,4300.38,timeout,9.340000000000146,pattern
1,2026-06-18 00:31:00+00:00,4305.11,4290.11,4347.72,2026-06-18 01:42:00+00:00,45,0,0.5534545183181763,0.5534545183181763,20.0,15.0,15,reversal_fvg_long,2026-06-18 01:42:00+00:00,4320.07,timeout,14.960000000000036,pattern
-1,2026-06-23 05:42:00+00:00,4122.23,4152.23,4082.2299999999996,2026-06-23 05:57:00+00:00,1,0,0.5507754683494568,0.4492245316505432,40.0,30.0,15,downtrend_retrace,2026-06-23 05:57:00+00:00,4121.11,timeout,1.1199999999998909,pattern
1,2026-06-23 14:17:00+00:00,4137.58,4122.58,4161.66,2026-06-23 14:38:00+00:00,6,0,0.6530362367630005,0.6530362367630005,20.0,15.0,15,reversal_fvg_long,2026-06-23 14:38:00+00:00,4122.58,stop_loss,-15.0,pattern
1,2026-06-24 01:31:00+00:00,4100.87,4085.87,4120.87,2026-06-24 01:46:00+00:00,0,0,0.5689756870269775,0.5689756870269775,20.0,15.0,15,uptrend_retrace,2026-06-24 01:46:00+00:00,4088.17,timeout,-12.699999999999818,pattern
-1,2025-10-26 22:08:00+00:00,4083.13,4108.13,4053.13,2025-10-26 22:39:00+00:00,1,0,0.6000117063522339,0.08764805644750595,30.0,25.0,30,energetic,2025-10-26 22:14:00+00:00,4108.13,stop_loss,-25.0,energetic
-1,2025-10-26 22:48:00+00:00,4072.3,4097.3,4042.3,2025-10-26 23:18:00+00:00,0,0,0.540145218372345,0.024087639525532722,30.0,25.0,30,energetic,2025-10-26 23:18:00+00:00,4085.65,timeout,-13.349999999999909,energetic
-1,2025-10-27 08:56:00+00:00,4029.11,4054.11,3999.11,2025-10-27 09:29:00+00:00,1,0,0.6483521461486816,0.06763479858636856,30.0,25.0,30,energetic,2025-10-27 09:29:00+00:00,4037.84,timeout,-8.730000000000018,energetic
-1,2025-10-28 13:42:00+00:00,3916.28,3941.28,3886.28,2025-10-28 14:16:00+00:00,2,0,0.5208233594894409,0.02868313528597355,30.0,25.0,30,energetic,2025-10-28 14:00:00+00:00,3941.28,stop_loss,-25.0,energetic
1,2025-11-13 08:16:00+00:00,4232.9,4207.9,4262.9,2025-11-13 08:46:00+00:00,0,0,0.5068461298942566,0.9832143783569336,30.0,25.0,30,energetic,2025-11-13 08:46:00+00:00,4234.3,timeout,1.4000000000005457,energetic
-1,2025-11-14 14:34:00+00:00,4033.61,4058.61,4003.61,2025-11-14 15:04:00+00:00,0,0,0.7051846981048584,0.12891854345798492,30.0,25.0,30,energetic,2025-11-14 14:37:00+00:00,4058.61,stop_loss,-25.0,energetic
-1,2025-12-02 01:14:00+00:00,4200.78,4225.78,4170.78,2025-12-02 01:44:00+00:00,1,0,0.7165457010269165,0.01484324038028717,30.0,25.0,30,energetic,2025-12-02 01:44:00+00:00,4211.31,timeout,-10.530000000000655,energetic
1,2025-12-29 14:31:00+00:00,4370.06,4345.06,4416.45,2025-12-29 15:07:00+00:00,3,0,0.5953216552734375,0.8600595593452454,30.0,25.0,30,energetic,2025-12-29 14:48:00+00:00,4376.4,reverse_signal,6.339999999999236,energetic
-1,2025-12-29 14:49:00+00:00,4376.22,4401.22,4313.46,2025-12-29 15:32:00+00:00,2,0,0.5886699557304382,0.44415029883384705,30.0,25.0,30,energetic,2025-12-29 15:11:00+00:00,4336.1,reverse_signal,40.11999999999989,energetic
-1,2025-12-31 05:51:00+00:00,4303.27,4328.27,4248.82,2025-12-31 06:31:00+00:00,3,0,0.6171365976333618,0.013115771114826202,30.0,25.0,30,energetic,2025-12-31 06:31:00+00:00,4309.82,timeout,-6.549999999999272,energetic
-1,2026-01-02 13:21:00+00:00,4392.1,4417.1,4362.1,2026-01-02 13:51:00+00:00,0,0,0.5269076824188232,0.34234848618507385,30.0,25.0,30,energetic,2026-01-02 13:51:00+00:00,4369.43,timeout,22.670000000000073,energetic
-1,2026-01-20 15:24:00+00:00,4731.98,4756.98,4701.98,2026-01-20 15:54:00+00:00,0,0,0.6182705163955688,0.2842923700809479,30.0,25.0,30,energetic,2026-01-20 15:54:00+00:00,4736.84,timeout,-4.860000000000582,energetic
-1,2026-01-21 23:07:00+00:00,4809.29,4834.29,4748.65,2026-01-22 00:29:00+00:00,2,0,0.6854535937309265,0.03092155046761036,30.0,25.0,30,energetic,2026-01-22 00:29:00+00:00,4783.45,timeout,25.840000000000146,energetic
1,2026-01-29 03:05:00+00:00,5515.42,5490.42,5545.42,2026-01-29 03:35:00+00:00,0,0,0.55861896276474,0.7666053771972656,30.0,25.0,30,energetic,2026-01-29 03:35:00+00:00,5536.84,timeout,21.420000000000073,energetic
-1,2026-01-29 08:47:00+00:00,5497.0,5522.0,5467.0,2026-01-29 09:32:00+00:00,3,0,0.6078144907951355,0.398269921541214,30.0,25.0,30,energetic,2026-01-29 09:32:00+00:00,5515.4,timeout,-18.399999999999636,energetic
1,2026-01-30 01:12:00+00:00,5331.21,5306.21,5374.6,2026-01-30 01:42:00+00:00,1,0,0.642936646938324,0.9873955845832825,30.0,25.0,30,energetic,2026-01-30 01:14:00+00:00,5306.21,stop_loss,-25.0,energetic
1,2026-01-30 01:58:00+00:00,5313.1,5288.1,5343.1,2026-01-30 02:28:00+00:00,0,0,0.5084179639816284,0.9051771759986877,30.0,25.0,30,energetic,2026-01-30 02:00:00+00:00,5288.1,stop_loss,-25.0,energetic
1,2026-01-30 09:46:00+00:00,4967.01,4942.01,4997.01,2026-01-30 10:16:00+00:00,0,0,0.5865356922149658,0.6990968585014343,30.0,25.0,30,energetic,2026-01-30 09:48:00+00:00,4982.44,pattern_priority,15.429999999999382,energetic
-1,2026-01-30 13:03:00+00:00,5087.37,5112.37,5054.35,2026-01-30 13:33:00+00:00,1,0,0.735964834690094,0.32904893159866333,30.0,25.0,30,energetic,2026-01-30 13:18:00+00:00,5054.35,target_hit,33.01999999999953,energetic
-1,2026-01-30 13:20:00+00:00,5072.57,5097.57,5042.57,2026-01-30 13:50:00+00:00,0,0,0.5243135094642639,0.17404945194721222,30.0,25.0,30,energetic,2026-01-30 13:23:00+00:00,5042.57,target_hit,30.0,energetic
-1,2026-01-30 14:55:00+00:00,5049.77,5074.77,4974.12,2026-01-30 15:31:00+00:00,5,0,0.5932503938674927,0.19543331861495972,30.0,25.0,30,energetic,2026-01-30 15:02:00+00:00,4992.29,reverse_signal,57.48000000000047,energetic
1,2026-01-30 15:03:00+00:00,4991.23,4966.23,5035.52,2026-01-30 15:39:00+00:00,5,0,0.8978573679924011,0.634655237197876,30.0,25.0,30,energetic,2026-01-30 15:11:00+00:00,5035.52,target_hit,44.29000000000087,energetic
1,2026-02-01 23:04:00+00:00,4835.73,4810.73,4865.73,2026-02-01 23:34:00+00:00,0,0,0.8814470171928406,0.7620173692703247,30.0,25.0,30,energetic,2026-02-01 23:06:00+00:00,4819.0,pattern_priority,-16.729999999999563,energetic
1,2026-02-01 23:12:00+00:00,4714.98,4689.98,4744.98,2026-02-01 23:42:00+00:00,0,0,0.9087555408477783,0.6099579930305481,30.0,25.0,30,energetic,2026-02-01 23:12:00+00:00,4744.98,target_hit,30.0,energetic
1,2026-02-01 23:14:00+00:00,4768.33,4743.33,4798.33,2026-02-01 23:44:00+00:00,0,0,0.9138370156288147,0.7009359002113342,30.0,25.0,30,energetic,2026-02-01 23:14:00+00:00,4743.33,stop_loss,-25.0,energetic
1,2026-02-01 23:19:00+00:00,4703.7,4678.7,4746.4,2026-02-01 23:49:00+00:00,1,0,0.8327621221542358,0.9208075404167175,30.0,25.0,30,energetic,2026-02-01 23:26:00+00:00,4741.55,pattern_priority,37.850000000000364,energetic
1,2026-02-02 01:11:00+00:00,4586.52,4561.52,4616.52,2026-02-02 01:41:00+00:00,0,0,0.8806774616241455,0.9609729647636414,30.0,25.0,30,energetic,2026-02-02 01:11:00+00:00,4616.52,target_hit,30.0,energetic
1,2026-02-02 01:16:00+00:00,4669.58,4644.58,4699.58,2026-02-02 01:46:00+00:00,0,0,0.8747934699058533,0.8597545623779297,30.0,25.0,30,energetic,2026-02-02 01:17:00+00:00,4699.58,target_hit,30.0,energetic
-1,2026-02-02 04:47:00+00:00,4703.94,4728.94,4673.94,2026-02-02 05:17:00+00:00,0,0,0.9032464623451233,0.12029708176851273,30.0,25.0,30,energetic,2026-02-02 04:56:00+00:00,4673.94,target_hit,30.0,energetic
-1,2026-02-02 06:18:00+00:00,4523.3,4548.3,4493.3,2026-02-02 06:48:00+00:00,0,0,0.8666002154350281,0.35681143403053284,30.0,25.0,30,energetic,2026-02-02 06:21:00+00:00,4489.12,pattern_priority,34.18000000000029,energetic
1,2026-02-02 06:39:00+00:00,4407.45,4382.45,4461.35,2026-02-02 07:11:00+00:00,2,0,0.6621541380882263,0.8803268074989319,30.0,25.0,30,energetic,2026-02-02 06:43:00+00:00,4428.86,pattern_priority,21.409999999999854,energetic
1,2026-02-02 06:57:00+00:00,4509.58,4484.58,4548.75,2026-02-02 07:27:00+00:00,1,0,0.7634299397468567,0.7648102045059204,30.0,25.0,30,energetic,2026-02-02 07:01:00+00:00,4511.71,pattern_priority,2.130000000000109,energetic
1,2026-02-02 07:03:00+00:00,4525.97,4500.97,4566.75,2026-02-02 07:33:00+00:00,1,0,0.9073632955551147,0.7219420075416565,30.0,25.0,30,energetic,2026-02-02 07:09:00+00:00,4553.38,reverse_signal,27.409999999999854,energetic
-1,2026-02-02 07:10:00+00:00,4553.55,4578.55,4523.55,2026-02-02 07:40:00+00:00,0,0,0.5038078427314758,0.43437209725379944,30.0,25.0,30,energetic,2026-02-02 07:17:00+00:00,4539.0,pattern_priority,14.550000000000182,energetic
-1,2026-02-02 07:46:00+00:00,4597.29,4622.29,4564.1,2026-02-02 08:21:00+00:00,3,0,0.7468571662902832,0.13454119861125946,30.0,25.0,30,energetic,2026-02-02 08:01:00+00:00,4576.31,pattern_priority,20.979999999999563,energetic
-1,2026-02-02 08:10:00+00:00,4618.27,4643.27,4588.27,2026-02-02 08:40:00+00:00,0,0,0.8929110169410706,0.04667508974671364,30.0,25.0,30,energetic,2026-02-02 08:13:00+00:00,4610.94,pattern_priority,7.330000000000837,energetic
-1,2026-02-02 08:21:00+00:00,4642.02,4667.02,4612.02,2026-02-02 08:51:00+00:00,1,0,0.6999997496604919,0.08512233197689056,30.0,25.0,30,energetic,2026-02-02 08:26:00+00:00,4629.05,pattern_priority,12.970000000000255,energetic
-1,2026-02-02 10:09:00+00:00,4720.27,4745.27,4690.27,2026-02-02 10:39:00+00:00,0,0,0.6541873812675476,0.06686001271009445,30.0,25.0,30,energetic,2026-02-02 10:14:00+00:00,4730.15,pattern_priority,-9.8799999999992,energetic
-1,2026-02-02 10:21:00+00:00,4703.79,4728.79,4662.9,2026-02-02 10:51:00+00:00,1,0,0.703013002872467,0.1056300550699234,30.0,25.0,30,energetic,2026-02-02 10:24:00+00:00,4691.41,pattern_priority,12.38000000000011,energetic
-1,2026-02-02 10:42:00+00:00,4677.97,4702.97,4637.7,2026-02-02 11:16:00+00:00,1,0,0.8693941235542297,0.0640113577246666,30.0,25.0,30,energetic,2026-02-02 10:55:00+00:00,4702.97,stop_loss,-25.0,energetic
-1,2026-02-02 12:01:00+00:00,4773.9,4798.9,4720.91,2026-02-02 12:50:00+00:00,6,0,0.68561851978302,0.15259192883968353,30.0,25.0,30,energetic,2026-02-02 12:45:00+00:00,4798.9,stop_loss,-25.0,energetic
-1,2026-02-02 12:46:00+00:00,4805.02,4830.02,4746.13,2026-02-02 13:28:00+00:00,9,0,0.6550434827804565,0.2537689507007599,30.0,25.0,30,energetic,2026-02-02 13:00:00+00:00,4746.13,target_hit,58.89000000000033,energetic
1,2026-02-02 14:01:00+00:00,4724.62,4699.62,4754.62,2026-02-02 14:32:00+00:00,1,0,0.8600962162017822,0.8399494290351868,30.0,25.0,30,energetic,2026-02-02 14:03:00+00:00,4699.62,stop_loss,-25.0,energetic
1,2026-02-02 14:06:00+00:00,4714.6,4689.6,4758.15,2026-02-02 14:49:00+00:00,8,0,0.7660772800445557,0.8837684392929077,30.0,25.0,30,energetic,2026-02-02 14:20:00+00:00,4689.6,stop_loss,-25.0,energetic
-1,2026-02-02 14:26:00+00:00,4697.79,4722.79,4667.79,2026-02-02 14:57:00+00:00,2,0,0.8688221573829651,0.4108065068721771,30.0,25.0,30,energetic,2026-02-02 14:28:00+00:00,4722.79,stop_loss,-25.0,energetic
-1,2026-02-02 14:29:00+00:00,4722.86,4747.86,4692.86,2026-02-02 15:02:00+00:00,2,0,0.8267883658409119,0.3720167279243469,30.0,25.0,30,energetic,2026-02-02 14:33:00+00:00,4747.86,stop_loss,-25.0,energetic
-1,2026-02-02 14:34:00+00:00,4748.35,4773.35,4718.35,2026-02-02 15:06:00+00:00,2,0,0.8257742524147034,0.21887962520122528,30.0,25.0,30,energetic,2026-02-02 14:37:00+00:00,4773.35,stop_loss,-25.0,energetic
-1,2026-02-02 14:38:00+00:00,4778.19,4803.19,4746.94,2026-02-02 15:12:00+00:00,4,0,0.8039814829826355,0.1933470219373703,30.0,25.0,30,energetic,2026-02-02 14:45:00+00:00,4746.94,target_hit,31.25,energetic
-1,2026-02-02 14:47:00+00:00,4754.14,4779.14,4724.14,2026-02-02 15:17:00+00:00,0,0,0.7574267387390137,0.37882232666015625,30.0,25.0,30,energetic,2026-02-02 14:48:00+00:00,4744.2,reverse_signal,9.94000000000051,energetic
1,2026-02-02 14:49:00+00:00,4744.63,4719.63,4774.63,2026-02-02 15:21:00+00:00,1,0,0.6682746410369873,0.5813051462173462,30.0,25.0,30,energetic,2026-02-02 14:54:00+00:00,4719.63,stop_loss,-25.0,energetic
1,2026-02-02 14:55:00+00:00,4719.19,4694.19,4749.19,2026-02-02 15:30:00+00:00,3,0,0.6165255308151245,0.8181717991828918,30.0,25.0,30,energetic,2026-02-02 15:01:00+00:00,4694.19,stop_loss,-25.0,energetic
-1,2026-02-02 17:02:00+00:00,4677.19,4702.19,4639.79,2026-02-02 17:36:00+00:00,5,0,0.9115262031555176,0.01615583710372448,30.0,25.0,30,energetic,2026-02-02 17:07:00+00:00,4702.19,stop_loss,-25.0,energetic
-1,2026-02-02 17:08:00+00:00,4700.13,4725.13,4670.13,2026-02-02 17:45:00+00:00,7,0,0.8471958637237549,0.086875319480896,30.0,25.0,30,energetic,2026-02-02 17:20:00+00:00,4670.13,target_hit,30.0,energetic
-1,2026-02-02 17:21:00+00:00,4669.4,4694.4,4639.4,2026-02-02 17:52:00+00:00,1,0,0.8142361044883728,0.3575811982154846,30.0,25.0,30,energetic,2026-02-02 17:34:00+00:00,4674.54,pattern_priority,-5.140000000000327,energetic
-1,2026-02-02 17:47:00+00:00,4664.29,4689.29,4600.56,2026-02-02 19:12:00+00:00,15,0,0.8408056497573853,0.0751442164182663,30.0,25.0,30,energetic,2026-02-02 19:03:00+00:00,4643.46,pattern_priority,20.829999999999927,energetic
