side,entry_time,entry_price,stop,target,timeout,exit_time,exit_price,exit_reason,pnl
down,2026-03-16 13:42:00+00:00,5024.58,5039.58,4962.41,2026-03-16 15:58:00+00:00,2026-03-16 15:03:00+00:00,4999.45,Reverse,25.13000000000011
up,2026-03-16 15:04:00+00:00,4999.8,4984.8,5029.8,2026-03-16 16:14:00+00:00,2026-03-16 15:16:00+00:00,5002.02,Reverse,2.2200000000002547
down,2026-03-16 15:17:00+00:00,5001.79,5016.79,4971.79,2026-03-16 16:17:00+00:00,2026-03-16 15:18:00+00:00,5002.65,Reverse,-0.8599999999996726
up,2026-03-16 15:19:00+00:00,5003.01,4988.01,5033.01,2026-03-16 16:19:00+00:00,2026-03-16 15:19:00+00:00,5004.77,Reverse,1.7600000000002183
down,2026-03-16 15:20:00+00:00,5004.51,5019.51,4946.5,2026-03-16 18:26:00+00:00,2026-03-16 17:31:00+00:00,4995.23,Reverse,9.280000000000655
up,2026-03-16 17:32:00+00:00,4995.49,4980.49,5025.49,2026-03-16 18:35:00+00:00,2026-03-16 17:45:00+00:00,4991.72,Reverse,-3.769999999999527
down,2026-03-16 17:46:00+00:00,4990.86,5005.86,4956.08,2026-03-16 19:18:00+00:00,2026-03-16 18:27:00+00:00,5005.86,Stop,-15.0
down,2026-03-16 19:06:00+00:00,5010.02,5025.02,4976.2,2026-03-16 21:57:00+00:00,2026-03-16 22:01:00+00:00,5010.7,Timeout,-0.6799999999993815
down,2026-03-16 22:29:00+00:00,5001.07,5016.07,4971.07,2026-03-17 01:13:00+00:00,2026-03-17 00:25:00+00:00,5002.45,Reverse,-1.3800000000001091
up,2026-03-17 00:26:00+00:00,5002.48,4987.48,5032.48,2026-03-17 01:28:00+00:00,2026-03-17 00:30:00+00:00,5004.29,Reverse,1.8100000000004002
down,2026-03-17 00:31:00+00:00,5003.89,5018.89,4966.79,2026-03-17 02:33:00+00:00,2026-03-17 01:37:00+00:00,5018.89,Stop,-15.0
down,2026-03-17 01:51:00+00:00,5025.04,5040.04,4991.24,2026-03-17 03:13:00+00:00,2026-03-17 03:13:00+00:00,5023.04,Timeout,2.0
down,2026-03-17 04:33:00+00:00,5033.11,5048.11,5003.11,2026-03-17 06:09:00+00:00,2026-03-17 05:10:00+00:00,5034.12,Reverse,-1.0100000000002183
up,2026-03-17 05:11:00+00:00,5034.45,5019.45,5064.45,2026-03-17 06:11:00+00:00,2026-03-17 05:12:00+00:00,5036.77,Reverse,2.3200000000006185
down,2026-03-17 05:13:00+00:00,5036.02,5051.02,5006.02,2026-03-17 06:13:00+00:00,2026-03-17 05:18:00+00:00,5038.2,Reverse,-2.1799999999993815
up,2026-03-17 05:19:00+00:00,5039.15,5024.15,5069.15,2026-03-17 06:21:00+00:00,2026-03-17 05:30:00+00:00,5037.84,Reverse,-1.3099999999994907
down,2026-03-17 05:31:00+00:00,5037.41,5052.41,4997.4,2026-03-17 06:47:00+00:00,2026-03-17 05:49:00+00:00,5030.16,Reverse,7.25
up,2026-03-17 05:50:00+00:00,5030.66,5015.66,5060.66,2026-03-17 06:50:00+00:00,2026-03-17 05:51:00+00:00,5030.02,Reverse,-0.6399999999994179
down,2026-03-17 05:52:00+00:00,5029.58,5044.58,4996.56,2026-03-17 06:52:00+00:00,2026-03-17 05:53:00+00:00,5026.73,Reverse,2.850000000000364
up,2026-03-17 05:54:00+00:00,5026.69,5011.69,5056.69,2026-03-17 06:54:00+00:00,2026-03-17 05:54:00+00:00,5027.25,Reverse,0.5600000000004002
down,2026-03-17 05:55:00+00:00,5026.3,5041.3,4982.15,2026-03-17 07:02:00+00:00,2026-03-17 06:05:00+00:00,5016.33,Reverse,9.970000000000255
up,2026-03-17 06:06:00+00:00,5016.62,5001.62,5046.62,2026-03-17 07:07:00+00:00,2026-03-17 06:08:00+00:00,5009.27,Reverse,-7.349999999999454
down,2026-03-17 06:09:00+00:00,5008.95,5023.95,4977.91,2026-03-17 07:43:00+00:00,2026-03-17 06:45:00+00:00,5015.02,Reverse,-6.0700000000006185
up,2026-03-17 06:46:00+00:00,5015.26,5000.26,5045.26,2026-03-17 07:52:00+00:00,2026-03-17 07:18:00+00:00,5011.99,Reverse,-3.2700000000004366
down,2026-03-17 07:19:00+00:00,5011.67,5026.67,4980.81,2026-03-17 08:37:00+00:00,2026-03-17 07:38:00+00:00,5026.67,Stop,-15.0
down,2026-03-17 07:40:00+00:00,5026.66,5041.66,4990.04,2026-03-17 09:37:00+00:00,2026-03-17 08:39:00+00:00,5022.44,Reverse,4.220000000000255
up,2026-03-17 08:40:00+00:00,5022.8,5007.8,5052.8,2026-03-17 09:40:00+00:00,2026-03-17 08:40:00+00:00,5021.93,Reverse,-0.8699999999998909
down,2026-03-17 08:41:00+00:00,5021.66,5036.66,4991.66,2026-03-17 09:41:00+00:00,2026-03-17 08:43:00+00:00,5023.84,Reverse,-2.180000000000291
up,2026-03-17 08:44:00+00:00,5024.11,5009.11,5054.11,2026-03-17 09:44:00+00:00,2026-03-17 08:44:00+00:00,5022.31,Reverse,-1.7999999999992724
down,2026-03-17 08:45:00+00:00,5021.96,5036.96,4962.84,2026-03-17 12:44:00+00:00,2026-03-17 11:45:00+00:00,5010.81,Reverse,11.149999999999636
up,2026-03-17 11:46:00+00:00,5011.12,4996.12,5041.12,2026-03-17 12:46:00+00:00,2026-03-17 11:46:00+00:00,5010.46,Reverse,-0.6599999999998545
down,2026-03-17 11:47:00+00:00,5010.08,5025.08,4969.68,2026-03-17 13:13:00+00:00,2026-03-17 12:16:00+00:00,5008.52,Reverse,1.5599999999994907
up,2026-03-17 12:17:00+00:00,5008.84,4993.84,5045.55,2026-03-17 13:21:00+00:00,2026-03-17 12:32:00+00:00,5020.78,Reverse,11.9399999999996
down,2026-03-17 12:33:00+00:00,5020.46,5035.46,4980.33,2026-03-17 14:14:00+00:00,2026-03-17 13:15:00+00:00,5017.15,Reverse,3.3100000000004
up,2026-03-17 13:16:00+00:00,5017.48,5002.48,5048.15,2026-03-17 14:24:00+00:00,2026-03-17 13:30:00+00:00,5015.11,Reverse,-2.369999999999891
down,2026-03-17 13:31:00+00:00,5015.08,5030.08,4985.08,2026-03-17 14:40:00+00:00,2026-03-17 13:41:00+00:00,5030.08,Stop,-15.0
down,2026-03-17 13:42:00+00:00,5028.75,5043.75,4979.09,2026-03-17 14:59:00+00:00,2026-03-17 14:16:00+00:00,5014.52,Reverse,14.229999999999563
up,2026-03-17 14:17:00+00:00,5014.79,4999.79,5044.79,2026-03-17 15:29:00+00:00,2026-03-17 14:30:00+00:00,5007.45,Reverse,-7.3400000000001455
down,2026-03-17 14:31:00+00:00,5007.0,5022.0,4974.98,2026-03-17 15:44:00+00:00,2026-03-17 14:45:00+00:00,5013.8,Reverse,-6.800000000000182
up,2026-03-17 14:46:00+00:00,5014.12,4999.12,5045.37,2026-03-17 15:58:00+00:00,2026-03-17 15:01:00+00:00,5014.22,Reverse,0.1000000000003638
down,2026-03-17 15:02:00+00:00,5013.9,5028.9,4949.09,2026-03-17 17:13:00+00:00,2026-03-17 16:15:00+00:00,4993.7,Reverse,20.199999999999818
up,2026-03-17 16:16:00+00:00,4994.06,4979.06,5032.37,2026-03-17 17:27:00+00:00,2026-03-17 16:31:00+00:00,5002.48,Reverse,8.419999999999163
down,2026-03-17 16:32:00+00:00,5002.21,5017.21,4968.82,2026-03-17 17:50:00+00:00,2026-03-17 17:50:00+00:00,4999.81,Timeout,2.399999999999636
down,2026-03-17 23:02:00+00:00,5001.72,5016.72,4969.02,2026-03-18 01:48:00+00:00,2026-03-18 00:55:00+00:00,5003.22,Reverse,-1.5
up,2026-03-18 00:56:00+00:00,5004.07,4989.07,5034.07,2026-03-18 01:56:00+00:00,2026-03-18 00:59:00+00:00,5004.65,Reverse,0.5799999999999272
down,2026-03-18 01:00:00+00:00,5004.23,5019.23,4974.23,2026-03-18 02:00:00+00:00,2026-03-18 01:00:00+00:00,4999.92,Reverse,4.309999999999491
up,2026-03-18 01:01:00+00:00,5000.19,4985.19,5043.73,2026-03-18 02:11:00+00:00,2026-03-18 01:15:00+00:00,5013.19,Reverse,13.0
down,2026-03-18 01:16:00+00:00,5012.93,5027.93,4967.13,2026-03-18 03:53:00+00:00,2026-03-18 03:53:00+00:00,4994.07,Timeout,18.860000000000582
down,2026-03-18 04:27:00+00:00,4991.49,5006.49,4961.49,2026-03-18 06:11:00+00:00,2026-03-18 05:21:00+00:00,4990.14,Reverse,1.3499999999994543
up,2026-03-18 05:22:00+00:00,4990.5,4975.5,5022.0,2026-03-18 06:29:00+00:00,2026-03-18 05:31:00+00:00,4989.6,Reverse,-0.8999999999996362
down,2026-03-18 05:32:00+00:00,4989.25,5004.25,4958.82,2026-03-18 06:44:00+00:00,2026-03-18 05:49:00+00:00,4997.6,Reverse,-8.350000000000364
up,2026-03-18 05:50:00+00:00,4999.03,4984.03,5029.03,2026-03-18 06:50:00+00:00,2026-03-18 06:00:00+00:00,4999.88,Reverse,0.8500000000003638
down,2026-03-18 06:01:00+00:00,4999.02,5014.02,4967.09,2026-03-18 07:19:00+00:00,2026-03-18 06:36:00+00:00,5014.02,Stop,-15.0
down,2026-03-18 07:59:00+00:00,4995.13,5010.13,4952.9,2026-03-18 09:55:00+00:00,2026-03-18 09:55:00+00:00,4993.2,Timeout,1.930000000000291
down,2026-03-18 10:38:00+00:00,4970.69,4985.69,4922.66,2026-03-18 12:17:00+00:00,2026-03-18 11:18:00+00:00,4969.6,Reverse,1.089999999999236
up,2026-03-18 11:19:00+00:00,4969.93,4954.93,4999.93,2026-03-18 12:19:00+00:00,2026-03-18 11:20:00+00:00,4973.08,Reverse,3.149999999999636
down,2026-03-18 11:21:00+00:00,4972.82,4987.82,4938.17,2026-03-18 12:23:00+00:00,2026-03-18 11:24:00+00:00,4965.91,Reverse,6.9099999999998545
up,2026-03-18 11:25:00+00:00,4966.2,4951.2,4996.2,2026-03-18 12:25:00+00:00,2026-03-18 11:26:00+00:00,4954.39,Reverse,-11.80999999999949
down,2026-03-18 11:27:00+00:00,4954.05,4969.05,4918.11,2026-03-18 12:34:00+00:00,2026-03-18 11:46:00+00:00,4936.56,Reverse,17.48999999999978
up,2026-03-18 11:47:00+00:00,4936.84,4921.84,4966.84,2026-03-18 12:47:00+00:00,2026-03-18 11:47:00+00:00,4934.61,Reverse,-2.230000000000473
down,2026-03-18 11:48:00+00:00,4934.3,4949.3,4896.2,2026-03-18 13:02:00+00:00,2026-03-18 12:13:00+00:00,4906.86,Reverse,27.44000000000051
up,2026-03-18 12:14:00+00:00,4907.26,4892.26,4937.26,2026-03-18 13:14:00+00:00,2026-03-18 12:30:00+00:00,4892.26,Stop,-15.0
up,2026-03-18 12:31:00+00:00,4892.86,4877.86,4923.73,2026-03-18 13:32:00+00:00,2026-03-18 12:33:00+00:00,4887.58,Reverse,-5.279999999999745
down,2026-03-18 12:34:00+00:00,4887.32,4902.32,4850.01,2026-03-18 13:42:00+00:00,2026-03-18 12:43:00+00:00,4875.08,Reverse,12.239999999999782
up,2026-03-18 12:44:00+00:00,4875.41,4860.41,4915.74,2026-03-18 13:52:00+00:00,2026-03-18 12:53:00+00:00,4889.54,Reverse,14.13000000000011
down,2026-03-18 12:54:00+00:00,4889.29,4904.29,4849.76,2026-03-18 13:57:00+00:00,2026-03-18 12:59:00+00:00,4881.65,Reverse,7.640000000000327
up,2026-03-18 13:00:00+00:00,4881.86,4866.86,4911.86,2026-03-18 14:00:00+00:00,2026-03-18 13:00:00+00:00,4866.86,Stop,-15.0
down,2026-03-18 13:01:00+00:00,4861.47,4876.47,4827.97,2026-03-18 14:14:00+00:00,2026-03-18 13:15:00+00:00,4845.57,Reverse,15.900000000000546
up,2026-03-18 13:16:00+00:00,4845.89,4830.89,4892.18,2026-03-18 14:24:00+00:00,2026-03-18 13:25:00+00:00,4865.41,Reverse,19.519999999999527
down,2026-03-18 13:26:00+00:00,4865.05,4880.05,4829.17,2026-03-18 14:39:00+00:00,2026-03-18 13:41:00+00:00,4880.05,Stop,-15.0
down,2026-03-18 13:44:00+00:00,4872.54,4887.54,4842.54,2026-03-18 14:44:00+00:00,2026-03-18 13:46:00+00:00,4873.36,Reverse,-0.819999999999709
up,2026-03-18 13:47:00+00:00,4873.84,4858.84,4908.75,2026-03-18 14:59:00+00:00,2026-03-18 14:00:00+00:00,4877.56,Reverse,3.7200000000002547
down,2026-03-18 14:01:00+00:00,4877.14,4892.14,4844.47,2026-03-18 15:03:00+00:00,2026-03-18 14:05:00+00:00,4892.14,Stop,-15.0
down,2026-03-18 14:06:00+00:00,4892.53,4907.53,4829.26,2026-03-18 15:34:00+00:00,2026-03-18 14:35:00+00:00,4858.16,Reverse,34.36999999999989
up,2026-03-18 14:36:00+00:00,4858.03,4843.03,4888.03,2026-03-18 15:36:00+00:00,2026-03-18 14:39:00+00:00,4860.04,Reverse,2.0100000000002183
down,2026-03-18 14:40:00+00:00,4859.7,4874.7,4829.7,2026-03-18 15:58:00+00:00,2026-03-18 15:00:00+00:00,4874.7,Stop,-15.0
down,2026-03-18 15:07:00+00:00,4875.43,4890.43,4845.43,2026-03-18 16:07:00+00:00,2026-03-18 16:07:00+00:00,4869.68,Timeout,5.75
down,2026-03-18 16:44:00+00:00,4881.29,4896.29,4851.29,2026-03-18 17:44:00+00:00,2026-03-18 17:24:00+00:00,4896.29,Stop,-15.0
down,2026-03-18 17:31:00+00:00,4889.78,4904.78,4818.28,2026-03-18 20:25:00+00:00,2026-03-18 19:26:00+00:00,4847.69,Reverse,42.090000000000146
up,2026-03-18 19:27:00+00:00,4847.87,4832.87,4877.87,2026-03-18 20:27:00+00:00,2026-03-18 19:28:00+00:00,4849.57,Reverse,1.699999999999818
down,2026-03-18 19:29:00+00:00,4849.22,4864.22,4811.02,2026-03-18 20:58:00+00:00,2026-03-18 20:12:00+00:00,4836.28,Reverse,12.94000000000051
up,2026-03-18 20:13:00+00:00,4836.55,4821.55,4866.55,2026-03-18 21:13:00+00:00,2026-03-18 20:16:00+00:00,4821.55,Stop,-15.0
down,2026-03-18 20:19:00+00:00,4822.06,4837.06,4779.52,2026-03-18 21:55:00+00:00,2026-03-18 22:01:00+00:00,4837.06,Stop,-15.0
down,2026-03-18 22:04:00+00:00,4831.15,4846.15,4776.62,2026-03-19 00:01:00+00:00,2026-03-18 23:02:00+00:00,4834.1,Reverse,-2.9500000000007276
up,2026-03-18 23:03:00+00:00,4834.36,4819.36,4866.85,2026-03-19 00:04:00+00:00,2026-03-18 23:06:00+00:00,4836.55,Reverse,2.1900000000005093
down,2026-03-18 23:07:00+00:00,4836.3,4851.3,4801.4,2026-03-19 01:44:00+00:00,2026-03-19 01:02:00+00:00,4851.3,Stop,-15.0
up,2026-03-19 01:12:00+00:00,4837.02,4822.02,4867.02,2026-03-19 02:12:00+00:00,2026-03-19 01:15:00+00:00,4839.04,Reverse,2.019999999999527
down,2026-03-19 01:16:00+00:00,4838.64,4853.64,4805.21,2026-03-19 02:29:00+00:00,2026-03-19 01:31:00+00:00,4843.79,Reverse,-5.149999999999636
up,2026-03-19 01:32:00+00:00,4844.11,4829.11,4894.72,2026-03-19 02:42:00+00:00,2026-03-19 01:45:00+00:00,4861.1,Reverse,16.99000000000069
down,2026-03-19 01:46:00+00:00,4860.84,4875.84,4817.12,2026-03-19 06:12:00+00:00,2026-03-19 05:16:00+00:00,4851.76,Reverse,9.079999999999927
up,2026-03-19 05:17:00+00:00,4852.03,4837.03,4882.03,2026-03-19 06:17:00+00:00,2026-03-19 05:32:00+00:00,4842.26,Reverse,-9.769999999999527
down,2026-03-19 05:33:00+00:00,4841.58,4856.58,4803.79,2026-03-19 06:44:00+00:00,2026-03-19 05:45:00+00:00,4832.9,Reverse,8.680000000000291
up,2026-03-19 05:46:00+00:00,4833.07,4818.07,4867.88,2026-03-19 06:58:00+00:00,2026-03-19 06:00:00+00:00,4832.71,Reverse,-0.3599999999996726
down,2026-03-19 06:01:00+00:00,4832.44,4847.44,4750.71,2026-03-19 07:44:00+00:00,2026-03-19 06:45:00+00:00,4778.03,Reverse,54.409999999999854
up,2026-03-19 06:46:00+00:00,4778.44,4763.44,4808.44,2026-03-19 07:46:00+00:00,2026-03-19 06:47:00+00:00,4763.44,Stop,-15.0
up,2026-03-19 06:48:00+00:00,4765.95,4750.95,4797.43,2026-03-19 07:50:00+00:00,2026-03-19 06:51:00+00:00,4750.95,Stop,-15.0
up,2026-03-19 06:52:00+00:00,4754.26,4739.26,4788.5,2026-03-19 07:56:00+00:00,2026-03-19 07:00:00+00:00,4765.79,Reverse,11.529999999999745
down,2026-03-19 07:01:00+00:00,4765.48,4780.48,4735.48,2026-03-19 08:07:00+00:00,2026-03-19 07:08:00+00:00,4780.48,Stop,-15.0
down,2026-03-19 07:09:00+00:00,4780.6,4795.6,4709.73,2026-03-19 08:44:00+00:00,2026-03-19 07:45:00+00:00,4742.06,Reverse,38.539999999999964
up,2026-03-19 07:46:00+00:00,4742.34,4727.34,4780.69,2026-03-19 08:58:00+00:00,2026-03-19 07:59:00+00:00,4727.34,Stop,-15.0
down,2026-03-19 08:01:00+00:00,4731.35,4746.35,4658.74,2026-03-19 10:13:00+00:00,2026-03-19 09:15:00+00:00,4694.99,Reverse,36.36000000000058
up,2026-03-19 09:16:00+00:00,4696.14,4681.14,4750.9,2026-03-19 10:28:00+00:00,2026-03-19 09:30:00+00:00,4713.01,Reverse,16.86999999999989
down,2026-03-19 09:31:00+00:00,4712.14,4727.14,4679.15,2026-03-19 10:42:00+00:00,2026-03-19 09:49:00+00:00,4714.47,Reverse,-2.3299999999999272
up,2026-03-19 09:50:00+00:00,4714.76,4699.76,4744.76,2026-03-19 10:50:00+00:00,2026-03-19 09:51:00+00:00,4699.76,Stop,-15.0
up,2026-03-19 09:53:00+00:00,4701.42,4686.42,4739.01,2026-03-19 10:55:00+00:00,2026-03-19 10:00:00+00:00,4704.95,Reverse,3.5299999999997453
down,2026-03-19 10:01:00+00:00,4704.1,4719.1,4674.1,2026-03-19 11:04:00+00:00,2026-03-19 10:08:00+00:00,4719.1,Stop,-15.0
down,2026-03-19 10:17:00+00:00,4699.8,4714.8,4622.24,2026-03-19 12:59:00+00:00,2026-03-19 12:03:00+00:00,4626.95,Reverse,72.85000000000036
up,2026-03-19 12:04:00+00:00,4627.94,4612.94,4663.48,2026-03-19 13:13:00+00:00,2026-03-19 12:14:00+00:00,4612.94,Stop,-15.0
up,2026-03-19 12:16:00+00:00,4614.3,4599.3,4644.3,2026-03-19 13:16:00+00:00,2026-03-19 12:17:00+00:00,4627.36,Reverse,13.05999999999949
down,2026-03-19 12:18:00+00:00,4626.58,4641.58,4521.54,2026-03-19 13:46:00+00:00,2026-03-19 12:53:00+00:00,4566.45,Reverse,60.13000000000011
up,2026-03-19 12:54:00+00:00,4566.92,4551.92,4615.67,2026-03-19 14:00:00+00:00,2026-03-19 13:01:00+00:00,4551.92,Stop,-15.0
up,2026-03-19 13:02:00+00:00,4525.03,4510.03,4555.03,2026-03-19 14:02:00+00:00,2026-03-19 13:02:00+00:00,4510.03,Stop,-15.0
up,2026-03-19 13:03:00+00:00,4507.13,4492.13,4537.13,2026-03-19 14:03:00+00:00,2026-03-19 13:03:00+00:00,4537.13,Target,30.0
up,2026-03-19 13:04:00+00:00,4538.47,4523.47,4592.07,2026-03-19 14:10:00+00:00,2026-03-19 13:11:00+00:00,4523.47,Stop,-15.0
up,2026-03-19 13:12:00+00:00,4531.86,4516.86,4572.4,2026-03-19 14:14:00+00:00,2026-03-19 13:20:00+00:00,4572.4,Target,40.539999999999964
up,2026-03-19 13:31:00+00:00,4570.14,4555.14,4611.02,2026-03-19 14:35:00+00:00,2026-03-19 13:36:00+00:00,4555.14,Stop,-15.0
up,2026-03-19 13:37:00+00:00,4562.88,4547.88,4599.67,2026-03-19 14:39:00+00:00,2026-03-19 13:40:00+00:00,4547.88,Stop,-15.0
up,2026-03-19 13:41:00+00:00,4550.88,4535.88,4651.0,2026-03-19 14:59:00+00:00,2026-03-19 14:00:00+00:00,4637.18,Reverse,86.30000000000018
down,2026-03-19 14:01:00+00:00,4636.77,4651.77,4595.47,2026-03-19 15:14:00+00:00,2026-03-19 14:27:00+00:00,4595.47,Target,41.30000000000018
down,2026-03-19 14:35:00+00:00,4606.05,4621.05,4576.05,2026-03-19 15:37:00+00:00,2026-03-19 14:39:00+00:00,4621.05,Stop,-15.0
down,2026-03-19 14:42:00+00:00,4617.01,4632.01,4579.51,2026-03-19 15:57:00+00:00,2026-03-19 15:06:00+00:00,4632.01,Stop,-15.0
down,2026-03-19 15:08:00+00:00,4621.31,4636.31,4579.97,2026-03-19 16:25:00+00:00,2026-03-19 15:32:00+00:00,4579.97,Target,41.340000000000146
down,2026-03-19 16:11:00+00:00,4604.64,4619.64,4547.66,2026-03-19 18:37:00+00:00,2026-03-19 17:51:00+00:00,4619.64,Stop,-15.0
down,2026-03-19 17:54:00+00:00,4628.1,4643.1,4574.06,2026-03-19 19:59:00+00:00,2026-03-19 19:01:00+00:00,4643.1,Stop,-15.0
down,2026-03-19 19:31:00+00:00,4640.72,4655.72,4603.98,2026-03-19 21:07:00+00:00,2026-03-19 20:08:00+00:00,4655.72,Stop,-15.0
down,2026-03-19 20:09:00+00:00,4655.9,4670.9,4620.57,2026-03-19 21:51:00+00:00,2026-03-19 22:01:00+00:00,4658.24,Timeout,-2.3400000000001455
down,2026-03-19 23:02:00+00:00,4644.86,4659.86,4604.85,2026-03-20 01:10:00+00:00,2026-03-20 00:11:00+00:00,4659.86,Stop,-15.0
down,2026-03-20 00:12:00+00:00,4660.48,4675.48,4627.33,2026-03-20 01:12:00+00:00,2026-03-20 00:18:00+00:00,4662.75,Reverse,-2.2700000000004366
up,2026-03-20 00:19:00+00:00,4662.98,4647.98,4692.98,2026-03-20 01:20:00+00:00,2026-03-20 00:23:00+00:00,4647.98,Stop,-15.0
up,2026-03-20 00:26:00+00:00,4645.37,4630.37,4679.32,2026-03-20 01:29:00+00:00,2026-03-20 00:30:00+00:00,4648.63,Reverse,3.2600000000002183
