side,entry_time,entry_price,stop,target,timeout,target_updates,exit_time,exit_price,exit_reason,pnl,pnl_cum
down,2026-01-28 19:15:00+00:00,5297.24,5312.24,4997.24,2026-01-28 20:44:00+00:00,18,2026-01-28 19:45:00+00:00,5312.24,Stop,-15.0,-710.7599999999902
down,2026-01-28 19:46:00+00:00,5308.21,5323.21,5173.21,2026-01-28 20:54:00+00:00,7,2026-01-28 19:56:00+00:00,5323.21,Stop,-15.0,-725.7599999999902
down,2026-01-28 19:57:00+00:00,5323.95,5338.95,5158.95,2026-01-28 21:05:00+00:00,9,2026-01-28 20:06:00+00:00,5338.95,Stop,-15.0,-740.7599999999902
down,2026-01-28 20:07:00+00:00,5336.91,5351.91,5141.91,2026-01-28 21:25:00+00:00,11,2026-01-28 20:27:00+00:00,5351.91,Stop,-15.0,-755.7599999999902
down,2026-01-28 20:28:00+00:00,5353.5,5368.5,5293.5,2026-01-28 21:35:00+00:00,2,2026-01-28 20:36:00+00:00,5368.5,Stop,-15.0,-770.7599999999902
down,2026-01-28 20:51:00+00:00,5387.02,5402.02,5177.02,2026-01-28 22:06:00+00:00,12,2026-01-28 21:48:00+00:00,5402.02,Stop,-15.0,-785.7599999999902
up,2026-01-28 21:54:00+00:00,5409.93,5394.93,5469.93,2026-01-28 22:57:00+00:00,2,2026-01-28 23:01:00+00:00,5450.2,Timeout,40.26999999999953,-745.4899999999907
down,2026-01-28 23:02:00+00:00,5450.04,5465.04,5270.04,2026-01-29 00:11:00+00:00,10,2026-01-28 23:12:00+00:00,5465.04,Stop,-15.0,-760.4899999999907
down,2026-01-28 23:13:00+00:00,5465.13,5480.13,5390.13,2026-01-29 00:15:00+00:00,3,2026-01-28 23:16:00+00:00,5480.13,Stop,-15.0,-775.4899999999907
down,2026-01-28 23:17:00+00:00,5487.32,5502.32,5247.32,2026-01-29 00:34:00+00:00,14,2026-01-28 23:35:00+00:00,5502.32,Stop,-15.0,-790.4899999999907
down,2026-01-28 23:36:00+00:00,5511.29,5526.29,5481.29,2026-01-29 00:36:00+00:00,0,2026-01-28 23:37:00+00:00,5526.29,Stop,-15.0,-805.4899999999907
down,2026-01-28 23:38:00+00:00,5543.46,5558.46,5513.46,2026-01-29 00:38:00+00:00,0,2026-01-28 23:38:00+00:00,5558.46,Stop,-15.0,-820.4899999999907
down,2026-01-28 23:43:00+00:00,5548.85,5563.85,5518.85,2026-01-29 00:43:00+00:00,0,2026-01-28 23:43:00+00:00,5563.85,Stop,-15.0,-835.4899999999907
down,2026-01-28 23:44:00+00:00,5548.26,5563.26,1361.58,2026-01-29 05:34:00+00:00,278,2026-01-29 04:35:00+00:00,5563.26,Stop,-15.0,-850.4899999999907
down,2026-01-29 04:37:00+00:00,5564.09,5579.09,4424.09,2026-01-29 06:59:00+00:00,74,2026-01-29 06:02:00+00:00,5579.09,Stop,-15.0,-865.4899999999907
down,2026-01-29 06:03:00+00:00,5580.54,5595.54,-629.46,2026-01-29 16:07:00+00:00,412,2026-01-29 16:07:00+00:00,5239.21,Timeout,341.3299999999999,-524.1599999999908
up,2026-01-29 16:08:00+00:00,5238.78,5223.78,5268.78,2026-01-29 17:08:00+00:00,0,2026-01-29 16:08:00+00:00,5223.78,Stop,-15.0,-539.1599999999908
up,2026-01-29 16:09:00+00:00,5247.81,5232.81,5352.81,2026-01-29 17:16:00+00:00,5,2026-01-29 16:54:00+00:00,5232.81,Stop,-15.0,-554.1599999999908
down,2026-01-29 16:55:00+00:00,5251.84,5266.84,5146.84,2026-01-29 17:59:00+00:00,5,2026-01-29 17:00:00+00:00,5266.84,Stop,-15.0,-569.1599999999908
down,2026-01-29 17:01:00+00:00,5280.51,5295.51,5250.51,2026-01-29 18:01:00+00:00,0,2026-01-29 17:01:00+00:00,5295.51,Stop,-15.0,-584.1599999999908
down,2026-01-29 17:02:00+00:00,5283.6,5298.6,5208.6,2026-01-29 18:04:00+00:00,3,2026-01-29 17:05:00+00:00,5298.6,Stop,-15.0,-599.1599999999908
down,2026-01-29 17:06:00+00:00,5295.71,5310.71,5130.71,2026-01-29 18:14:00+00:00,9,2026-01-29 17:15:00+00:00,5310.71,Stop,-15.0,-614.1599999999908
down,2026-01-29 17:16:00+00:00,5319.7,5334.7,5259.7,2026-01-29 18:17:00+00:00,2,2026-01-29 17:18:00+00:00,5334.7,Stop,-15.0,-629.1599999999908
down,2026-01-29 17:19:00+00:00,5333.37,5348.37,5198.37,2026-01-29 18:25:00+00:00,7,2026-01-29 17:26:00+00:00,5348.37,Stop,-15.0,-644.1599999999908
down,2026-01-29 17:27:00+00:00,5358.95,5373.95,5178.95,2026-01-29 18:36:00+00:00,10,2026-01-29 17:37:00+00:00,5373.95,Stop,-15.0,-659.1599999999908
down,2026-01-29 17:38:00+00:00,5362.85,5377.85,2452.8500000000004,2026-01-29 21:49:00+00:00,192,2026-01-29 20:50:00+00:00,5377.85,Stop,-15.0,-674.1599999999908
down,2026-01-29 20:51:00+00:00,5384.07,5399.07,5339.07,2026-01-29 21:51:00+00:00,1,2026-01-29 20:52:00+00:00,5399.07,Stop,-15.0,-689.1599999999908
down,2026-01-29 20:53:00+00:00,5390.31,5405.31,5300.31,2026-01-29 21:56:00+00:00,4,2026-01-29 20:57:00+00:00,5405.31,Stop,-15.0,-704.1599999999908
down,2026-01-29 20:58:00+00:00,5399.86,5414.86,5129.86,2026-01-29 22:19:00+00:00,16,2026-01-29 21:26:00+00:00,5414.86,Stop,-15.0,-719.1599999999908
up,2026-01-29 21:27:00+00:00,5417.04,5402.04,5462.04,2026-01-29 22:29:00+00:00,1,2026-01-29 21:30:00+00:00,5402.04,Stop,-15.0,-734.1599999999908
up,2026-01-29 21:31:00+00:00,5409.49,5394.49,5529.49,2026-01-29 22:36:00+00:00,6,2026-01-29 21:41:00+00:00,5394.49,Stop,-15.0,-749.1599999999908
down,2026-01-29 21:42:00+00:00,5395.37,5410.37,5290.37,2026-01-29 22:59:00+00:00,5,2026-01-29 23:01:00+00:00,5405.65,Timeout,-10.279999999999745,-759.4399999999905
down,2026-01-29 23:02:00+00:00,5404.0,5419.0,5359.0,2026-01-30 00:02:00+00:00,1,2026-01-29 23:03:00+00:00,5419.0,Stop,-15.0,-774.4399999999905
down,2026-01-29 23:04:00+00:00,5428.65,5443.65,5383.65,2026-01-30 00:04:00+00:00,1,2026-01-29 23:06:00+00:00,5443.65,Stop,-15.0,-789.4399999999905
down,2026-01-29 23:07:00+00:00,5439.31,5454.31,4059.3100000000004,2026-01-30 01:54:00+00:00,90,2026-01-30 01:54:00+00:00,5339.24,Timeout,100.07000000000062,-689.3699999999899
up,2026-01-30 01:55:00+00:00,5339.47,5324.47,5399.47,2026-01-30 02:56:00+00:00,2,2026-01-30 01:57:00+00:00,5324.47,Stop,-15.0,-704.3699999999899
up,2026-01-30 01:58:00+00:00,5313.85,5298.85,5358.85,2026-01-30 02:58:00+00:00,1,2026-01-30 01:59:00+00:00,5298.85,Stop,-15.0,-719.3699999999899
up,2026-01-30 02:00:00+00:00,5302.28,5287.28,5332.28,2026-01-30 03:00:00+00:00,0,2026-01-30 02:00:00+00:00,5287.28,Stop,-15.0,-734.3699999999899
up,2026-01-30 02:01:00+00:00,5298.35,5283.35,5433.35,2026-01-30 03:07:00+00:00,7,2026-01-30 02:08:00+00:00,5283.35,Stop,-15.0,-749.3699999999899
up,2026-01-30 02:09:00+00:00,5282.85,5267.85,5327.85,2026-01-30 03:09:00+00:00,1,2026-01-30 02:10:00+00:00,5267.85,Stop,-15.0,-764.3699999999899
up,2026-01-30 02:11:00+00:00,5268.05,5253.05,5313.05,2026-01-30 03:11:00+00:00,1,2026-01-30 02:12:00+00:00,5253.05,Stop,-15.0,-779.3699999999899
up,2026-01-30 02:13:00+00:00,5222.82,5207.82,5267.82,2026-01-30 03:13:00+00:00,1,2026-01-30 02:14:00+00:00,5207.82,Stop,-15.0,-794.3699999999899
up,2026-01-30 02:15:00+00:00,5214.23,5199.23,5244.23,2026-01-30 03:15:00+00:00,0,2026-01-30 02:15:00+00:00,5199.23,Stop,-15.0,-809.3699999999899
up,2026-01-30 02:16:00+00:00,5205.48,5190.48,5250.48,2026-01-30 03:16:00+00:00,1,2026-01-30 02:17:00+00:00,5190.48,Stop,-15.0,-824.3699999999899
up,2026-01-30 02:18:00+00:00,5194.95,5179.95,5224.95,2026-01-30 03:18:00+00:00,0,2026-01-30 02:18:00+00:00,5179.95,Stop,-15.0,-839.3699999999899
up,2026-01-30 02:19:00+00:00,5173.15,5158.15,5203.15,2026-01-30 03:19:00+00:00,0,2026-01-30 02:19:00+00:00,5158.15,Stop,-15.0,-854.3699999999899
up,2026-01-30 02:20:00+00:00,5148.69,5133.69,5193.69,2026-01-30 03:20:00+00:00,1,2026-01-30 02:21:00+00:00,5133.69,Stop,-15.0,-869.3699999999899
up,2026-01-30 02:22:00+00:00,5131.25,5116.25,5176.25,2026-01-30 03:22:00+00:00,1,2026-01-30 02:23:00+00:00,5116.25,Stop,-15.0,-884.3699999999899
up,2026-01-30 02:24:00+00:00,5138.05,5123.05,5168.05,2026-01-30 03:24:00+00:00,0,2026-01-30 02:24:00+00:00,5168.05,Target,30.0,-854.3699999999899
up,2026-01-30 02:25:00+00:00,5164.75,5149.75,5254.75,2026-01-30 03:28:00+00:00,4,2026-01-30 02:29:00+00:00,5149.75,Stop,-15.0,-869.3699999999899
up,2026-01-30 02:30:00+00:00,5173.6,5158.6,5218.6,2026-01-30 03:30:00+00:00,1,2026-01-30 02:31:00+00:00,5158.6,Stop,-15.0,-884.3699999999899
up,2026-01-30 02:32:00+00:00,5145.93,5130.93,6255.93,2026-01-30 06:17:00+00:00,72,2026-01-30 06:17:00+00:00,5162.46,Timeout,16.529999999999745,-867.8399999999901
up,2026-01-30 06:18:00+00:00,5165.25,5150.25,5270.25,2026-01-30 07:44:00+00:00,5,2026-01-30 06:45:00+00:00,5150.25,Stop,-15.0,-882.8399999999901
up,2026-01-30 06:46:00+00:00,5154.2,5139.2,5199.2,2026-01-30 07:47:00+00:00,1,2026-01-30 07:00:00+00:00,5139.2,Stop,-15.0,-897.8399999999901
down,2026-01-30 07:01:00+00:00,5130.4,5145.4,5055.4,2026-01-30 08:03:00+00:00,3,2026-01-30 07:04:00+00:00,5145.4,Stop,-15.0,-912.8399999999901
down,2026-01-30 07:05:00+00:00,5145.31,5160.31,5100.31,2026-01-30 08:05:00+00:00,1,2026-01-30 07:06:00+00:00,5160.31,Stop,-15.0,-927.8399999999901
down,2026-01-30 07:07:00+00:00,5160.66,5175.66,5085.66,2026-01-30 08:09:00+00:00,3,2026-01-30 07:10:00+00:00,5175.66,Stop,-15.0,-942.8399999999901
down,2026-01-30 07:11:00+00:00,5172.68,5187.68,5112.68,2026-01-30 08:12:00+00:00,2,2026-01-30 07:13:00+00:00,5187.68,Stop,-15.0,-957.8399999999901
down,2026-01-30 07:14:00+00:00,5184.47,5199.47,-1205.5299999999997,2026-01-30 18:04:00+00:00,424,2026-01-30 18:04:00+00:00,4882.86,Timeout,301.6100000000006,-656.2299999999896
up,2026-01-30 18:05:00+00:00,4883.15,4868.15,4928.15,2026-01-30 19:05:00+00:00,1,2026-01-30 18:06:00+00:00,4868.15,Stop,-15.0,-671.2299999999896
up,2026-01-30 18:07:00+00:00,4861.33,4846.33,4891.33,2026-01-30 19:07:00+00:00,0,2026-01-30 18:07:00+00:00,4846.33,Stop,-15.0,-686.2299999999896
up,2026-01-30 18:08:00+00:00,4849.75,4834.75,4879.75,2026-01-30 19:08:00+00:00,0,2026-01-30 18:08:00+00:00,4834.75,Stop,-15.0,-701.2299999999896
up,2026-01-30 18:09:00+00:00,4838.95,4823.95,4868.95,2026-01-30 19:09:00+00:00,0,2026-01-30 18:09:00+00:00,4823.95,Stop,-15.0,-716.2299999999896
up,2026-01-30 18:10:00+00:00,4814.85,4799.85,4844.85,2026-01-30 19:10:00+00:00,0,2026-01-30 18:10:00+00:00,4799.85,Stop,-15.0,-731.2299999999896
up,2026-01-30 18:11:00+00:00,4824.95,4809.95,4854.95,2026-01-30 19:11:00+00:00,0,2026-01-30 18:11:00+00:00,4809.95,Stop,-15.0,-746.2299999999896
up,2026-01-30 18:12:00+00:00,4817.35,4802.35,4847.35,2026-01-30 19:12:00+00:00,0,2026-01-30 18:12:00+00:00,4802.35,Stop,-15.0,-761.2299999999896
up,2026-01-30 18:13:00+00:00,4796.35,4781.35,4886.35,2026-01-30 19:16:00+00:00,4,2026-01-30 18:17:00+00:00,4781.35,Stop,-15.0,-776.2299999999896
up,2026-01-30 18:18:00+00:00,4792.25,4777.25,4822.25,2026-01-30 19:18:00+00:00,0,2026-01-30 18:18:00+00:00,4777.25,Stop,-15.0,-791.2299999999896
up,2026-01-30 18:19:00+00:00,4770.8,4755.8,4800.8,2026-01-30 19:19:00+00:00,0,2026-01-30 18:19:00+00:00,4755.8,Stop,-15.0,-806.2299999999896
up,2026-01-30 18:20:00+00:00,4758.71,4743.71,4788.71,2026-01-30 19:20:00+00:00,0,2026-01-30 18:20:00+00:00,4743.71,Stop,-15.0,-821.2299999999896
up,2026-01-30 18:21:00+00:00,4734.22,4719.22,4764.22,2026-01-30 19:21:00+00:00,0,2026-01-30 18:21:00+00:00,4719.22,Stop,-15.0,-836.2299999999896
up,2026-01-30 18:22:00+00:00,4725.25,4710.25,4755.25,2026-01-30 19:22:00+00:00,0,2026-01-30 18:22:00+00:00,4710.25,Stop,-15.0,-851.2299999999896
up,2026-01-30 18:23:00+00:00,4714.12,4699.12,4744.12,2026-01-30 19:23:00+00:00,0,2026-01-30 18:23:00+00:00,4744.12,Target,30.0,-821.2299999999896
up,2026-01-30 18:24:00+00:00,4743.01,4728.01,4773.01,2026-01-30 19:24:00+00:00,0,2026-01-30 18:24:00+00:00,4728.01,Stop,-15.0,-836.2299999999896
up,2026-01-30 18:25:00+00:00,4719.01,4704.01,4800.33,2026-01-30 19:27:00+00:00,5,2026-01-30 18:28:00+00:00,4704.01,Stop,-15.0,-851.2299999999896
up,2026-01-30 18:29:00+00:00,4704.29,4689.29,4734.29,2026-01-30 19:29:00+00:00,0,2026-01-30 18:29:00+00:00,4734.29,Target,30.0,-821.2299999999896
up,2026-01-30 18:30:00+00:00,4745.39,4730.39,4775.39,2026-01-30 19:30:00+00:00,0,2026-01-30 18:30:00+00:00,4730.39,Stop,-15.0,-836.2299999999896
up,2026-01-30 18:31:00+00:00,4742.23,4727.23,4772.23,2026-01-30 19:31:00+00:00,0,2026-01-30 18:31:00+00:00,4727.23,Stop,-15.0,-851.2299999999896
up,2026-01-30 18:32:00+00:00,4752.75,4737.75,4842.75,2026-01-30 19:35:00+00:00,4,2026-01-30 18:36:00+00:00,4737.75,Stop,-15.0,-866.2299999999896
up,2026-01-30 18:37:00+00:00,4725.39,4710.39,4770.39,2026-01-30 19:37:00+00:00,1,2026-01-30 18:38:00+00:00,4710.39,Stop,-15.0,-881.2299999999896
up,2026-01-30 18:39:00+00:00,4712.75,4697.75,4742.75,2026-01-30 19:39:00+00:00,0,2026-01-30 18:39:00+00:00,4697.75,Stop,-15.0,-896.2299999999896
up,2026-01-30 18:40:00+00:00,4702.14,4687.14,4762.14,2026-01-30 19:41:00+00:00,2,2026-01-30 18:42:00+00:00,4762.14,Target,60.0,-836.2299999999896
up,2026-01-30 18:43:00+00:00,4757.5,4742.5,4787.5,2026-01-30 19:43:00+00:00,0,2026-01-30 18:43:00+00:00,4742.5,Stop,-15.0,-851.2299999999896
up,2026-01-30 18:44:00+00:00,4765.76,4750.76,4810.76,2026-01-30 19:44:00+00:00,1,2026-01-30 18:45:00+00:00,4810.76,Target,45.0,-806.2299999999896
up,2026-01-30 18:46:00+00:00,4804.74,4789.74,4834.74,2026-01-30 19:46:00+00:00,0,2026-01-30 18:46:00+00:00,4789.74,Stop,-15.0,-821.2299999999896
up,2026-01-30 18:47:00+00:00,4804.75,4789.75,6666.45,2026-01-30 22:59:00+00:00,123,2026-02-01 23:02:00+00:00,4849.03,Timeout,44.279999999999745,-776.9499999999898
down,2026-02-01 23:03:00+00:00,4851.23,4866.23,4821.23,2026-02-02 00:03:00+00:00,0,2026-02-01 23:03:00+00:00,4866.23,Stop,-15.0,-791.9499999999898
down,2026-02-01 23:04:00+00:00,4833.08,4848.08,4803.08,2026-02-02 00:04:00+00:00,0,2026-02-01 23:10:00+00:00,4803.08,Target,30.0,-761.9499999999898
down,2026-02-01 23:11:00+00:00,4790.43,4805.43,4760.43,2026-02-02 00:11:00+00:00,0,2026-02-01 23:11:00+00:00,4760.43,Target,30.0,-731.9499999999898
up,2026-02-01 23:12:00+00:00,4717.13,4702.13,4747.13,2026-02-02 00:12:00+00:00,0,2026-02-01 23:12:00+00:00,4747.13,Target,30.0,-701.9499999999898
up,2026-02-01 23:13:00+00:00,4760.43,4745.43,4805.43,2026-02-02 00:13:00+00:00,1,2026-02-01 23:14:00+00:00,4745.43,Stop,-15.0,-716.9499999999898
up,2026-02-01 23:15:00+00:00,4746.28,4731.28,4776.28,2026-02-02 00:15:00+00:00,0,2026-02-01 23:15:00+00:00,4731.28,Stop,-15.0,-731.9499999999898
up,2026-02-01 23:16:00+00:00,4737.08,4722.08,4797.08,2026-02-02 00:17:00+00:00,2,2026-02-01 23:18:00+00:00,4722.08,Stop,-15.0,-746.9499999999898
up,2026-02-01 23:19:00+00:00,4705.85,4690.85,5530.85,2026-02-02 02:08:00+00:00,53,2026-02-02 01:09:00+00:00,4690.85,Stop,-15.0,-761.9499999999898
up,2026-02-02 01:10:00+00:00,4658.15,4643.15,4688.15,2026-02-02 02:10:00+00:00,0,2026-02-02 01:10:00+00:00,4643.15,Stop,-15.0,-776.9499999999898
up,2026-02-02 01:11:00+00:00,4588.52,4573.52,4618.52,2026-02-02 02:11:00+00:00,0,2026-02-02 01:11:00+00:00,4618.52,Target,30.0,-746.9499999999898
up,2026-02-02 01:12:00+00:00,4618.0,4603.0,4648.0,2026-02-02 02:12:00+00:00,0,2026-02-02 01:12:00+00:00,4603.0,Stop,-15.0,-761.9499999999898
up,2026-02-02 01:13:00+00:00,4596.26,4581.26,4626.26,2026-02-02 02:13:00+00:00,0,2026-02-02 01:13:00+00:00,4626.26,Target,30.0,-731.9499999999898
up,2026-02-02 01:14:00+00:00,4636.1,4621.1,4666.1,2026-02-02 02:14:00+00:00,0,2026-02-02 01:14:00+00:00,4621.1,Stop,-15.0,-746.9499999999898
up,2026-02-02 01:15:00+00:00,4645.6,4630.6,4675.6,2026-02-02 02:15:00+00:00,0,2026-02-02 01:15:00+00:00,4675.6,Target,30.0,-716.9499999999898
up,2026-02-02 01:16:00+00:00,4670.5,4655.5,4700.5,2026-02-02 02:16:00+00:00,0,2026-02-02 01:16:00+00:00,4655.5,Stop,-15.0,-731.9499999999898
up,2026-02-02 01:17:00+00:00,4687.38,4672.38,4732.38,2026-02-02 02:17:00+00:00,1,2026-02-02 01:18:00+00:00,4672.38,Stop,-15.0,-746.9499999999898
up,2026-02-02 01:19:00+00:00,4670.46,4655.46,4763.03,2026-02-02 02:22:00+00:00,5,2026-02-02 01:23:00+00:00,4655.46,Stop,-15.0,-761.9499999999898
up,2026-02-02 01:24:00+00:00,4650.2,4635.2,6112.98,2026-02-02 04:39:00+00:00,96,2026-02-02 03:40:00+00:00,4635.2,Stop,-15.0,-776.9499999999898
up,2026-02-02 03:41:00+00:00,4640.35,4625.35,4970.35,2026-02-02 05:00:00+00:00,20,2026-02-02 04:01:00+00:00,4625.35,Stop,-15.0,-791.9499999999898
up,2026-02-02 04:02:00+00:00,4620.9,4605.9,4695.9,2026-02-02 05:04:00+00:00,3,2026-02-02 04:05:00+00:00,4605.9,Stop,-15.0,-806.9499999999898
up,2026-02-02 04:06:00+00:00,4619.36,4604.36,4907.23,2026-02-02 06:36:00+00:00,18,2026-02-02 05:37:00+00:00,4604.36,Stop,-15.0,-821.9499999999898
up,2026-02-02 05:38:00+00:00,4607.55,4592.55,4652.55,2026-02-02 06:43:00+00:00,1,2026-02-02 05:44:00+00:00,4592.55,Stop,-15.0,-836.9499999999898
up,2026-02-02 05:45:00+00:00,4577.8,4562.8,4607.8,2026-02-02 06:45:00+00:00,0,2026-02-02 05:45:00+00:00,4562.8,Stop,-15.0,-851.9499999999898
up,2026-02-02 05:46:00+00:00,4563.5,4548.5,4623.5,2026-02-02 06:47:00+00:00,2,2026-02-02 05:48:00+00:00,4548.5,Stop,-15.0,-866.9499999999898
up,2026-02-02 05:49:00+00:00,4549.65,4534.65,4579.65,2026-02-02 06:49:00+00:00,0,2026-02-02 05:49:00+00:00,4534.65,Stop,-15.0,-881.9499999999898
up,2026-02-02 05:50:00+00:00,4554.98,4539.98,4584.98,2026-02-02 06:50:00+00:00,0,2026-02-02 05:50:00+00:00,4539.98,Stop,-15.0,-896.9499999999898
up,2026-02-02 05:51:00+00:00,4551.59,4536.59,4581.59,2026-02-02 06:51:00+00:00,0,2026-02-02 05:51:00+00:00,4536.59,Stop,-15.0,-911.9499999999898
up,2026-02-02 05:52:00+00:00,4530.05,4515.05,4560.05,2026-02-02 06:52:00+00:00,0,2026-02-02 05:52:00+00:00,4515.05,Stop,-15.0,-926.9499999999898
up,2026-02-02 05:53:00+00:00,4518.0,4503.0,4548.0,2026-02-02 06:53:00+00:00,0,2026-02-02 05:53:00+00:00,4503.0,Stop,-15.0,-941.9499999999898
up,2026-02-02 05:54:00+00:00,4520.95,4505.95,4943.85,2026-02-02 07:19:00+00:00,27,2026-02-02 06:20:00+00:00,4505.95,Stop,-15.0,-956.9499999999898
up,2026-02-02 06:21:00+00:00,4509.23,4494.23,4539.23,2026-02-02 07:21:00+00:00,0,2026-02-02 06:21:00+00:00,4494.23,Stop,-15.0,-971.9499999999898
up,2026-02-02 06:22:00+00:00,4490.6,4475.6,4535.6,2026-02-02 07:22:00+00:00,1,2026-02-02 06:23:00+00:00,4475.6,Stop,-15.0,-986.9499999999898
up,2026-02-02 06:24:00+00:00,4487.04,4472.04,4517.04,2026-02-02 07:24:00+00:00,0,2026-02-02 06:24:00+00:00,4472.04,Stop,-15.0,-1001.9499999999898
up,2026-02-02 06:25:00+00:00,4453.5,4438.5,4513.8,2026-02-02 07:26:00+00:00,3,2026-02-02 06:27:00+00:00,4438.5,Stop,-15.0,-1016.9499999999898
up,2026-02-02 06:28:00+00:00,4460.13,4445.13,4626.95,2026-02-02 07:36:00+00:00,10,2026-02-02 06:37:00+00:00,4445.13,Stop,-15.0,-1031.9499999999898
up,2026-02-02 06:38:00+00:00,4430.5,4415.5,4460.5,2026-02-02 07:38:00+00:00,0,2026-02-02 06:38:00+00:00,4415.5,Stop,-15.0,-1046.9499999999898
up,2026-02-02 06:39:00+00:00,4409.0,4394.0,4739.0,2026-02-02 09:21:00+00:00,20,2026-02-02 09:21:00+00:00,4629.0,Timeout,220.0,-826.9499999999898
down,2026-02-02 09:22:00+00:00,4630.4,4645.4,4600.4,2026-02-02 10:22:00+00:00,0,2026-02-02 09:22:00+00:00,4645.4,Stop,-15.0,-841.9499999999898
down,2026-02-02 09:23:00+00:00,4643.0,4658.0,4583.0,2026-02-02 10:24:00+00:00,2,2026-02-02 09:25:00+00:00,4658.0,Stop,-15.0,-856.9499999999898
down,2026-02-02 09:26:00+00:00,4661.37,4676.37,4631.37,2026-02-02 10:26:00+00:00,0,2026-02-02 09:26:00+00:00,4676.37,Stop,-15.0,-871.9499999999898
down,2026-02-02 09:27:00+00:00,4672.2,4687.2,4642.2,2026-02-02 10:27:00+00:00,0,2026-02-02 09:27:00+00:00,4687.2,Stop,-15.0,-886.9499999999898
down,2026-02-02 09:28:00+00:00,4683.5,4698.5,4653.5,2026-02-02 10:28:00+00:00,0,2026-02-02 09:28:00+00:00,4698.5,Stop,-15.0,-901.9499999999898
down,2026-02-02 09:29:00+00:00,4692.4,4707.4,4482.4,2026-02-02 10:40:00+00:00,12,2026-02-02 09:41:00+00:00,4707.4,Stop,-15.0,-916.9499999999898
down,2026-02-02 09:42:00+00:00,4702.2,4717.2,4567.2,2026-02-02 10:48:00+00:00,7,2026-02-02 09:49:00+00:00,4717.2,Stop,-15.0,-931.9499999999898
down,2026-02-02 09:50:00+00:00,4715.7,4730.7,4610.7,2026-02-02 10:54:00+00:00,5,2026-02-02 09:55:00+00:00,4730.7,Stop,-15.0,-946.9499999999898
down,2026-02-02 09:56:00+00:00,4723.2,4738.2,3538.2,2026-02-02 12:12:00+00:00,77,2026-02-02 11:13:00+00:00,4738.2,Stop,-15.0,-961.9499999999898
down,2026-02-02 11:14:00+00:00,4741.16,4756.16,4651.16,2026-02-02 12:17:00+00:00,4,2026-02-02 11:18:00+00:00,4756.16,Stop,-15.0,-976.9499999999898
down,2026-02-02 11:19:00+00:00,4755.8,4770.8,4485.8,2026-02-02 12:36:00+00:00,16,2026-02-02 11:37:00+00:00,4770.8,Stop,-15.0,-991.9499999999898
down,2026-02-02 11:38:00+00:00,4772.23,4787.23,4112.23,2026-02-02 13:22:00+00:00,42,2026-02-02 12:23:00+00:00,4787.23,Stop,-15.0,-1006.9499999999898
down,2026-02-02 12:24:00+00:00,4786.63,4801.63,4456.63,2026-02-02 13:44:00+00:00,20,2026-02-02 12:45:00+00:00,4801.63,Stop,-15.0,-1021.9499999999898
down,2026-02-02 12:47:00+00:00,4805.1,4820.1,-1810.4399999999996,2026-02-02 22:11:00+00:00,440,2026-02-02 23:01:00+00:00,4692.35,Timeout,112.75,-909.1999999999898
down,2026-02-02 23:02:00+00:00,4692.0,4707.0,4647.0,2026-02-03 00:02:00+00:00,1,2026-02-02 23:03:00+00:00,4707.0,Stop,-15.0,-924.1999999999898
down,2026-02-02 23:04:00+00:00,4705.3,4720.3,4630.3,2026-02-03 00:07:00+00:00,3,2026-02-02 23:08:00+00:00,4720.3,Stop,-15.0,-939.1999999999898
down,2026-02-02 23:09:00+00:00,4715.75,4730.75,4565.75,2026-02-03 00:16:00+00:00,8,2026-02-02 23:18:00+00:00,4730.75,Stop,-15.0,-954.1999999999898
down,2026-02-02 23:19:00+00:00,4740.5,4755.5,4650.5,2026-02-03 00:22:00+00:00,4,2026-02-02 23:24:00+00:00,4755.5,Stop,-15.0,-969.1999999999898
down,2026-02-02 23:25:00+00:00,4757.66,4772.66,4307.66,2026-02-03 00:54:00+00:00,28,2026-02-02 23:55:00+00:00,4772.66,Stop,-15.0,-984.1999999999898
down,2026-02-02 23:57:00+00:00,4771.56,4786.56,4681.56,2026-02-03 01:02:00+00:00,4,2026-02-03 00:03:00+00:00,4786.56,Stop,-15.0,-999.1999999999898
down,2026-02-03 00:05:00+00:00,4793.73,4808.73,4568.73,2026-02-03 01:17:00+00:00,13,2026-02-03 00:19:00+00:00,4808.73,Stop,-15.0,-1014.1999999999898
down,2026-02-03 00:20:00+00:00,4809.6,4824.6,4704.6,2026-02-03 01:24:00+00:00,5,2026-02-03 00:25:00+00:00,4824.6,Stop,-15.0,-1029.1999999999898
down,2026-02-03 00:26:00+00:00,4821.04,4836.04,4086.04,2026-02-03 02:13:00+00:00,47,2026-02-03 01:15:00+00:00,4836.04,Stop,-15.0,-1044.1999999999898
down,2026-02-03 01:16:00+00:00,4843.0,4858.0,883.0,2026-02-03 07:19:00+00:00,262,2026-02-03 06:20:00+00:00,4858.0,Stop,-15.0,-1059.1999999999898
down,2026-02-03 06:21:00+00:00,4848.96,4863.96,4773.96,2026-02-03 07:24:00+00:00,3,2026-02-03 06:25:00+00:00,4863.96,Stop,-15.0,-1074.1999999999898
down,2026-02-03 06:27:00+00:00,4868.79,4883.79,4658.79,2026-02-03 07:39:00+00:00,12,2026-02-03 06:40:00+00:00,4883.79,Stop,-15.0,-1089.1999999999898
