side,entry_time,entry_price,stop,target,timeout,target_updates,exit_time,exit_price,exit_reason,pnl
up,2025-11-26 14:32:00+00:00,4147.43,4132.43,4185.22,2025-11-26 16:19:00+00:00,5,2025-11-26 16:19:00+00:00,4163.46,Timeout,16.029999999999745
up,2025-11-26 19:04:00+00:00,4168.61,4153.61,4198.61,2025-11-26 20:04:00+00:00,0,2025-11-26 20:04:00+00:00,4163.73,Timeout,-4.880000000000109
down,2025-11-27 13:07:00+00:00,4151.71,4166.71,4119.6,2025-11-27 15:00:00+00:00,1,2025-11-27 15:00:00+00:00,4155.33,Timeout,-3.619999999999891
down,2025-11-28 05:25:00+00:00,4183.36,4198.36,4153.36,2025-11-28 06:37:00+00:00,0,2025-11-28 06:37:00+00:00,4185.82,Timeout,-2.4600000000000364
down,2025-11-28 08:04:00+00:00,4160.59,4175.59,4130.59,2025-11-28 09:05:00+00:00,0,2025-11-28 08:06:00+00:00,4175.59,Stop,-15.0
down,2025-11-28 08:07:00+00:00,4166.33,4181.33,4129.69,2025-11-28 12:12:00+00:00,2,2025-11-28 11:31:00+00:00,4173.49,Reverse,-7.1599999999998545
up,2025-11-28 11:32:00+00:00,4175.83,4160.83,4206.9,2025-11-28 12:57:00+00:00,1,2025-11-28 11:58:00+00:00,4175.77,Reverse,-0.05999999999949068
down,2025-11-28 11:59:00+00:00,4173.79,4188.79,4139.5,2025-11-28 14:39:00+00:00,2,2025-11-28 13:40:00+00:00,4170.58,Reverse,3.2100000000000364
up,2025-11-28 13:41:00+00:00,4175.16,4160.16,4205.16,2025-11-28 14:41:00+00:00,0,2025-11-28 13:41:00+00:00,4175.17,Reverse,0.010000000000218279
down,2025-11-28 13:42:00+00:00,4170.7,4185.7,4140.7,2025-11-28 14:46:00+00:00,0,2025-11-28 13:47:00+00:00,4178.18,Reverse,-7.480000000000473
up,2025-11-28 13:48:00+00:00,4178.25,4163.25,4212.62,2025-11-28 14:59:00+00:00,3,2025-11-28 14:00:00+00:00,4187.11,Reverse,8.859999999999673
down,2025-11-28 14:01:00+00:00,4186.86,4201.86,4154.4,2025-11-28 15:37:00+00:00,2,2025-11-28 14:38:00+00:00,4201.86,Stop,-15.0
down,2025-11-28 14:39:00+00:00,4201.71,4216.71,4156.42,2025-11-28 16:21:00+00:00,4,2025-11-28 15:23:00+00:00,4188.61,Reverse,13.100000000000364
up,2025-11-28 15:24:00+00:00,4189.0,4174.0,4219.0,2025-11-28 16:24:00+00:00,0,2025-11-28 15:26:00+00:00,4194.02,Reverse,5.020000000000437
down,2025-11-28 15:27:00+00:00,4193.7,4208.7,4163.7,2025-11-28 16:32:00+00:00,0,2025-11-28 16:22:00+00:00,4208.7,Stop,-15.0
up,2025-11-30 23:02:00+00:00,4230.75,4215.75,4260.75,2025-12-01 00:02:00+00:00,0,2025-11-30 23:02:00+00:00,4228.38,Reverse,-2.369999999999891
down,2025-11-30 23:03:00+00:00,4228.13,4243.13,4198.13,2025-12-01 00:03:00+00:00,0,2025-11-30 23:03:00+00:00,4226.03,Reverse,2.100000000000364
up,2025-11-30 23:04:00+00:00,4226.13,4211.13,4256.13,2025-12-01 00:06:00+00:00,0,2025-11-30 23:07:00+00:00,4219.79,Reverse,-6.3400000000001455
down,2025-11-30 23:08:00+00:00,4219.43,4234.43,4189.43,2025-12-01 00:08:00+00:00,0,2025-11-30 23:08:00+00:00,4208.96,Reverse,10.470000000000255
up,2025-11-30 23:09:00+00:00,4209.93,4194.93,4254.58,2025-12-01 00:37:00+00:00,11,2025-12-01 00:27:00+00:00,4228.02,Reverse,18.090000000000146
down,2025-12-01 00:28:00+00:00,4227.74,4242.74,4197.74,2025-12-01 01:28:00+00:00,0,2025-12-01 00:29:00+00:00,4227.2,Reverse,0.5399999999999636
up,2025-12-01 00:30:00+00:00,4227.51,4212.51,4257.51,2025-12-01 01:30:00+00:00,0,2025-12-01 00:43:00+00:00,4231.5,Reverse,3.9899999999997817
down,2025-12-01 00:44:00+00:00,4231.22,4246.22,4198.4,2025-12-01 02:15:00+00:00,3,2025-12-01 01:16:00+00:00,4228.0,Reverse,3.2200000000002547
up,2025-12-01 01:17:00+00:00,4228.16,4213.16,4258.16,2025-12-01 02:17:00+00:00,0,2025-12-01 01:17:00+00:00,4224.96,Reverse,-3.199999999999818
down,2025-12-01 01:18:00+00:00,4224.8,4239.8,4194.8,2025-12-01 02:18:00+00:00,0,2025-12-01 01:18:00+00:00,4228.75,Reverse,-3.949999999999818
up,2025-12-01 01:19:00+00:00,4229.02,4214.02,4259.02,2025-12-01 02:19:00+00:00,0,2025-12-01 01:19:00+00:00,4227.26,Reverse,-1.7600000000002183
down,2025-12-01 01:20:00+00:00,4226.75,4241.75,4196.75,2025-12-01 02:20:00+00:00,0,2025-12-01 01:20:00+00:00,4227.78,Reverse,-1.0299999999997453
up,2025-12-01 01:21:00+00:00,4227.93,4212.93,4259.29,2025-12-01 02:21:00+00:00,1,2025-12-01 01:22:00+00:00,4231.66,Reverse,3.7299999999995634
down,2025-12-01 01:23:00+00:00,4231.41,4246.41,4200.21,2025-12-01 02:23:00+00:00,1,2025-12-01 01:24:00+00:00,4229.99,Reverse,1.4200000000000728
up,2025-12-01 01:25:00+00:00,4230.33,4215.33,4260.33,2025-12-01 02:26:00+00:00,0,2025-12-01 01:27:00+00:00,4234.95,Reverse,4.619999999999891
down,2025-12-01 01:28:00+00:00,4234.62,4249.62,4204.62,2025-12-01 02:46:00+00:00,0,2025-12-01 01:55:00+00:00,4249.62,Stop,-15.0
down,2025-12-01 02:15:00+00:00,4248.37,4263.37,4216.51,2025-12-01 03:20:00+00:00,4,2025-12-01 02:24:00+00:00,4244.77,Reverse,3.5999999999994543
up,2025-12-01 02:25:00+00:00,4245.11,4230.11,4275.11,2025-12-01 03:25:00+00:00,0,2025-12-01 03:25:00+00:00,4236.33,Timeout,-8.779999999999745
down,2025-12-01 05:12:00+00:00,4236.58,4251.58,4188.6,2025-12-01 06:46:00+00:00,7,2025-12-01 05:47:00+00:00,4227.56,Reverse,9.019999999999527
up,2025-12-01 05:48:00+00:00,4227.88,4212.88,4262.93,2025-12-01 07:04:00+00:00,7,2025-12-01 06:05:00+00:00,4229.75,Reverse,1.8699999999998909
down,2025-12-01 06:06:00+00:00,4229.37,4244.37,4198.99,2025-12-01 07:09:00+00:00,1,2025-12-01 06:10:00+00:00,4232.81,Reverse,-3.4400000000005093
up,2025-12-01 06:11:00+00:00,4233.17,4218.17,4263.17,2025-12-01 07:11:00+00:00,0,2025-12-01 06:11:00+00:00,4233.37,Reverse,0.1999999999998181
down,2025-12-01 06:12:00+00:00,4232.93,4247.93,4202.17,2025-12-01 07:13:00+00:00,1,2025-12-01 06:14:00+00:00,4232.93,Reverse,-0.0
up,2025-12-01 06:15:00+00:00,4233.25,4218.25,4263.25,2025-12-01 07:16:00+00:00,0,2025-12-01 06:17:00+00:00,4232.18,Reverse,-1.069999999999709
down,2025-12-01 06:18:00+00:00,4231.92,4246.92,4201.92,2025-12-01 07:18:00+00:00,0,2025-12-01 06:18:00+00:00,4230.38,Reverse,1.5399999999999636
up,2025-12-01 06:19:00+00:00,4230.38,4215.38,4260.98,2025-12-01 07:22:00+00:00,1,2025-12-01 06:23:00+00:00,4226.76,Reverse,-3.619999999999891
down,2025-12-01 06:24:00+00:00,4226.54,4241.54,4196.54,2025-12-01 07:24:00+00:00,0,2025-12-01 06:24:00+00:00,4227.54,Reverse,-1.0
up,2025-12-01 06:25:00+00:00,4227.89,4212.89,4269.66,2025-12-01 07:47:00+00:00,10,2025-12-01 07:47:00+00:00,4240.95,Timeout,13.05999999999949
down,2025-12-01 10:51:00+00:00,4254.28,4269.28,4224.28,2025-12-01 11:51:00+00:00,0,2025-12-01 10:54:00+00:00,4254.86,Reverse,-0.5799999999999272
up,2025-12-01 10:55:00+00:00,4255.14,4240.14,4285.14,2025-12-01 11:55:00+00:00,0,2025-12-01 10:55:00+00:00,4256.48,Reverse,1.339999999999236
down,2025-12-01 10:56:00+00:00,4256.24,4271.24,4226.24,2025-12-01 11:56:00+00:00,0,2025-12-01 11:00:00+00:00,4253.91,Reverse,2.3299999999999272
up,2025-12-01 11:01:00+00:00,4254.19,4239.19,4284.97,2025-12-01 12:38:00+00:00,2,2025-12-01 11:45:00+00:00,4256.79,Reverse,2.600000000000364
down,2025-12-01 11:46:00+00:00,4256.51,4271.51,4226.51,2025-12-01 12:46:00+00:00,0,2025-12-01 11:49:00+00:00,4253.59,Reverse,2.9200000000000728
up,2025-12-01 11:50:00+00:00,4253.79,4238.79,4284.82,2025-12-01 13:25:00+00:00,3,2025-12-01 12:26:00+00:00,4252.11,Reverse,-1.680000000000291
down,2025-12-01 12:27:00+00:00,4251.75,4266.75,4221.75,2025-12-01 13:27:00+00:00,0,2025-12-01 12:27:00+00:00,4252.87,Reverse,-1.1199999999998909
up,2025-12-01 12:28:00+00:00,4252.94,4237.94,4282.94,2025-12-01 13:28:00+00:00,0,2025-12-01 12:28:00+00:00,4253.04,Reverse,0.1000000000003638
down,2025-12-01 12:29:00+00:00,4252.63,4267.63,4222.63,2025-12-01 13:29:00+00:00,0,2025-12-01 12:29:00+00:00,4252.61,Reverse,0.020000000000436557
up,2025-12-01 12:30:00+00:00,4252.72,4237.72,4282.72,2025-12-01 13:30:00+00:00,0,2025-12-01 12:30:00+00:00,4252.12,Reverse,-0.6000000000003638
down,2025-12-01 12:31:00+00:00,4251.84,4266.84,4221.83,2025-12-01 13:31:00+00:00,1,2025-12-01 12:32:00+00:00,4252.17,Reverse,-0.32999999999992724
up,2025-12-01 12:33:00+00:00,4252.25,4237.25,4282.66,2025-12-01 13:33:00+00:00,1,2025-12-01 12:34:00+00:00,4253.13,Reverse,0.8800000000001091
down,2025-12-01 12:35:00+00:00,4253.01,4268.01,4223.01,2025-12-01 13:35:00+00:00,0,2025-12-01 12:35:00+00:00,4251.83,Reverse,1.180000000000291
up,2025-12-01 12:36:00+00:00,4252.0,4237.0,4284.26,2025-12-01 13:37:00+00:00,2,2025-12-01 12:38:00+00:00,4255.83,Reverse,3.8299999999999272
down,2025-12-01 12:39:00+00:00,4255.69,4270.69,4215.35,2025-12-01 14:19:00+00:00,9,2025-12-01 13:20:00+00:00,4255.22,Reverse,0.46999999999934516
up,2025-12-01 13:21:00+00:00,4255.59,4240.59,4288.72,2025-12-01 14:31:00+00:00,3,2025-12-01 13:32:00+00:00,4259.39,Reverse,3.800000000000182
down,2025-12-01 13:33:00+00:00,4259.3,4274.3,4229.3,2025-12-01 14:33:00+00:00,0,2025-12-01 13:33:00+00:00,4258.41,Reverse,0.8900000000003274
up,2025-12-01 13:34:00+00:00,4258.74,4243.74,4288.74,2025-12-01 14:34:00+00:00,0,2025-12-01 13:35:00+00:00,4258.5,Reverse,-0.23999999999978172
down,2025-12-01 13:36:00+00:00,4258.42,4273.42,4228.42,2025-12-01 14:36:00+00:00,0,2025-12-01 13:37:00+00:00,4259.62,Reverse,-1.199999999999818
up,2025-12-01 13:38:00+00:00,4259.79,4244.79,4289.79,2025-12-01 14:38:00+00:00,0,2025-12-01 13:46:00+00:00,4258.86,Reverse,-0.930000000000291
down,2025-12-01 13:47:00+00:00,4258.66,4273.66,4190.03,2025-12-01 19:14:00+00:00,14,2025-12-01 19:14:00+00:00,4237.74,Timeout,20.920000000000073
down,2025-12-01 19:44:00+00:00,4235.85,4250.85,4201.2,2025-12-01 22:13:00+00:00,4,2025-12-01 23:01:00+00:00,4232.32,Timeout,3.530000000000655
down,2025-12-01 23:48:00+00:00,4228.21,4243.21,4198.21,2025-12-02 00:48:00+00:00,0,2025-12-02 00:48:00+00:00,4227.43,Timeout,0.7799999999997453
down,2025-12-02 01:02:00+00:00,4221.0,4236.0,4170.9,2025-12-02 02:14:00+00:00,5,2025-12-02 01:18:00+00:00,4211.95,Reverse,9.050000000000182
up,2025-12-02 01:19:00+00:00,4212.24,4197.24,4247.92,2025-12-02 02:42:00+00:00,5,2025-12-02 02:42:00+00:00,4218.77,Timeout,6.530000000000655
up,2025-12-02 06:23:00+00:00,4212.45,4197.45,4242.77,2025-12-02 07:44:00+00:00,2,2025-12-02 07:44:00+00:00,4211.44,Timeout,-1.0100000000002183
up,2025-12-02 08:30:00+00:00,4214.83,4199.83,4244.83,2025-12-02 09:30:00+00:00,0,2025-12-02 09:23:00+00:00,4199.83,Stop,-15.0
down,2025-12-02 09:37:00+00:00,4185.93,4200.93,4155.93,2025-12-02 10:50:00+00:00,0,2025-12-02 10:50:00+00:00,4185.44,Timeout,0.4900000000006912
up,2025-12-02 11:03:00+00:00,4186.0,4171.0,4227.95,2025-12-02 12:35:00+00:00,12,2025-12-02 12:35:00+00:00,4204.32,Timeout,18.31999999999971
down,2025-12-02 13:09:00+00:00,4206.57,4221.57,4176.57,2025-12-02 14:09:00+00:00,0,2025-12-02 13:09:00+00:00,4205.34,Reverse,1.2299999999995634
up,2025-12-02 13:10:00+00:00,4205.43,4190.43,4237.62,2025-12-02 14:11:00+00:00,1,2025-12-02 13:12:00+00:00,4202.29,Reverse,-3.1400000000003274
down,2025-12-02 13:13:00+00:00,4202.25,4217.25,4172.25,2025-12-02 14:26:00+00:00,0,2025-12-02 13:27:00+00:00,4207.16,Reverse,-4.9099999999998545
up,2025-12-02 13:28:00+00:00,4207.41,4192.41,4237.41,2025-12-02 14:29:00+00:00,0,2025-12-02 13:30:00+00:00,4204.18,Reverse,-3.2299999999995634
down,2025-12-02 13:31:00+00:00,4203.81,4218.81,4173.81,2025-12-02 14:31:00+00:00,0,2025-12-02 13:32:00+00:00,4206.3,Reverse,-2.4899999999997817
up,2025-12-02 13:33:00+00:00,4206.63,4191.63,4236.97,2025-12-02 14:33:00+00:00,1,2025-12-02 13:34:00+00:00,4204.49,Reverse,-2.1400000000003274
down,2025-12-02 13:35:00+00:00,4204.22,4219.22,4173.42,2025-12-02 14:37:00+00:00,1,2025-12-02 13:38:00+00:00,4206.01,Reverse,-1.7899999999999636
up,2025-12-02 13:39:00+00:00,4206.22,4191.22,4236.22,2025-12-02 14:39:00+00:00,0,2025-12-02 13:39:00+00:00,4205.14,Reverse,-1.0799999999999272
down,2025-12-02 13:40:00+00:00,4204.87,4219.87,4174.87,2025-12-02 14:41:00+00:00,0,2025-12-02 13:42:00+00:00,4208.39,Reverse,-3.5200000000004366
up,2025-12-02 13:43:00+00:00,4208.72,4193.72,4238.72,2025-12-02 14:43:00+00:00,0,2025-12-02 13:43:00+00:00,4207.89,Reverse,-0.8299999999999272
down,2025-12-02 13:44:00+00:00,4207.64,4222.64,4174.44,2025-12-02 15:02:00+00:00,2,2025-12-02 14:11:00+00:00,4222.64,Stop,-15.0
up,2025-12-02 14:47:00+00:00,4220.88,4205.88,4250.88,2025-12-02 15:47:00+00:00,0,2025-12-02 14:47:00+00:00,4220.71,Reverse,-0.17000000000007276
down,2025-12-02 14:48:00+00:00,4220.6,4235.6,4138.71,2025-12-02 17:58:00+00:00,19,2025-12-02 17:58:00+00:00,4194.21,Timeout,26.390000000000327
down,2025-12-02 20:01:00+00:00,4199.37,4214.37,4165.24,2025-12-02 22:02:00+00:00,2,2025-12-02 23:01:00+00:00,4207.35,Timeout,-7.980000000000473
down,2025-12-03 00:39:00+00:00,4208.25,4223.25,4176.34,2025-12-03 01:51:00+00:00,4,2025-12-03 01:51:00+00:00,4218.76,Timeout,-10.510000000000218
down,2025-12-03 05:37:00+00:00,4212.24,4227.24,4180.65,2025-12-03 06:41:00+00:00,1,2025-12-03 05:56:00+00:00,4206.56,Reverse,5.6799999999993815
up,2025-12-03 05:57:00+00:00,4206.83,4191.83,4238.8,2025-12-03 07:04:00+00:00,1,2025-12-03 06:05:00+00:00,4210.11,Reverse,3.2799999999997453
down,2025-12-03 06:06:00+00:00,4209.82,4224.82,4179.82,2025-12-03 07:06:00+00:00,0,2025-12-03 06:07:00+00:00,4208.47,Reverse,1.3499999999994543
up,2025-12-03 06:08:00+00:00,4208.79,4193.79,4241.79,2025-12-03 07:52:00+00:00,2,2025-12-03 07:52:00+00:00,4206.03,Timeout,-2.7600000000002183
down,2025-12-03 11:02:00+00:00,4199.43,4214.43,4168.43,2025-12-03 13:26:00+00:00,1,2025-12-03 12:44:00+00:00,4214.43,Stop,-15.0
up,2025-12-03 13:16:00+00:00,4219.56,4204.56,4251.91,2025-12-03 14:29:00+00:00,3,2025-12-03 13:32:00+00:00,4220.84,Reverse,1.2799999999997453
down,2025-12-03 13:33:00+00:00,4220.65,4235.65,4188.49,2025-12-03 14:39:00+00:00,1,2025-12-03 13:41:00+00:00,4223.01,Reverse,-2.360000000000582
up,2025-12-03 13:42:00+00:00,4223.53,4208.53,4254.81,2025-12-03 14:44:00+00:00,1,2025-12-03 13:57:00+00:00,4235.63,Reverse,12.100000000000364
down,2025-12-03 13:58:00+00:00,4235.65,4250.65,4192.0,2025-12-03 15:17:00+00:00,4,2025-12-03 14:18:00+00:00,4223.86,Reverse,11.789999999999964
up,2025-12-03 14:19:00+00:00,4224.34,4209.34,4254.34,2025-12-03 15:19:00+00:00,0,2025-12-03 14:19:00+00:00,4222.22,Reverse,-2.119999999999891
down,2025-12-03 14:20:00+00:00,4221.93,4236.93,4191.93,2025-12-03 15:20:00+00:00,0,2025-12-03 14:20:00+00:00,4225.01,Reverse,-3.0799999999999272
up,2025-12-03 14:21:00+00:00,4225.48,4210.48,4255.69,2025-12-03 15:21:00+00:00,1,2025-12-03 14:22:00+00:00,4223.43,Reverse,-2.0499999999992724
down,2025-12-03 14:23:00+00:00,4223.19,4238.19,4193.19,2025-12-03 15:32:00+00:00,0,2025-12-03 14:33:00+00:00,4238.19,Stop,-15.0
down,2025-12-03 14:34:00+00:00,4237.28,4252.28,4200.83,2025-12-03 15:36:00+00:00,1,2025-12-03 14:37:00+00:00,4230.72,Reverse,6.559999999999491
up,2025-12-03 14:38:00+00:00,4231.03,4216.03,4261.03,2025-12-03 15:38:00+00:00,0,2025-12-03 14:38:00+00:00,4233.91,Reverse,2.880000000000109
down,2025-12-03 14:39:00+00:00,4233.53,4248.53,4177.25,2025-12-03 16:18:00+00:00,11,2025-12-03 16:18:00+00:00,4216.12,Timeout,17.409999999999854
down,2025-12-03 16:48:00+00:00,4218.55,4233.55,4168.57,2025-12-03 20:21:00+00:00,8,2025-12-03 20:21:00+00:00,4211.65,Timeout,6.900000000000546
down,2025-12-03 21:15:00+00:00,4210.07,4225.07,4180.07,2025-12-03 22:15:00+00:00,0,2025-12-03 23:01:00+00:00,4206.07,Timeout,4.0
down,2025-12-03 23:05:00+00:00,4206.41,4221.41,4175.93,2025-12-04 00:05:00+00:00,1,2025-12-04 00:05:00+00:00,4206.93,Timeout,-0.5200000000004366
down,2025-12-04 01:16:00+00:00,4214.03,4229.03,4184.03,2025-12-04 02:16:00+00:00,0,2025-12-04 02:16:00+00:00,4205.9,Timeout,8.13000000000011
down,2025-12-04 03:14:00+00:00,4194.41,4209.41,4162.59,2025-12-04 04:29:00+00:00,3,2025-12-04 03:30:00+00:00,4193.25,Reverse,1.1599999999998545
up,2025-12-04 03:31:00+00:00,4193.54,4178.54,4223.54,2025-12-04 04:31:00+00:00,0,2025-12-04 04:14:00+00:00,4197.4,Reverse,3.8599999999996726
down,2025-12-04 04:15:00+00:00,4197.23,4212.23,4166.12,2025-12-04 05:20:00+00:00,2,2025-12-04 05:20:00+00:00,4192.5,Timeout,4.729999999999563
down,2025-12-04 05:26:00+00:00,4193.78,4208.78,4147.03,2025-12-04 07:19:00+00:00,9,2025-12-04 06:20:00+00:00,4184.15,Reverse,9.63000000000011
up,2025-12-04 06:21:00+00:00,4184.37,4169.37,4214.37,2025-12-04 07:21:00+00:00,0,2025-12-04 06:22:00+00:00,4184.49,Reverse,0.11999999999989086
down,2025-12-04 06:23:00+00:00,4184.2,4199.2,4154.2,2025-12-04 07:23:00+00:00,0,2025-12-04 06:24:00+00:00,4183.41,Reverse,0.7899999999999636
up,2025-12-04 06:25:00+00:00,4183.81,4168.81,4213.81,2025-12-04 07:25:00+00:00,0,2025-12-04 06:26:00+00:00,4182.75,Reverse,-1.0600000000004002
down,2025-12-04 06:27:00+00:00,4182.43,4197.43,4152.29,2025-12-04 07:31:00+00:00,1,2025-12-04 07:31:00+00:00,4189.8,Timeout,-7.369999999999891
down,2025-12-04 08:13:00+00:00,4190.18,4205.18,4160.18,2025-12-04 09:17:00+00:00,0,2025-12-04 09:17:00+00:00,4188.94,Timeout,1.2400000000006912
down,2025-12-04 11:23:00+00:00,4200.75,4215.75,4157.99,2025-12-04 14:23:00+00:00,11,2025-12-04 13:24:00+00:00,4193.16,Reverse,7.5900000000001455
up,2025-12-04 13:25:00+00:00,4193.46,4178.46,4223.46,2025-12-04 14:25:00+00:00,0,2025-12-04 13:25:00+00:00,4192.11,Reverse,-1.3500000000003638
down,2025-12-04 13:26:00+00:00,4192.02,4207.02,4162.02,2025-12-04 14:26:00+00:00,0,2025-12-04 13:27:00+00:00,4194.97,Reverse,-2.949999999999818
up,2025-12-04 13:28:00+00:00,4195.16,4180.16,4225.96,2025-12-04 14:29:00+00:00,1,2025-12-04 13:30:00+00:00,4191.34,Reverse,-3.819999999999709
down,2025-12-04 13:31:00+00:00,4191.07,4206.07,4161.0,2025-12-04 14:35:00+00:00,1,2025-12-04 13:36:00+00:00,4194.17,Reverse,-3.100000000000364
up,2025-12-04 13:37:00+00:00,4194.6,4179.6,4225.77,2025-12-04 14:39:00+00:00,2,2025-12-04 13:40:00+00:00,4191.3,Reverse,-3.300000000000182
down,2025-12-04 13:41:00+00:00,4190.99,4205.99,4160.99,2025-12-04 14:44:00+00:00,0,2025-12-04 13:45:00+00:00,4193.22,Reverse,-2.230000000000473
up,2025-12-04 13:46:00+00:00,4193.55,4178.55,4223.55,2025-12-04 14:46:00+00:00,0,2025-12-04 13:46:00+00:00,4192.39,Reverse,-1.1599999999998545
down,2025-12-04 13:47:00+00:00,4191.97,4206.97,4161.97,2025-12-04 14:47:00+00:00,0,2025-12-04 13:47:00+00:00,4193.01,Reverse,-1.0399999999999636
up,2025-12-04 13:48:00+00:00,4193.39,4178.39,4224.45,2025-12-04 14:52:00+00:00,1,2025-12-04 13:53:00+00:00,4192.07,Reverse,-1.3200000000006185
down,2025-12-04 13:54:00+00:00,4192.11,4207.11,4162.11,2025-12-04 14:54:00+00:00,0,2025-12-04 13:55:00+00:00,4193.73,Reverse,-1.6199999999998909
up,2025-12-04 13:56:00+00:00,4194.01,4179.01,4234.16,2025-12-04 15:08:00+00:00,9,2025-12-04 14:09:00+00:00,4206.2,Reverse,12.1899999999996
down,2025-12-04 14:10:00+00:00,4205.87,4220.87,4175.87,2025-12-04 15:10:00+00:00,0,2025-12-04 14:10:00+00:00,4203.71,Reverse,2.1599999999998545
up,2025-12-04 14:11:00+00:00,4203.83,4188.83,4233.83,2025-12-04 15:11:00+00:00,0,2025-12-04 14:13:00+00:00,4205.69,Reverse,1.8599999999996726
down,2025-12-04 14:14:00+00:00,4205.38,4220.38,4175.38,2025-12-04 15:14:00+00:00,0,2025-12-04 14:32:00+00:00,4211.26,Reverse,-5.880000000000109
up,2025-12-04 14:33:00+00:00,4211.53,4196.53,4241.53,2025-12-04 15:38:00+00:00,0,2025-12-04 14:39:00+00:00,4202.69,Reverse,-8.840000000000146
down,2025-12-04 14:40:00+00:00,4202.37,4217.37,4165.09,2025-12-04 15:48:00+00:00,4,2025-12-04 14:49:00+00:00,4203.24,Reverse,-0.8699999999998909
up,2025-12-04 14:50:00+00:00,4203.37,4188.37,4233.37,2025-12-04 15:50:00+00:00,0,2025-12-04 14:50:00+00:00,4201.1,Reverse,-2.269999999999527
down,2025-12-04 14:51:00+00:00,4200.52,4215.52,4170.52,2025-12-04 15:53:00+00:00,0,2025-12-04 14:54:00+00:00,4204.4,Reverse,-3.8799999999991996
up,2025-12-04 14:55:00+00:00,4204.54,4189.54,4235.86,2025-12-04 15:57:00+00:00,1,2025-12-04 14:58:00+00:00,4201.23,Reverse,-3.3100000000004
down,2025-12-04 14:59:00+00:00,4200.82,4215.82,4170.82,2025-12-04 15:59:00+00:00,0,2025-12-04 14:59:00+00:00,4201.44,Reverse,-0.6199999999998909
up,2025-12-04 15:00:00+00:00,4201.73,4186.73,4231.73,2025-12-04 16:04:00+00:00,0,2025-12-04 15:05:00+00:00,4195.15,Reverse,-6.579999999999927
down,2025-12-04 15:06:00+00:00,4194.6,4209.6,4163.12,2025-12-04 16:08:00+00:00,1,2025-12-04 15:09:00+00:00,4198.46,Reverse,-3.8599999999996726
up,2025-12-04 15:10:00+00:00,4198.75,4183.75,4228.75,2025-12-04 16:10:00+00:00,0,2025-12-04 15:10:00+00:00,4201.83,Reverse,3.0799999999999272
down,2025-12-04 15:11:00+00:00,4201.58,4216.58,4171.56,2025-12-04 16:11:00+00:00,1,2025-12-04 15:12:00+00:00,4200.57,Reverse,1.0100000000002183
up,2025-12-04 15:13:00+00:00,4200.79,4185.79,4239.98,2025-12-04 16:38:00+00:00,11,2025-12-04 15:46:00+00:00,4204.32,Reverse,3.5299999999997453
down,2025-12-04 15:47:00+00:00,4204.19,4219.19,4173.17,2025-12-04 16:53:00+00:00,1,2025-12-04 16:18:00+00:00,4219.19,Stop,-15.0
down,2025-12-04 19:07:00+00:00,4206.34,4221.34,4173.92,2025-12-04 20:42:00+00:00,1,2025-12-04 20:42:00+00:00,4206.61,Timeout,-0.26999999999952706
down,2025-12-05 13:07:00+00:00,4222.43,4237.43,4192.43,2025-12-05 14:09:00+00:00,0,2025-12-05 13:37:00+00:00,4237.43,Stop,-15.0
down,2025-12-05 13:47:00+00:00,4232.61,4247.61,4200.89,2025-12-05 14:51:00+00:00,2,2025-12-05 14:51:00+00:00,4242.35,Timeout,-9.740000000000691
down,2025-12-05 16:10:00+00:00,4226.43,4241.43,4173.49,2025-12-05 17:29:00+00:00,4,2025-12-05 16:32:00+00:00,4209.33,Reverse,17.100000000000364
up,2025-12-05 16:33:00+00:00,4209.33,4194.33,4239.33,2025-12-05 17:33:00+00:00,0,2025-12-05 16:33:00+00:00,4212.07,Reverse,2.7399999999997817
down,2025-12-05 16:34:00+00:00,4211.78,4226.78,4181.17,2025-12-05 18:04:00+00:00,1,2025-12-05 17:11:00+00:00,4214.2,Reverse,-2.4200000000000728
up,2025-12-05 17:12:00+00:00,4214.47,4199.47,4244.65,2025-12-05 18:16:00+00:00,1,2025-12-05 17:34:00+00:00,4212.89,Reverse,-1.5799999999999272
down,2025-12-05 17:35:00+00:00,4212.63,4227.63,4182.63,2025-12-05 18:35:00+00:00,0,2025-12-05 17:37:00+00:00,4210.39,Reverse,2.2399999999997817
up,2025-12-05 17:38:00+00:00,4210.73,4195.73,4240.73,2025-12-05 18:38:00+00:00,0,2025-12-05 17:38:00+00:00,4211.43,Reverse,0.7000000000007276
down,2025-12-05 17:39:00+00:00,4211.18,4226.18,4181.18,2025-12-05 18:39:00+00:00,0,2025-12-05 17:39:00+00:00,4210.75,Reverse,0.43000000000029104
up,2025-12-05 17:40:00+00:00,4211.06,4196.06,4241.06,2025-12-05 18:41:00+00:00,0,2025-12-05 17:42:00+00:00,4212.19,Reverse,1.1299999999991996
down,2025-12-05 17:43:00+00:00,4211.78,4226.78,4181.78,2025-12-05 19:05:00+00:00,0,2025-12-05 19:05:00+00:00,4209.21,Timeout,2.569999999999709
up,2025-12-05 21:46:00+00:00,4196.09,4181.09,4227.78,2025-12-05 22:48:00+00:00,3,2025-12-07 23:01:00+00:00,4203.16,Timeout,7.069999999999709
down,2025-12-07 23:33:00+00:00,4198.18,4213.18,4168.18,2025-12-08 00:49:00+00:00,0,2025-12-08 00:12:00+00:00,4207.73,Reverse,-9.549999999999272
