entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,pnl_usd,reason
206747,206768,2025-12-16 15:13:00+00:00,2025-12-16 15:34:00+00:00,4325.0,4330.0,-5.0,stop
206770,206780,2025-12-16 15:36:00+00:00,2025-12-16 15:46:00+00:00,4322.34,4327.34,-5.0,stop
206790,206820,2025-12-16 15:56:00+00:00,2025-12-16 16:26:00+00:00,4322.61,4312.13,10.479999999999563,timeout
207086,207116,2025-12-16 20:52:00+00:00,2025-12-16 21:22:00+00:00,4303.95,4302.46,1.4899999999997817,timeout
208065,208095,2025-12-17 14:12:00+00:00,2025-12-17 14:42:00+00:00,4333.69,4332.28,1.4099999999998545,timeout
208122,208127,2025-12-17 15:09:00+00:00,2025-12-17 15:14:00+00:00,4338.91,4343.91,-5.0,stop
208149,208179,2025-12-17 15:36:00+00:00,2025-12-17 16:06:00+00:00,4336.87,4330.78,6.0900000000001455,timeout
208466,208478,2025-12-17 20:53:00+00:00,2025-12-17 21:05:00+00:00,4340.09,4345.09,-5.0,stop
209467,209496,2025-12-18 14:35:00+00:00,2025-12-18 15:04:00+00:00,4330.35,4335.35,-5.0,stop
209617,209647,2025-12-18 17:05:00+00:00,2025-12-18 17:35:00+00:00,4353.98,4335.62,18.359999999999673,timeout
209655,209684,2025-12-18 17:43:00+00:00,2025-12-18 18:12:00+00:00,4335.39,4340.39,-5.0,stop
210821,210842,2025-12-19 14:10:00+00:00,2025-12-19 14:31:00+00:00,4328.05,4333.05,-5.0,stop
210897,210902,2025-12-19 15:26:00+00:00,2025-12-19 15:31:00+00:00,4338.47,4343.47,-5.0,stop
211424,211438,2025-12-22 01:14:00+00:00,2025-12-22 01:28:00+00:00,4364.93,4369.93,-5.0,stop
211692,211694,2025-12-22 05:42:00+00:00,2025-12-22 05:44:00+00:00,4398.42,4403.42,-5.0,stop
212248,212251,2025-12-22 14:58:00+00:00,2025-12-22 15:01:00+00:00,4418.27,4423.27,-5.0,stop
212344,212347,2025-12-22 16:34:00+00:00,2025-12-22 16:37:00+00:00,4433.96,4438.96,-5.0,stop
212806,212821,2025-12-23 01:17:00+00:00,2025-12-23 01:32:00+00:00,4477.33,4482.33,-5.0,stop
212898,212909,2025-12-23 02:49:00+00:00,2025-12-23 03:00:00+00:00,4490.03,4495.03,-5.0,stop
212914,212944,2025-12-23 03:05:00+00:00,2025-12-23 03:35:00+00:00,4489.19,4486.93,2.259999999999309,timeout
213531,213561,2025-12-23 13:22:00+00:00,2025-12-23 13:52:00+00:00,4489.57,4473.53,16.039999999999964,timeout
213574,213580,2025-12-23 14:05:00+00:00,2025-12-23 14:11:00+00:00,4465.92,4470.92,-5.0,stop
213593,213623,2025-12-23 14:24:00+00:00,2025-12-23 14:54:00+00:00,4464.32,4453.02,11.299999999999272,timeout
213719,213725,2025-12-23 16:30:00+00:00,2025-12-23 16:36:00+00:00,4457.57,4462.57,-5.0,stop
213796,213817,2025-12-23 17:47:00+00:00,2025-12-23 18:08:00+00:00,4473.08,4478.08,-5.0,stop
214180,214187,2025-12-24 01:12:00+00:00,2025-12-24 01:19:00+00:00,4512.79,4517.79,-5.0,stop
214312,214323,2025-12-24 03:24:00+00:00,2025-12-24 03:35:00+00:00,4490.58,4495.58,-5.0,stop
214739,214769,2025-12-24 10:31:00+00:00,2025-12-24 11:01:00+00:00,4489.93,4487.94,1.9900000000006912,timeout
214895,214925,2025-12-24 13:07:00+00:00,2025-12-24 13:37:00+00:00,4486.86,4484.8,2.0599999999994907,timeout
215026,215038,2025-12-24 15:18:00+00:00,2025-12-24 15:30:00+00:00,4467.13,4472.13,-5.0,stop
215151,215181,2025-12-24 17:23:00+00:00,2025-12-24 17:53:00+00:00,4478.91,4481.11,-2.199999999999818,timeout
215262,215265,2025-12-25 23:35:00+00:00,2025-12-25 23:38:00+00:00,4489.57,4494.57,-5.0,stop
